TimeInterval,TradeCount,Volume,Direct Edge X,NASDAQ OMX PSX,NYSE Arca SM,BATS,NYSE MKT,NASDAQ OMX BX,BATS Y,NASDAQ OMX,Direct Edge A
2014-03-13 14:28:40,4,402,200,0,0,102,0,0,0,0,100
2014-03-13 14:28:42,4,300,0,0,0,100,0,0,0,200,0
2014-03-13 14:28:56,3,203,0,0,0,3,100,0,0,0,100
2014-03-13 14:29:25,1,100,0,0,0,0,0,0,0,0,100
2014-03-13 14:30:27,5,403,0,0,0,3,0,100,100,100,100
2014-03-13 14:30:49,5,504,0,0,0,104,300,0,0,100,0
2014-03-13 14:30:51,1,3,0,0,0,3,0,0,0,0,0
2014-03-13 14:31:13,1,400,0,0,0,0,0,400,0,0,0
2014-03-13 14:31:59,3,427,100,0,0,0,127,0,0,200,0
2014-03-13 14:32:23,1,100,0,0,0,0,100,0,0,0,0
2014-03-13 14:32:31,4,206,0,0,0,106,100,0,0,0,0
2014-03-13 14:33:57,3,119,0,0,0,3,16,0,0,100,0
2014-03-13 14:34:23,2,200,0,0,0,0,0,0,0,100,100
2014-03-13 14:34:53,6,504,0,0,200,4,0,0,0,200,100
2014-03-13 14:34:55,5,401,0,0,0,101,0,0,0,300,0
2014-03-13 14:35:39,1,4,0,0,0,4,0,0,0,0,0
2014-03-13 14:35:56,1,100,0,0,0,0,100,0,0,0,0
2014-03-13 14:36:22,3,203,0,0,200,3,0,0,0,0,0
2014-03-13 14:36:30,2,102,0,0,0,2,100,0,0,0,0
2014-03-13 14:36:36,5,307,100,0,0,7,0,0,0,0,200
2014-03-13 14:38:14,9,498,0,0,0,9,100,200,100,0,89
2014-03-13 14:40:34,2,5,0,0,0,5,0,0,0,0,0
2014-03-13 14:40:35,19,1807,0,0,800,207,100,0,0,500,200
2014-03-13 14:41:49,1,100,0,0,0,0,0,0,0,0,100
2014-03-13 14:41:54,2,200,0,0,0,100,100,0,0,0,0
2014-03-13 14:42:59,2,98,0,0,0,3,0,0,0,95,0
2014-03-13 14:43:44,2,200,0,0,0,0,0,0,0,200,0
2014-03-13 14:44:12,3,244,0,0,0,0,100,0,0,144,0
2014-03-13 14:45:38,1,3,0,0,0,3,0,0,0,0,0
2014-03-13 14:46:56,8,512,0,0,100,1,0,100,0,100,211
2014-03-13 14:47:10,4,404,100,0,0,104,0,0,0,200,0
2014-03-13 14:47:37,4,400,198,0,100,2,0,0,0,0,100
2014-03-13 14:48:04,5,603,0,0,0,4,150,449,0,0,0
2014-03-13 14:49:33,10,3798,0,0,0,3,100,0,0,3314,381
2014-03-13 14:49:39,70,12420,1402,0,2184,1509,300,100,100,6585,240
2014-03-13 14:49:44,3,400,0,0,0,0,200,0,0,200,0
2014-03-13 14:50:17,1,100,0,0,0,0,0,0,0,0,100
2014-03-13 14:50:29,1,100,0,0,100,0,0,0,0,0,0
2014-03-13 14:51:00,1,44,0,0,0,0,0,0,0,44,0
2014-03-13 14:51:21,3,256,0,0,0,0,0,0,0,256,0
2014-03-13 14:52:25,4,305,0,0,0,5,100,0,0,200,0
2014-03-13 14:52:33,2,200,0,0,0,0,0,0,0,0,200
2014-03-13 14:52:40,7,704,0,0,100,104,200,0,0,300,0
2014-03-13 14:52:48,3,555,155,0,300,0,100,0,0,0,0
2014-03-13 14:53:06,4,1070,845,0,0,0,25,0,0,200,0
2014-03-13 14:53:12,2,890,0,0,890,0,0,0,0,0,0
2014-03-13 14:53:22,8,2100,0,0,1797,103,100,0,0,100,0
2014-03-13 14:53:40,4,371,0,0,0,4,267,0,100,0,0
2014-03-13 14:53:56,1,2,0,0,0,2,0,0,0,0,0
2014-03-13 14:54:22,1,1,0,0,0,1,0,0,0,0,0
2014-03-13 14:55:48,6,542,0,0,0,0,0,0,242,300,0
2014-03-13 14:55:49,2,26,26,0,0,0,0,0,0,0,0
2014-03-13 14:55:50,2,200,0,0,0,200,0,0,0,0,0
2014-03-13 14:56:43,5,306,0,0,0,106,100,0,0,100,0
2014-03-13 14:56:44,1,40,0,0,0,0,40,0,0,0,0
2014-03-13 14:57:43,1,25,25,0,0,0,0,0,0,0,0
2014-03-13 14:57:56,6,488,0,0,138,50,100,0,0,100,100
2014-03-13 14:58:51,3,250,0,0,0,0,0,0,0,150,100
2014-03-13 14:59:04,1,200,200,0,0,0,0,0,0,0,0
2014-03-13 14:59:11,5,1487,1275,0,62,0,100,0,0,50,0
2014-03-13 15:01:54,5,588,284,0,100,4,0,0,0,200,0
2014-03-13 15:02:54,1,100,0,0,0,0,100,0,0,0,0
2014-03-13 15:02:55,3,300,100,0,0,0,0,0,0,200,0
2014-03-13 15:05:12,3,300,0,0,100,0,0,0,0,100,100
2014-03-13 15:05:26,2,203,0,0,0,3,0,0,0,200,0
2014-03-13 15:05:31,2,200,100,0,0,0,100,0,0,0,0
2014-03-13 15:05:33,2,104,0,0,0,4,0,0,0,100,0
2014-03-13 15:09:56,1,100,0,0,0,0,0,0,100,0,0
2014-03-13 15:10:04,16,2056,0,0,150,6,300,0,100,1500,0
2014-03-13 15:10:05,2,2000,0,0,0,0,0,0,0,1900,100
2014-03-13 15:10:07,1,100,0,0,0,0,0,0,0,100,0
2014-03-13 15:10:21,1,12,0,0,0,0,12,0,0,0,0
2014-03-13 15:10:22,4,412,0,0,0,4,0,0,0,408,0
2014-03-13 15:11:30,12,1019,0,0,0,10,400,0,100,409,100
2014-03-13 15:11:31,3,502,0,0,0,2,0,0,0,500,0
2014-03-13 15:11:32,3,203,0,0,3,0,0,0,100,0,100
2014-03-13 15:11:36,5,500,0,0,197,0,0,0,0,303,0
2014-03-13 15:12:22,8,608,200,0,0,108,0,0,0,300,0
2014-03-13 15:13:05,2,200,0,0,0,0,100,0,0,0,100
2014-03-13 15:13:06,1,35,0,0,0,0,35,0,0,0,0
2014-03-13 15:13:26,2,204,0,0,0,4,0,0,0,200,0
2014-03-13 15:15:02,5,305,100,0,0,5,0,0,0,100,100
2014-03-13 15:15:07,4,365,0,0,0,0,0,0,0,200,165
2014-03-13 15:15:23,2,69,0,0,0,0,0,0,0,69,0
2014-03-13 15:15:24,12,1101,0,0,200,301,0,0,0,500,100
2014-03-13 15:15:27,6,409,0,0,112,97,0,0,0,200,0
2014-03-13 15:15:38,1,1,0,0,0,1,0,0,0,0,0
2014-03-13 15:15:44,4,220,0,0,100,103,17,0,0,0,0
2014-03-13 15:15:49,1,1,0,0,0,1,0,0,0,0,0
2014-03-13 15:16:46,3,300,0,0,0,0,0,0,0,100,200
2014-03-13 15:17:25,5,1000,696,0,0,4,0,0,0,300,0
2014-03-13 15:17:42,1,200,200,0,0,0,0,0,0,0,0
2014-03-13 15:19:53,17,6299,5379,0,400,20,300,0,100,100,0
2014-03-13 15:19:54,3,1100,900,0,0,0,0,0,100,0,100
2014-03-13 15:19:56,2,300,0,0,0,0,0,0,0,300,0
2014-03-13 15:20:02,2,500,400,0,0,0,100,0,0,0,0
2014-03-13 15:20:03,4,1100,1000,0,0,0,0,0,0,100,0
2014-03-13 15:20:16,2,200,0,0,0,0,0,0,0,200,0
2014-03-13 15:20:23,1,250,250,0,0,0,0,0,0,0,0
2014-03-13 15:20:36,8,972,0,0,200,1,400,0,0,300,71
2014-03-13 15:20:41,2,220,120,0,0,0,0,0,0,0,100
2014-03-13 15:22:46,8,703,0,0,100,503,100,0,0,0,0
2014-03-13 15:23:12,1,100,0,0,100,0,0,0,0,0,0
2014-03-13 15:24:12,3,203,0,0,100,3,100,0,0,0,0
2014-03-13 15:24:56,1,100,0,0,0,0,0,0,0,0,100
2014-03-13 15:25:36,6,451,100,0,0,251,0,0,0,100,0
2014-03-13 15:25:42,2,300,0,0,0,0,0,0,0,200,100
2014-03-13 15:26:22,17,1162,11,0,212,407,100,0,0,432,0
2014-03-13 15:28:12,3,300,0,0,100,0,0,0,0,200,0
2014-03-13 15:28:18,9,825,0,0,0,125,100,0,0,500,100
2014-03-13 15:29:16,1,38,0,0,38,0,0,0,0,0,0
2014-03-13 15:30:40,6,565,0,0,62,3,100,0,0,400,0
2014-03-13 15:30:51,5,902,0,0,100,2,600,0,0,200,0
2014-03-13 15:30:52,2,305,0,0,0,0,305,0,0,0,0
2014-03-13 15:31:40,6,700,0,0,0,200,100,0,0,400,0
2014-03-13 15:31:44,1,100,0,0,0,0,0,0,0,0,100
2014-03-13 15:32:19,59,6204,1598,0,1500,804,400,100,100,1502,200
2014-03-13 15:32:56,6,700,0,0,0,302,100,0,0,298,0
2014-03-13 15:33:05,12,1470,300,0,400,100,100,0,0,400,170
2014-03-13 15:33:45,29,4033,0,0,3030,103,100,0,0,700,100
2014-03-13 15:34:19,7,606,0,0,0,306,0,0,0,300,0
2014-03-13 15:34:21,5,402,0,0,200,2,0,0,0,100,100
2014-03-13 15:34:36,1,4,0,0,0,4,0,0,0,0,0
2014-03-13 15:35:10,3,200,0,0,0,100,0,0,0,0,100
2014-03-13 15:35:16,2,100,96,0,0,4,0,0,0,0,0
2014-03-13 15:35:41,2,150,0,0,0,0,150,0,0,0,0
2014-03-13 15:35:54,19,1665,0,0,200,105,0,0,0,1060,300
2014-03-13 15:35:55,16,1318,0,0,0,403,17,0,0,798,100
2014-03-13 15:35:57,1,4,0,0,0,4,0,0,0,0,0
2014-03-13 15:36:00,12,797,0,0,88,5,0,200,100,306,98
2014-03-13 15:36:02,7,2991,700,0,0,3,100,0,0,2188,0
2014-03-13 15:36:26,1,2,0,0,0,2,0,0,0,0,0
2014-03-13 15:37:41,1,4,0,0,0,0,0,0,0,4,0
2014-03-13 15:37:57,4,1182,0,0,0,0,100,0,0,1082,0
2014-03-13 15:37:58,1,98,98,0,0,0,0,0,0,0,0
2014-03-13 15:38:06,9,1129,0,0,0,72,428,0,0,600,29
2014-03-13 15:38:07,2,36,32,0,0,4,0,0,0,0,0
2014-03-13 15:38:38,3,100,0,0,0,2,0,0,0,0,98
2014-03-13 15:39:13,1,2,0,0,0,0,0,0,0,2,0
2014-03-13 15:39:27,1,5,5,0,0,0,0,0,0,0,0
2014-03-13 15:39:47,1,6,6,0,0,0,0,0,0,0,0
2014-03-13 15:40:07,5,398,0,0,100,0,100,0,0,198,0
2014-03-13 15:40:10,7,724,20,0,0,304,0,0,0,400,0
2014-03-13 15:40:11,2,5,0,0,0,5,0,0,0,0,0
2014-03-13 15:40:20,2,200,0,0,0,0,100,0,0,0,100
2014-03-13 15:41:14,10,1000,0,0,0,0,0,0,0,500,500
2014-03-13 15:41:15,1,100,0,0,0,0,0,0,0,100,0
2014-03-13 15:41:35,1,12,0,0,0,0,0,0,0,0,12
2014-03-13 15:41:37,2,300,0,0,0,0,200,0,0,100,0
2014-03-13 15:41:43,1,200,0,0,0,0,0,0,0,200,0
2014-03-13 15:42:41,8,2118,802,0,200,2,0,0,0,1114,0
2014-03-13 15:42:42,7,511,100,0,0,11,100,0,0,300,0
2014-03-13 15:42:45,5,307,0,0,0,7,100,0,0,200,0
2014-03-13 15:44:47,2,200,0,0,200,0,0,0,0,0,0
2014-03-13 15:45:28,4,624,0,0,0,0,0,0,200,424,0
2014-03-13 15:45:30,1,100,0,0,0,0,100,0,0,0,0
2014-03-13 15:45:58,2,200,0,0,0,0,0,100,100,0,0
2014-03-13 15:45:59,2,203,0,0,0,0,100,0,0,103,0
2014-03-13 15:46:03,21,10285,4000,0,1309,203,1100,0,0,3673,0
2014-03-13 15:46:05,1,200,0,0,0,200,0,0,0,0,0
2014-03-13 15:46:11,1,200,0,0,200,0,0,0,0,0,0
2014-03-13 15:46:29,7,1697,96,0,0,201,0,0,0,1400,0
2014-03-13 15:47:12,29,4627,300,0,1100,327,300,0,0,2400,200
2014-03-13 15:47:57,24,2548,300,0,500,404,100,100,0,700,444
2014-03-13 15:47:58,1,100,0,0,0,0,0,0,0,0,100
2014-03-13 15:48:14,1,100,0,0,0,0,0,0,100,0,0
2014-03-13 15:48:18,14,1578,100,0,0,78,800,0,0,600,0
2014-03-13 15:48:21,1,200,0,0,0,0,0,0,0,200,0
2014-03-13 15:48:43,6,666,0,0,100,400,0,166,0,0,0
2014-03-13 15:48:44,2,200,0,0,0,200,0,0,0,0,0
2014-03-13 15:48:58,25,4924,200,0,762,1000,100,100,100,2562,100
2014-03-13 15:49:02,1,200,0,0,0,0,0,0,0,200,0
2014-03-13 15:49:07,2,200,100,0,0,100,0,0,0,0,0
2014-03-13 15:49:11,1,100,0,0,0,0,0,0,100,0,0
2014-03-13 15:49:25,1,100,0,0,0,0,0,0,0,100,0
2014-03-13 15:49:35,6,1200,0,0,600,100,500,0,0,0,0
2014-03-13 15:49:39,6,800,0,0,400,0,0,0,0,400,0
2014-03-13 15:49:41,3,500,200,0,0,0,200,0,0,100,0
2014-03-13 15:49:47,7,999,0,0,0,0,100,0,0,699,200
2014-03-13 15:49:52,1,100,0,0,0,0,100,0,0,0,0
2014-03-13 15:49:59,5,332,117,0,0,0,0,1,100,114,0
2014-03-13 15:50:14,1,100,100,0,0,0,0,0,0,0,0
2014-03-13 15:50:33,2,104,0,0,0,0,0,100,0,4,0
2014-03-13 15:50:49,5,633,100,0,0,0,0,0,0,533,0
2014-03-13 15:50:51,1,33,0,0,0,0,0,0,0,33,0
2014-03-13 15:51:49,6,300,100,0,0,33,0,117,0,0,50
2014-03-13 15:51:50,3,233,233,0,0,0,0,0,0,0,0
2014-03-13 15:51:51,1,100,0,0,0,100,0,0,0,0,0
2014-03-13 15:51:52,3,204,0,0,0,4,0,0,0,0,200
2014-03-13 15:51:55,7,900,0,0,0,0,0,100,100,500,200
2014-03-13 15:52:03,1,100,0,0,0,0,0,0,0,100,0
2014-03-13 15:52:28,1,5,0,0,5,0,0,0,0,0,0
2014-03-13 15:52:29,13,1061,0,0,7,103,0,0,0,751,200
2014-03-13 15:52:30,1,100,0,0,0,0,0,100,0,0,0
2014-03-13 15:53:27,4,300,0,0,0,0,100,100,0,100,0
2014-03-13 15:53:30,4,306,0,0,0,0,2,100,0,204,0
2014-03-13 15:54:00,8,414,0,0,100,3,107,0,0,104,100
2014-03-13 15:54:04,4,297,0,0,0,97,100,100,0,0,0
2014-03-13 15:54:34,1,100,0,0,0,0,0,0,0,0,100
2014-03-13 15:54:38,9,805,0,0,100,2,1,0,0,602,100
2014-03-13 15:54:40,1,100,0,0,0,0,0,0,100,0,0
2014-03-13 15:54:43,3,500,0,0,0,0,0,400,100,0,0
2014-03-13 15:54:45,2,200,0,0,0,0,0,0,100,100,0
2014-03-13 15:54:50,3,500,0,0,0,0,0,0,0,500,0
2014-03-13 15:54:52,4,325,0,0,125,0,100,0,0,0,100
2014-03-13 15:55:11,2,200,0,0,200,0,0,0,0,0,0
2014-03-13 15:55:12,2,237,0,0,0,0,0,200,0,0,37
2014-03-13 15:55:16,1,100,0,0,0,0,0,0,0,0,100
2014-03-13 15:55:24,1,100,0,0,0,0,0,0,0,0,100
2014-03-13 15:55:39,8,896,0,0,0,100,0,100,496,100,100
2014-03-13 15:55:47,1,100,0,0,0,0,0,0,0,0,100
2014-03-13 15:56:00,10,968,0,0,0,100,100,0,42,500,226
2014-03-13 15:56:01,1,15,0,0,0,0,0,0,0,15,0
2014-03-13 15:56:10,3,500,100,0,0,0,100,300,0,0,0
2014-03-13 15:56:12,1,100,0,0,0,100,0,0,0,0,0
2014-03-13 15:56:15,4,400,0,0,0,0,0,0,0,200,200
2014-03-13 15:56:20,18,2135,0,0,0,500,0,400,400,735,100
2014-03-13 15:56:21,2,200,0,0,0,0,0,100,100,0,0
2014-03-13 15:56:51,19,1998,100,0,400,100,100,200,258,600,240
2014-03-13 15:57:02,7,500,0,0,0,100,100,32,100,0,168
2014-03-13 15:57:05,1,100,0,0,0,100,0,0,0,0,0
2014-03-13 15:57:06,1,100,0,0,0,0,0,0,0,0,100
2014-03-13 15:57:09,8,962,0,0,0,0,0,462,300,0,200
2014-03-13 15:57:10,1,100,0,0,0,0,0,0,0,100,0
2014-03-13 15:57:13,10,1000,0,0,100,0,200,0,0,400,300
2014-03-13 15:57:15,1,100,0,0,0,0,0,0,0,100,0
2014-03-13 15:57:19,2,200,100,0,0,0,0,0,0,100,0
2014-03-13 15:57:27,1,100,0,0,0,0,0,0,0,0,100
2014-03-13 15:57:29,3,434,0,0,0,0,334,0,100,0,0
2014-03-13 15:57:30,47,20613,12010,0,430,203,5393,300,300,1777,200
2014-03-13 15:57:31,2,200,0,0,0,0,200,0,0,0,0
2014-03-13 15:57:33,36,5855,0,0,100,400,1900,400,100,2500,455
2014-03-13 15:57:34,17,2200,0,0,0,400,800,100,0,800,100
2014-03-13 15:57:35,1,100,0,0,0,0,0,0,0,0,100
2014-03-13 15:57:38,1,100,0,0,0,100,0,0,0,0,0
2014-03-13 15:57:40,1,22,0,0,0,0,0,0,0,22,0
2014-03-13 15:57:43,11,2078,200,0,300,0,200,0,100,1278,0
2014-03-13 15:57:52,2,200,0,0,0,0,0,0,0,200,0
2014-03-13 15:57:53,2,200,0,0,0,0,100,0,0,100,0
2014-03-13 15:57:55,1,600,600,0,0,0,0,0,0,0,0
2014-03-13 15:57:58,10,1300,200,0,0,200,300,0,400,100,100
2014-03-13 15:58:02,3,300,0,0,0,0,0,0,100,100,100
2014-03-13 15:58:04,20,1735,0,0,100,200,0,245,335,700,155
2014-03-13 15:58:06,2,200,0,0,0,0,100,0,0,0,100
2014-03-13 15:58:14,1,100,0,0,0,0,0,100,0,0,0
2014-03-13 15:58:18,3,300,200,0,0,0,0,0,100,0,0
2014-03-13 15:58:19,1,100,100,0,0,0,0,0,0,0,0
2014-03-13 15:58:20,10,2031,149,0,1331,0,0,0,0,251,300
2014-03-13 15:58:21,3,351,0,0,0,51,0,0,0,200,100
2014-03-13 15:58:28,1,100,0,0,0,0,100,0,0,0,0
2014-03-13 15:58:30,1,100,0,0,0,0,100,0,0,0,0
2014-03-13 15:58:44,1,11,0,0,0,0,0,11,0,0,0
2014-03-13 15:58:54,2,100,0,0,0,0,0,100,0,0,0
2014-03-13 15:58:55,4,336,0,0,300,0,36,0,0,0,0
2014-03-13 15:59:09,3,1800,0,0,100,0,1700,0,0,0,0
2014-03-13 15:59:16,1,100,0,0,0,0,0,0,0,0,100
2014-03-13 15:59:20,6,1997,0,0,1731,0,266,0,0,0,0
2014-03-13 15:59:21,2,269,69,0,0,0,200,0,0,0,0
2014-03-13 15:59:24,5,791,131,0,0,0,560,0,0,0,100
2014-03-13 15:59:31,1,2,0,0,2,0,0,0,0,0,0
2014-03-13 15:59:36,16,16392,0,0,1331,0,14569,192,0,300,0
2014-03-13 15:59:37,2,150,0,0,0,0,0,50,0,100,0
2014-03-13 15:59:41,2,181,0,0,100,0,0,0,0,0,81
2014-03-13 15:59:51,1,42,0,0,0,0,0,0,0,0,42
2014-03-13 15:59:58,2,308,0,0,0,0,308,0,0,0,0
