TimeInterval,TradeCount,Volume,NYSE MKT,NYSE Arca SM,NASDAQ OMX BX,BATS,National,NASDAQ,CBOE,Direct Edge X,NASDAQ OMX PSX,BATS Y,Direct Edge A
2014-03-13 10:46:07,1,100,0,0,0,0,0,0,0,0,0,100,0
2014-03-13 10:46:19,1,100,0,0,0,0,0,0,0,0,0,0,100
2014-03-13 10:46:20,19,2300,0,400,0,300,0,1100,0,400,0,0,100
2014-03-13 10:47:16,27,3200,0,0,300,100,0,600,0,200,0,1300,700
2014-03-13 10:47:17,5,500,0,100,0,200,0,200,0,0,0,0,0
2014-03-13 10:47:18,3,400,0,0,300,0,0,100,0,0,0,0,0
2014-03-13 10:47:35,59,13445,0,2204,300,4357,0,2250,0,804,3100,0,430
2014-03-13 10:47:47,12,1105,0,404,0,302,0,199,0,100,100,0,0
2014-03-13 10:47:51,10,878,0,0,116,100,0,62,0,0,0,100,500
2014-03-13 10:47:52,1,100,0,0,0,0,0,0,0,0,0,100,0
2014-03-13 10:47:58,1,100,0,0,0,100,0,0,0,0,0,0,0
2014-03-13 10:48:30,1,94,0,0,0,0,0,0,0,0,0,0,94
2014-03-13 10:49:01,2,100,0,0,0,0,0,0,0,0,0,0,100
2014-03-13 10:49:23,2,200,0,100,0,0,0,100,0,0,0,0,0
2014-03-13 10:49:47,1,100,0,100,0,0,0,0,0,0,0,0,0
2014-03-13 10:49:52,1,400,0,0,0,0,0,0,0,0,0,0,400
2014-03-13 10:49:57,29,5408,400,1400,100,700,0,2100,0,102,0,400,206
2014-03-13 10:50:15,1,100,0,0,0,0,100,0,0,0,0,0,0
2014-03-13 10:50:24,3,300,0,0,300,0,0,0,0,0,0,0,0
2014-03-13 10:50:25,21,3291,400,571,0,901,0,917,0,402,100,0,0
2014-03-13 10:50:34,1,100,0,0,100,0,0,0,0,0,0,0,0
2014-03-13 10:50:42,42,8618,400,2016,100,1601,0,3800,0,501,0,0,200
2014-03-13 10:50:56,1,200,200,0,0,0,0,0,0,0,0,0,0
2014-03-13 10:51:04,19,4205,200,900,0,902,0,1602,0,601,0,0,0
2014-03-13 10:51:06,1,100,0,100,0,0,0,0,0,0,0,0,0
2014-03-13 10:51:59,1,100,0,0,100,0,0,0,0,0,0,0,0
2014-03-13 10:52:01,8,700,0,0,0,0,0,0,0,500,0,100,100
2014-03-13 10:52:03,11,1210,400,0,0,496,0,0,0,314,0,0,0
2014-03-13 10:53:35,83,17297,800,1600,826,5062,0,6705,0,304,300,500,1200
2014-03-13 10:54:01,1,100,0,0,100,0,0,0,0,0,0,0,0
2014-03-13 10:55:06,32,4885,400,901,528,801,0,1300,0,105,100,250,500
2014-03-13 10:55:09,28,10204,400,2504,200,1100,0,5300,0,500,100,0,100
2014-03-13 10:55:10,2,200,0,0,100,0,0,0,0,0,0,100,0
2014-03-13 10:55:13,1,100,0,0,0,0,0,0,0,100,0,0,0
2014-03-13 10:55:14,2,100,96,0,0,0,0,0,0,4,0,0,0
2014-03-13 10:55:17,3,103,97,0,0,0,0,0,0,6,0,0,0
2014-03-13 10:55:22,2,100,97,0,0,0,0,0,0,3,0,0,0
2014-03-13 10:55:24,1,300,0,0,0,0,0,300,0,0,0,0,0
2014-03-13 10:55:33,2,8,0,0,0,0,0,0,0,8,0,0,0
2014-03-13 10:55:40,4,354,0,0,54,0,0,0,0,0,0,0,300
2014-03-13 10:55:41,3,300,0,0,0,0,0,100,0,100,0,0,100
2014-03-13 10:55:42,5,500,0,0,0,100,0,0,0,400,0,0,0
2014-03-13 10:56:42,38,10052,400,702,3200,1255,0,1992,0,1003,0,200,1300
2014-03-13 10:56:47,1,200,200,0,0,0,0,0,0,0,0,0,0
2014-03-13 10:56:51,1,100,0,0,0,100,0,0,0,0,0,0,0
2014-03-13 10:57:29,2,200,0,0,100,0,100,0,0,0,0,0,0
2014-03-13 10:58:24,1,100,0,0,0,0,0,0,0,0,0,0,100
2014-03-13 10:58:42,1,100,0,100,0,0,0,0,0,0,0,0,0
2014-03-13 10:59:10,55,8101,0,1500,1500,2001,0,1200,0,300,0,1000,600
2014-03-13 10:59:11,16,5237,100,601,0,200,0,4032,0,304,0,0,0
2014-03-13 10:59:15,3,300,0,0,0,0,0,0,0,0,0,300,0
2014-03-13 10:59:24,1,100,0,0,0,0,0,0,0,0,0,100,0
2014-03-13 10:59:29,38,7517,500,1903,200,210,0,2800,0,904,0,1000,0
2014-03-13 10:59:35,1,100,0,0,100,0,0,0,0,0,0,0,0
2014-03-13 10:59:42,1,10,0,0,10,0,0,0,0,0,0,0,0
2014-03-13 10:59:43,22,4500,0,0,1600,1500,0,1100,200,0,0,100,0
2014-03-13 11:00:00,7,2600,0,0,600,0,0,2000,0,0,0,0,0
2014-03-13 11:00:22,1,100,0,0,100,0,0,0,0,0,0,0,0
2014-03-13 11:00:29,2,400,0,0,400,0,0,0,0,0,0,0,0
2014-03-13 11:00:33,28,8103,400,500,0,1203,0,3500,0,1800,0,200,500
2014-03-13 11:00:36,1,100,0,0,0,0,0,100,0,0,0,0,0
2014-03-13 11:00:39,1,100,0,0,100,0,0,0,0,0,0,0,0
2014-03-13 11:00:42,1,100,0,100,0,0,0,0,0,0,0,0,0
2014-03-13 11:00:45,2,200,0,0,0,100,0,100,0,0,0,0,0
2014-03-13 11:01:02,2,200,0,0,100,0,0,0,0,0,0,0,100
2014-03-13 11:01:05,69,10760,400,1403,1000,2200,300,2657,0,1200,100,1200,300
2014-03-13 11:01:06,28,11050,600,900,400,3704,0,4643,0,103,0,400,300
2014-03-13 11:01:07,2,1600,0,0,1500,0,100,0,0,0,0,0,0
2014-03-13 11:01:49,87,26119,900,2519,2900,8200,100,7000,100,3500,0,600,300
2014-03-13 11:01:58,129,49610,800,7000,1400,15756,0,21955,0,1599,200,400,500
2014-03-13 11:02:00,13,3873,0,400,200,1300,0,1573,0,300,0,100,0
2014-03-13 11:02:02,1,100,0,0,0,100,0,0,0,0,0,0,0
2014-03-13 11:02:21,1,100,0,0,0,0,0,0,0,0,0,0,100
2014-03-13 11:03:02,1,100,0,0,100,0,0,0,0,0,0,0,0
2014-03-13 11:03:41,1,100,0,0,100,0,0,0,0,0,0,0,0
2014-03-13 11:03:42,1,100,0,0,100,0,0,0,0,0,0,0,0
2014-03-13 11:03:46,28,5350,400,529,100,1411,100,2310,0,300,0,100,100
2014-03-13 11:03:49,2,200,0,0,0,100,0,100,0,0,0,0,0
2014-03-13 11:04:00,2,200,0,0,100,0,0,100,0,0,0,0,0
2014-03-13 11:04:11,12,1793,0,0,1100,0,0,0,0,0,0,200,493
2014-03-13 11:04:46,1,100,0,0,0,0,0,100,0,0,0,0,0
2014-03-13 11:05:11,9,800,0,0,100,0,0,700,0,0,0,0,0
2014-03-13 11:05:51,1,200,0,0,200,0,0,0,0,0,0,0,0
2014-03-13 11:06:01,1,100,0,0,0,0,0,100,0,0,0,0,0
2014-03-13 11:06:42,1,100,0,0,100,0,0,0,0,0,0,0,0
2014-03-13 11:06:51,1,100,0,0,100,0,0,0,0,0,0,0,0
2014-03-13 11:06:53,43,6236,400,1000,300,823,0,1400,0,502,200,300,1311
2014-03-13 11:06:56,16,2900,0,0,2100,0,0,0,0,0,0,400,400
2014-03-13 11:07:00,3,400,0,0,300,0,100,0,0,0,0,0,0
2014-03-13 11:07:17,1,100,0,0,0,0,0,100,0,0,0,0,0
2014-03-13 11:07:21,4,600,0,0,600,0,0,0,0,0,0,0,0
2014-03-13 11:07:50,1,100,0,0,0,0,0,100,0,0,0,0,0
2014-03-13 11:08:24,1,100,0,100,0,0,0,0,0,0,0,0,0
2014-03-13 11:08:26,1,100,0,0,0,0,100,0,0,0,0,0,0
2014-03-13 11:08:36,85,15051,800,3249,100,4205,0,4694,0,503,100,700,700
2014-03-13 11:08:43,7,700,0,0,700,0,0,0,0,0,0,0,0
2014-03-13 11:08:48,4,300,0,100,137,0,0,0,0,0,0,0,63
2014-03-13 11:09:02,45,9181,0,2353,800,1025,0,2300,0,603,300,700,1100
2014-03-13 11:09:08,13,1300,0,0,1100,0,0,0,0,0,0,0,200
2014-03-13 11:09:09,1,100,0,0,100,0,0,0,0,0,0,0,0
2014-03-13 11:09:13,22,2728,0,625,200,503,0,1000,0,100,0,200,100
2014-03-13 11:09:46,16,2260,600,0,100,160,0,0,0,0,200,700,500
2014-03-13 11:09:48,13,2360,0,0,0,1543,0,0,0,617,0,200,0
2014-03-13 11:09:49,6,1620,0,0,0,1620,0,0,0,0,0,0,0
2014-03-13 11:09:50,9,3204,0,0,37,180,0,0,0,2687,0,200,100
2014-03-13 11:09:51,3,300,0,100,0,100,0,100,0,0,0,0,0
2014-03-13 11:10:04,1,4,0,0,0,0,0,0,0,4,0,0,0
2014-03-13 11:10:08,1,100,0,0,0,0,0,100,0,0,0,0,0
2014-03-13 11:10:18,4,200,0,0,0,100,0,0,0,100,0,0,0
2014-03-13 11:10:21,2,200,0,0,100,0,0,100,0,0,0,0,0
2014-03-13 11:10:37,1,2,0,0,0,0,0,0,0,2,0,0,0
2014-03-13 11:10:54,1,1,0,0,0,0,0,0,0,1,0,0,0
2014-03-13 11:11:17,1,100,0,0,0,0,0,100,0,0,0,0,0
2014-03-13 11:11:20,6,600,0,0,400,0,0,0,0,0,0,100,100
2014-03-13 11:11:35,5,600,0,0,400,0,0,0,0,0,0,200,0
2014-03-13 11:11:38,1,100,0,0,100,0,0,0,0,0,0,0,0
2014-03-13 11:12:10,1,100,0,0,0,0,0,0,0,0,0,100,0
2014-03-13 11:12:25,41,8421,0,3000,200,2259,0,2400,0,103,0,300,159
2014-03-13 11:12:27,2,200,0,0,0,0,0,200,0,0,0,0,0
2014-03-13 11:12:29,2,200,0,0,200,0,0,0,0,0,0,0,0
2014-03-13 11:12:30,5,1100,0,0,0,800,0,0,0,0,0,200,100
2014-03-13 11:12:32,1,100,0,0,0,0,0,0,0,0,0,100,0
2014-03-13 11:12:34,1,100,0,0,0,0,0,0,0,0,0,100,0
2014-03-13 11:12:40,1,100,0,0,0,0,0,100,0,0,0,0,0
2014-03-13 11:12:44,1,100,0,0,100,0,0,0,0,0,0,0,0
2014-03-13 11:12:55,45,11148,400,2700,600,3544,0,2301,100,903,100,100,400
2014-03-13 11:13:50,28,2930,0,0,2218,100,0,0,0,0,0,0,612
2014-03-13 11:14:20,4,200,0,0,200,0,0,0,0,0,0,0,0
2014-03-13 11:14:27,1,200,0,0,200,0,0,0,0,0,0,0,0
2014-03-13 11:14:51,12,3200,0,0,500,0,0,2000,0,0,0,200,500
2014-03-13 11:14:58,1,100,0,0,0,0,0,0,0,0,0,100,0
2014-03-13 11:15:04,2,200,0,0,200,0,0,0,0,0,0,0,0
2014-03-13 11:15:19,4,400,0,0,0,100,0,0,0,0,0,200,100
2014-03-13 11:15:20,1,100,0,0,0,0,0,0,0,0,0,100,0
2014-03-13 11:15:44,1,11,0,0,0,11,0,0,0,0,0,0,0
2014-03-13 11:15:48,1,100,0,0,100,0,0,0,0,0,0,0,0
2014-03-13 11:16:48,2,200,0,0,0,0,0,0,0,0,0,0,200
2014-03-13 11:17:20,1,100,0,0,0,0,0,0,0,0,0,0,100
2014-03-13 11:17:28,89,27488,0,1042,900,11839,0,7404,0,703,100,300,5200
2014-03-13 11:17:29,2,200,0,0,200,0,0,0,0,0,0,0,0
2014-03-13 11:17:30,3,300,0,0,0,0,0,0,0,0,0,100,200
2014-03-13 11:17:46,1,100,0,0,100,0,0,0,0,0,0,0,0
2014-03-13 11:17:54,61,12402,400,2900,100,2002,0,5200,0,600,200,600,400
2014-03-13 11:17:58,2,200,0,100,0,0,0,100,0,0,0,0,0
2014-03-13 11:18:02,2,200,0,0,100,0,0,0,0,100,0,0,0
2014-03-13 11:18:16,5,1200,0,0,1000,0,0,0,0,0,0,0,200
2014-03-13 11:18:35,1,100,0,0,0,100,0,0,0,0,0,0,0
2014-03-13 11:18:36,2,140,0,0,0,100,0,40,0,0,0,0,0
2014-03-13 11:18:42,54,17030,400,1000,900,6602,100,4028,0,100,400,200,3300
2014-03-13 11:19:02,12,1500,0,0,1300,0,0,0,0,0,0,0,200
2014-03-13 11:19:21,2,200,0,0,200,0,0,0,0,0,0,0,0
2014-03-13 11:19:44,1,89,0,0,89,0,0,0,0,0,0,0,0
2014-03-13 11:19:57,5,1400,0,0,400,0,0,1000,0,0,0,0,0
2014-03-13 11:20:05,2,303,0,0,300,3,0,0,0,0,0,0,0
2014-03-13 11:20:08,1,100,0,0,100,0,0,0,0,0,0,0,0
2014-03-13 11:21:29,3,600,0,0,600,0,0,0,0,0,0,0,0
2014-03-13 11:21:44,1,100,0,0,0,100,0,0,0,0,0,0,0
2014-03-13 11:21:48,11,1211,0,0,211,0,0,0,0,0,0,300,700
2014-03-13 11:21:49,1,22,0,0,0,0,0,0,0,0,0,22,0
2014-03-13 11:21:52,2,200,0,0,100,0,0,0,0,0,0,100,0
2014-03-13 11:22:24,2,100,0,0,100,0,0,0,0,0,0,0,0
2014-03-13 11:23:30,16,4056,0,1000,600,100,100,1200,0,0,0,200,856
2014-03-13 11:24:05,1,100,0,0,100,0,0,0,0,0,0,0,0
2014-03-13 11:24:42,3,400,0,0,0,400,0,0,0,0,0,0,0
2014-03-13 11:24:43,3,700,0,0,0,0,0,0,0,0,0,0,700
2014-03-13 11:25:08,5,1100,0,0,1100,0,0,0,0,0,0,0,0
2014-03-13 11:25:23,1,100,0,100,0,0,0,0,0,0,0,0,0
2014-03-13 11:25:28,1,200,0,0,200,0,0,0,0,0,0,0,0
2014-03-13 11:25:47,1,100,0,0,100,0,0,0,0,0,0,0,0
2014-03-13 11:25:51,14,2900,0,100,300,0,0,1900,0,0,100,200,300
2014-03-13 11:25:53,1,88,0,0,0,0,0,0,0,0,0,0,88
2014-03-13 11:26:23,7,700,0,0,100,0,0,400,0,0,0,0,200
2014-03-13 11:26:24,1,100,100,0,0,0,0,0,0,0,0,0,0
2014-03-13 11:26:47,3,500,0,0,0,100,0,0,0,0,0,300,100
2014-03-13 11:26:51,96,25479,400,3531,200,2502,0,4939,0,13007,200,200,500
2014-03-13 11:26:52,51,8925,200,819,600,1500,200,4200,0,806,200,400,0
2014-03-13 11:27:10,1,100,0,0,0,0,0,0,0,0,0,0,100
2014-03-13 11:27:22,2,300,0,0,0,0,0,0,0,0,0,200,100
2014-03-13 11:27:27,1,100,0,0,0,0,0,100,0,0,0,0,0
2014-03-13 11:28:07,2,200,0,0,0,0,0,0,0,0,0,100,100
2014-03-13 11:28:08,1,100,0,0,0,0,0,0,0,0,0,100,0
2014-03-13 11:28:09,30,9444,500,102,0,400,0,8039,0,303,100,0,0
2014-03-13 11:28:12,6,1300,0,0,0,300,0,1000,0,0,0,0,0
2014-03-13 11:28:13,78,33459,0,4200,100,10752,0,12100,0,4107,500,1300,400
2014-03-13 11:28:15,1,31,0,31,0,0,0,0,0,0,0,0,0
2014-03-13 11:28:27,1,200,0,0,0,0,0,0,0,0,0,0,200
2014-03-13 11:28:28,48,15874,0,1770,100,9500,0,2500,200,1704,0,100,0
2014-03-13 11:28:50,29,7954,400,1200,0,550,0,4900,0,400,200,100,204
2014-03-13 11:29:07,3,300,0,0,100,0,0,0,0,0,0,100,100
2014-03-13 11:29:36,39,20516,400,900,200,2550,0,15750,0,400,100,100,116
2014-03-13 11:29:37,2,300,0,0,300,0,0,0,0,0,0,0,0
2014-03-13 11:29:38,12,1200,0,0,200,0,0,900,0,0,0,0,100
2014-03-13 11:29:45,100,59758,0,7402,800,6302,0,31351,0,11303,1200,1000,400
2014-03-13 11:29:52,1,200,0,0,200,0,0,0,0,0,0,0,0
2014-03-13 11:30:03,3,300,0,0,0,0,0,0,0,0,0,0,300
2014-03-13 11:30:06,2,200,0,0,200,0,0,0,0,0,0,0,0
2014-03-13 11:30:07,12,5826,0,0,26,3500,0,0,0,0,0,0,2300
2014-03-13 11:30:42,1,100,0,0,0,0,100,0,0,0,0,0,0
2014-03-13 11:30:44,2,200,0,0,0,0,0,0,0,0,0,100,100
2014-03-13 11:30:48,1,100,0,0,0,0,0,100,0,0,0,0,0
2014-03-13 11:30:53,2,200,0,100,0,0,0,0,0,0,0,100,0
2014-03-13 11:30:58,3,300,0,0,0,100,0,0,0,0,100,0,100
2014-03-13 11:31:30,4,300,0,0,0,0,0,98,0,0,0,100,102
2014-03-13 11:31:38,1,100,0,0,0,0,0,0,0,0,0,100,0
2014-03-13 11:31:49,1,100,0,0,0,100,0,0,0,0,0,0,0
2014-03-13 11:31:54,1,100,0,0,0,0,0,100,0,0,0,0,0
2014-03-13 11:32:34,1,300,0,0,0,0,0,0,0,0,0,300,0
2014-03-13 11:32:56,1,100,0,0,0,0,0,0,0,0,0,100,0
2014-03-13 11:32:57,1,100,0,0,100,0,0,0,0,0,0,0,0
2014-03-13 11:33:02,1,100,0,0,0,0,0,100,0,0,0,0,0
2014-03-13 11:33:38,3,400,0,0,200,0,0,100,0,0,0,100,0
2014-03-13 11:34:11,8,1700,0,0,0,0,0,1100,0,0,0,500,100
2014-03-13 11:34:13,1,15,0,0,0,0,0,0,0,0,0,0,15
2014-03-13 11:34:21,73,12887,400,2000,400,2100,246,5002,0,703,136,1400,500
2014-03-13 11:34:22,1,100,0,100,0,0,0,0,0,0,0,0,0
2014-03-13 11:35:02,1,100,0,100,0,0,0,0,0,0,0,0,0
2014-03-13 11:35:12,168,88912,0,11700,900,21653,0,43760,0,7300,0,1400,2199
2014-03-13 11:35:30,3,261,0,0,261,0,0,0,0,0,0,0,0
2014-03-13 11:35:44,1,100,0,0,0,0,100,0,0,0,0,0,0
2014-03-13 11:36:04,1,100,0,0,0,0,0,100,0,0,0,0,0
2014-03-13 11:36:09,1,100,0,0,100,0,0,0,0,0,0,0,0
2014-03-13 11:36:15,2,200,0,0,0,0,0,200,0,0,0,0,0
2014-03-13 11:36:24,1,100,0,0,100,0,0,0,0,0,0,0,0
2014-03-13 11:38:09,1,100,0,0,0,0,0,100,0,0,0,0,0
2014-03-13 11:38:35,1,100,0,0,0,0,0,100,0,0,0,0,0
2014-03-13 11:39:42,2,200,0,0,0,0,0,200,0,0,0,0,0
2014-03-13 11:39:47,1,100,0,0,100,0,0,0,0,0,0,0,0
2014-03-13 11:39:48,6,1100,0,0,800,100,0,0,0,0,0,0,200
2014-03-13 11:39:54,1,100,0,0,100,0,0,0,0,0,0,0,0
2014-03-13 11:40:09,1,100,0,0,0,100,0,0,0,0,0,0,0
2014-03-13 11:41:11,17,2700,0,0,1200,0,0,0,0,0,0,900,600
2014-03-13 11:42:06,1,100,0,0,0,0,0,100,0,0,0,0,0
2014-03-13 11:42:11,1,100,0,0,100,0,0,0,0,0,0,0,0
2014-03-13 11:42:14,1,100,0,0,0,0,0,0,0,100,0,0,0
2014-03-13 11:42:45,1,100,0,0,100,0,0,0,0,0,0,0,0
2014-03-13 11:42:46,4,300,0,0,200,0,100,0,0,0,0,0,0
2014-03-13 11:42:50,1,100,0,0,100,0,0,0,0,0,0,0,0
2014-03-13 11:42:56,16,4074,0,0,204,0,0,300,0,0,0,300,3270
2014-03-13 11:43:07,1,100,0,0,0,100,0,0,0,0,0,0,0
2014-03-13 11:43:23,1,200,0,0,0,0,0,200,0,0,0,0,0
2014-03-13 11:43:40,1,100,0,0,0,100,0,0,0,0,0,0,0
2014-03-13 11:43:44,3,300,0,0,100,0,0,0,0,0,0,100,100
2014-03-13 11:44:17,1,100,0,0,100,0,0,0,0,0,0,0,0
2014-03-13 11:44:21,3,300,0,0,0,0,0,188,0,0,0,12,100
2014-03-13 11:44:29,1,100,0,0,0,0,0,100,0,0,0,0,0
2014-03-13 11:46:00,1,100,0,0,0,0,0,0,0,100,0,0,0
2014-03-13 11:46:25,12,1018,0,100,100,0,18,700,0,0,0,0,100
2014-03-13 11:46:26,1,100,0,0,0,0,0,0,0,0,0,100,0
2014-03-13 11:46:30,1,100,0,0,0,0,0,100,0,0,0,0,0
2014-03-13 11:46:52,7,700,0,0,300,0,0,0,0,0,0,200,200
2014-03-13 11:46:53,5,1100,0,0,500,0,0,0,0,0,0,100,500
2014-03-13 11:46:55,5,1200,0,0,200,0,100,0,0,0,0,700,200
2014-03-13 11:46:57,1,100,0,0,0,100,0,0,0,0,0,0,0
2014-03-13 11:47:13,1,100,0,0,0,0,0,100,0,0,0,0,0
2014-03-13 11:47:30,1,100,0,0,0,0,100,0,0,0,0,0,0
2014-03-13 11:47:44,5,719,0,0,100,0,19,0,0,0,0,200,400
2014-03-13 11:47:45,2,181,0,0,0,0,181,0,0,0,0,0,0
2014-03-13 11:48:22,2,200,0,0,100,0,0,0,0,100,0,0,0
2014-03-13 11:48:24,2,200,0,0,0,0,200,0,0,0,0,0,0
2014-03-13 11:48:28,1,100,0,0,0,0,100,0,0,0,0,0,0
2014-03-13 11:48:38,1,10,0,0,0,0,0,10,0,0,0,0,0
2014-03-13 11:49:49,1,100,0,0,100,0,0,0,0,0,0,0,0
2014-03-13 11:49:57,1,100,0,0,100,0,0,0,0,0,0,0,0
2014-03-13 11:50:07,49,7850,0,1800,1850,1100,0,500,0,0,0,1500,1100
2014-03-13 11:50:15,1,100,0,0,0,0,0,100,0,0,0,0,0
2014-03-13 11:50:27,3,183,0,0,183,0,0,0,0,0,0,0,0
2014-03-13 11:50:39,1,100,0,0,100,0,0,0,0,0,0,0,0
2014-03-13 11:52:06,1,100,0,0,0,0,0,0,0,100,0,0,0
2014-03-13 11:52:21,17,2100,0,0,800,0,0,98,0,0,0,900,302
2014-03-13 11:52:47,2,400,0,0,400,0,0,0,0,0,0,0,0
2014-03-13 11:52:52,1,200,0,0,200,0,0,0,0,0,0,0,0
2014-03-13 11:52:54,5,370,0,0,100,0,82,0,0,0,0,88,100
2014-03-13 11:53:00,1,9,0,9,0,0,0,0,0,0,0,0,0
2014-03-13 11:53:19,2,500,0,0,0,0,0,0,0,0,0,100,400
2014-03-13 11:53:20,75,24622,0,1391,300,6301,0,5630,0,9900,0,200,900
2014-03-13 11:53:21,4,600,0,0,0,300,0,100,0,0,0,100,100
2014-03-13 11:53:22,1,100,0,0,0,0,0,100,0,0,0,0,0
2014-03-13 11:53:25,1,100,0,0,100,0,0,0,0,0,0,0,0
2014-03-13 11:53:27,17,5704,0,300,0,904,0,1000,0,3200,0,200,100
2014-03-13 11:54:16,13,1100,0,0,300,100,0,0,0,0,0,500,200
2014-03-13 11:54:27,2,200,0,0,0,0,100,100,0,0,0,0,0
2014-03-13 11:55:02,1,100,0,0,0,0,0,0,0,100,0,0,0
2014-03-13 11:55:33,4,1100,0,0,0,0,0,0,0,0,0,400,700
2014-03-13 11:56:35,1,100,0,0,100,0,0,0,0,0,0,0,0
2014-03-13 11:56:36,3,300,0,0,200,100,0,0,0,0,0,0,0
2014-03-13 11:56:56,2,600,0,0,100,0,0,0,0,0,0,0,500
2014-03-13 11:57:01,58,21401,0,1904,100,6397,0,7800,0,3200,0,100,1900
2014-03-13 11:58:10,1,100,0,0,0,0,0,100,0,0,0,0,0
2014-03-13 11:58:11,1,500,0,0,0,0,0,500,0,0,0,0,0
2014-03-13 11:58:12,1,100,0,0,0,0,0,100,0,0,0,0,0
2014-03-13 11:58:16,1,100,0,0,0,100,0,0,0,0,0,0,0
2014-03-13 11:58:17,1,300,0,0,0,300,0,0,0,0,0,0,0
2014-03-13 11:58:18,1,300,0,0,300,0,0,0,0,0,0,0,0
2014-03-13 11:58:24,4,1000,0,0,0,1000,0,0,0,0,0,0,0
2014-03-13 11:58:27,2,110,0,0,10,0,0,100,0,0,0,0,0
2014-03-13 11:58:40,1,300,0,0,0,0,0,300,0,0,0,0,0
2014-03-13 11:58:51,1,100,0,0,0,0,100,0,0,0,0,0,0
2014-03-13 11:59:18,1,200,0,0,0,0,0,200,0,0,0,0,0
2014-03-13 11:59:20,5,500,0,0,0,300,0,200,0,0,0,0,0
2014-03-13 11:59:23,1,100,0,0,100,0,0,0,0,0,0,0,0
2014-03-13 11:59:24,2,200,0,0,0,200,0,0,0,0,0,0,0
2014-03-13 11:59:33,43,8303,0,1100,0,2900,0,4203,0,100,0,0,0
2014-03-13 11:59:34,5,1400,0,0,0,100,0,1300,0,0,0,0,0
2014-03-13 11:59:35,10,1399,0,0,300,0,0,299,0,0,0,200,600
2014-03-13 11:59:36,1,100,0,0,100,0,0,0,0,0,0,0,0
2014-03-13 11:59:43,1,200,0,200,0,0,0,0,0,0,0,0,0
2014-03-13 11:59:52,5,900,0,0,800,0,0,0,0,100,0,0,0
2014-03-13 11:59:56,5,2000,0,0,0,0,0,2000,0,0,0,0,0
2014-03-13 12:00:00,56,19005,0,1500,101,4603,0,8601,0,3100,100,900,100
2014-03-13 12:00:13,2,500,0,0,0,0,0,500,0,0,0,0,0
2014-03-13 12:00:14,59,11675,100,2000,0,3100,300,2100,0,2775,400,400,500
2014-03-13 12:00:17,21,7047,0,100,200,5100,0,1547,0,100,0,0,0
2014-03-13 12:00:18,20,3700,0,0,500,0,0,100,0,0,0,2400,700
2014-03-13 12:00:25,26,8647,0,100,147,800,0,7500,0,0,0,0,100
2014-03-13 12:00:26,24,11127,0,900,0,1400,0,1220,0,7407,0,200,0
2014-03-13 12:00:27,4,900,0,0,0,0,0,900,0,0,0,0,0
2014-03-13 12:00:30,37,7553,0,492,300,500,0,2320,0,602,100,1800,1439
2014-03-13 12:00:35,97,38323,0,6600,1100,8271,0,16550,0,4502,100,800,400
2014-03-13 12:00:38,10,2502,0,0,0,1402,0,0,0,0,0,300,800
2014-03-13 12:00:46,57,14922,0,600,400,500,0,7020,0,5803,0,499,100
2014-03-13 12:00:47,44,10403,0,2800,400,2403,0,4099,0,300,200,100,101
2014-03-13 12:00:56,41,10609,0,1101,202,2800,0,4600,0,1306,0,100,500
2014-03-13 12:00:57,5,1000,0,0,900,0,0,0,0,0,0,0,100
2014-03-13 12:01:52,1,100,0,0,0,100,0,0,0,0,0,0,0
2014-03-13 12:02:03,4,400,0,0,300,0,0,0,0,0,0,100,0
2014-03-13 12:02:08,1,100,0,0,0,0,0,100,0,0,0,0,0
2014-03-13 12:02:15,1,100,0,0,0,0,0,100,0,0,0,0,0
2014-03-13 12:03:37,4,600,0,0,500,0,0,0,0,0,0,100,0
2014-03-13 12:03:41,2,200,0,0,0,100,0,100,0,0,0,0,0
2014-03-13 12:04:02,64,13210,0,1702,400,2839,0,4600,200,1201,300,300,1668
2014-03-13 12:05:15,1,10,0,0,0,10,0,0,0,0,0,0,0
2014-03-13 12:05:45,4,500,0,0,200,0,0,0,0,0,0,200,100
2014-03-13 12:05:59,47,19875,0,1729,600,1304,0,14742,0,900,0,200,400
2014-03-13 12:06:06,3,300,100,0,0,0,100,0,0,0,0,0,100
2014-03-13 12:06:13,1,100,0,0,0,0,0,0,0,0,0,0,100
2014-03-13 12:06:25,4,1000,0,0,0,0,0,0,0,900,100,0,0
2014-03-13 12:06:32,1,200,0,0,0,0,0,200,0,0,0,0,0
2014-03-13 12:06:34,1,100,0,0,0,0,0,0,0,0,0,100,0
2014-03-13 12:06:39,4,300,0,0,0,100,0,100,0,100,0,0,0
2014-03-13 12:06:44,1,100,0,0,0,0,0,100,0,0,0,0,0
2014-03-13 12:07:00,1,100,0,0,0,0,100,0,0,0,0,0,0
2014-03-13 12:07:06,26,3906,0,600,100,1102,0,1600,0,204,0,0,300
2014-03-13 12:07:09,5,700,0,0,0,0,0,500,0,0,0,0,200
2014-03-13 12:07:17,3,600,0,0,0,0,0,100,0,500,0,0,0
2014-03-13 12:07:22,2,3,0,0,0,0,0,0,0,3,0,0,0
2014-03-13 12:07:30,41,10946,0,815,297,2700,100,5234,0,1299,0,100,401
2014-03-13 12:07:31,2,700,0,0,0,700,0,0,0,0,0,0,0
2014-03-13 12:07:33,2,200,0,200,0,0,0,0,0,0,0,0,0
