TimeInterval,TradeCount,Volume,Chicago,NASDAQ OMX BX,National,Direct Edge A,BATS,NASDAQ OMX PSX,Direct Edge X,NYSE Arca SM,CBOE,NASDAQ,BATS Y 
2014-03-13 12:45:25,1,5,0,0,0,0,0,0,0,0,0,5,0
2014-03-13 12:45:26,2,136,0,0,0,0,0,0,100,0,0,36,0
2014-03-13 12:45:29,5,564,0,0,0,0,0,0,100,0,0,464,0
2014-03-13 12:45:30,3,205,0,0,0,0,0,0,205,0,0,0,0
2014-03-13 12:45:36,2,164,0,0,0,0,0,0,0,0,0,164,0
2014-03-13 12:45:39,4,400,0,0,0,0,0,0,0,300,0,100,0
2014-03-13 12:45:44,8,532,0,0,0,0,0,0,100,332,0,100,0
2014-03-13 12:45:46,11,800,0,0,0,0,0,0,0,100,0,700,0
2014-03-13 12:45:47,2,200,0,0,0,0,0,0,0,0,0,200,0
2014-03-13 12:45:58,10,1185,0,100,0,0,300,0,0,0,0,785,0
2014-03-13 12:46:01,9,1021,0,0,0,0,0,0,400,0,0,621,0
2014-03-13 12:46:02,4,270,0,0,0,0,0,0,0,0,0,270,0
2014-03-13 12:46:08,1,100,0,0,0,0,0,0,0,100,0,0,0
2014-03-13 12:46:13,12,577,0,0,0,0,0,0,0,250,0,327,0
2014-03-13 12:46:14,3,100,0,0,0,0,0,0,100,0,0,0,0
2014-03-13 12:46:16,1,100,0,100,0,0,0,0,0,0,0,0,0
2014-03-13 12:46:24,12,741,0,0,0,0,0,0,387,0,0,354,0
2014-03-13 12:46:30,1,300,0,0,0,0,0,0,300,0,0,0,0
2014-03-13 12:46:31,1,100,0,0,0,0,0,0,0,0,0,100,0
2014-03-13 12:46:33,1,20,0,0,0,0,0,0,0,0,0,20,0
2014-03-13 12:46:42,1,100,0,0,0,0,0,0,0,0,0,100,0
2014-03-13 12:46:43,1,5,0,0,0,0,0,0,0,0,0,5,0
2014-03-13 12:46:44,1,50,0,0,0,0,0,0,0,0,0,50,0
2014-03-13 12:46:52,6,745,0,0,0,0,0,0,120,0,0,625,0
2014-03-13 12:46:53,1,1000,0,0,0,0,0,0,1000,0,0,0,0
2014-03-13 12:46:58,9,900,0,0,0,600,0,100,0,100,0,100,0
2014-03-13 12:46:59,1,70,0,0,0,0,0,0,0,70,0,0,0
2014-03-13 12:47:00,1,100,0,0,0,0,0,0,100,0,0,0,0
2014-03-13 12:47:05,1,4,0,0,0,0,0,0,0,0,0,4,0
2014-03-13 12:47:09,1,30,0,0,0,0,0,0,0,30,0,0,0
2014-03-13 12:47:22,8,701,0,0,0,0,0,0,101,300,0,300,0
2014-03-13 12:47:23,2,150,0,0,0,0,0,0,50,0,0,100,0
2014-03-13 12:47:27,1,20,0,20,0,0,0,0,0,0,0,0,0
2014-03-13 12:47:28,1,100,0,100,0,0,0,0,0,0,0,0,0
2014-03-13 12:47:40,1,100,0,0,0,0,0,0,0,0,0,100,0
2014-03-13 12:47:41,15,1272,0,200,0,0,0,0,562,0,0,440,70
2014-03-13 12:47:46,1,1,0,0,0,0,0,0,0,0,0,0,1
2014-03-13 12:47:53,6,381,0,0,0,0,0,0,0,240,0,141,0
2014-03-13 12:47:55,1,3,0,0,0,0,0,0,0,0,0,3,0
2014-03-13 12:48:18,1,70,0,0,0,0,0,0,0,0,0,0,70
2014-03-13 12:48:24,4,330,0,0,0,0,0,0,0,130,0,200,0
2014-03-13 12:48:31,1,5,0,0,0,0,0,0,0,0,0,5,0
2014-03-13 12:48:35,1,100,0,0,0,0,0,0,0,100,0,0,0
2014-03-13 12:48:52,2,100,0,0,0,0,0,0,0,0,0,100,0
2014-03-13 12:48:53,1,1,0,0,0,0,0,0,0,0,0,1,0
2014-03-13 12:49:28,1,100,0,0,0,0,0,0,0,0,0,100,0
2014-03-13 12:49:29,7,647,0,100,0,0,222,0,0,0,0,225,100
2014-03-13 12:49:35,8,234,0,0,0,0,100,0,51,80,0,3,0
2014-03-13 12:49:36,3,667,0,0,0,0,0,0,667,0,0,0,0
2014-03-13 12:49:52,2,200,0,0,0,0,0,0,100,0,0,100,0
2014-03-13 12:49:58,7,521,0,0,0,0,0,0,0,120,0,401,0
2014-03-13 12:50:08,1,100,0,0,0,0,0,0,0,0,0,100,0
2014-03-13 12:50:09,2,200,0,0,0,0,0,0,0,0,0,17,183
2014-03-13 12:50:14,1,100,0,0,0,0,0,0,0,0,0,100,0
2014-03-13 12:50:21,1,3,0,0,0,0,0,0,0,0,0,3,0
2014-03-13 12:50:24,4,297,0,0,0,0,97,0,0,0,0,200,0
2014-03-13 12:50:30,8,983,0,0,0,0,0,0,383,100,0,500,0
2014-03-13 12:50:31,6,501,0,0,0,0,0,0,100,100,0,301,0
2014-03-13 12:51:17,3,300,0,0,0,0,100,0,0,0,0,200,0
2014-03-13 12:51:21,1,19,0,0,0,0,0,0,0,0,0,19,0
2014-03-13 12:51:28,26,3024,0,0,0,0,78,0,497,1381,0,1068,0
2014-03-13 12:51:29,3,198,0,0,0,0,0,0,0,87,0,111,0
2014-03-13 12:51:33,3,289,0,0,0,0,0,0,0,0,0,289,0
2014-03-13 12:51:37,1,200,0,0,0,0,0,0,0,0,0,200,0
2014-03-13 12:51:48,3,270,0,0,0,0,0,0,70,0,0,200,0
2014-03-13 12:51:50,1,10,0,0,0,0,0,0,0,0,0,10,0
2014-03-13 12:51:51,1,100,0,0,0,0,0,0,0,0,0,100,0
2014-03-13 12:51:59,1,10,0,0,0,0,0,0,0,0,0,10,0
2014-03-13 12:52:09,1,24,0,0,0,0,0,0,24,0,0,0,0
2014-03-13 12:52:10,1,5,0,0,5,0,0,0,0,0,0,0,0
2014-03-13 12:52:11,5,218,0,0,0,0,100,0,6,47,0,65,0
2014-03-13 12:52:15,8,751,0,0,0,0,0,0,268,0,0,483,0
2014-03-13 12:52:16,2,200,0,0,0,0,0,0,0,100,0,100,0
2014-03-13 12:52:17,5,1200,0,0,0,0,0,0,1100,0,0,100,0
2014-03-13 12:52:21,2,200,0,0,0,0,0,0,100,0,0,100,0
2014-03-13 12:52:26,1,20,0,0,0,0,0,0,0,0,0,20,0
2014-03-13 12:52:32,6,1400,0,0,0,0,0,0,27,0,0,1373,0
2014-03-13 12:52:33,3,300,0,0,0,0,0,0,0,200,0,100,0
2014-03-13 12:52:59,10,560,0,0,0,0,0,0,0,145,0,415,0
2014-03-13 12:53:15,2,159,0,100,0,0,0,0,0,59,0,0,0
2014-03-13 12:53:19,2,200,0,0,0,0,0,0,100,0,0,100,0
2014-03-13 12:53:20,1,100,0,0,0,0,0,0,0,0,0,100,0
2014-03-13 12:53:22,38,2629,0,199,0,100,4,350,0,1063,0,813,100
2014-03-13 12:53:25,5,640,0,0,0,0,0,0,0,100,0,540,0
2014-03-13 12:53:28,1,41,0,41,0,0,0,0,0,0,0,0,0
2014-03-13 12:53:30,1,100,0,0,0,0,0,0,0,0,0,100,0
2014-03-13 12:53:36,1,200,0,0,0,0,0,0,200,0,0,0,0
2014-03-13 12:53:38,1,70,0,70,0,0,0,0,0,0,0,0,0
2014-03-13 12:53:52,5,226,0,0,0,0,0,0,0,149,0,77,0
2014-03-13 12:53:53,4,290,0,50,0,0,0,0,0,240,0,0,0
2014-03-13 12:53:57,4,800,0,0,0,0,0,0,700,0,0,100,0
2014-03-13 12:53:58,1,100,0,0,0,0,0,0,0,0,0,100,0
2014-03-13 12:54:02,4,347,0,0,0,0,0,0,0,100,0,247,0
2014-03-13 12:54:04,2,200,0,0,0,0,0,0,0,0,0,200,0
2014-03-13 12:54:08,1,15,0,0,0,0,0,0,0,15,0,0,0
2014-03-13 12:54:13,1,80,0,0,0,0,0,0,0,0,0,80,0
2014-03-13 12:54:28,2,100,0,0,0,0,0,0,0,0,0,100,0
2014-03-13 12:54:29,5,800,0,0,0,0,0,0,0,800,0,0,0
2014-03-13 12:54:34,8,479,0,0,0,0,84,0,42,253,0,100,0
2014-03-13 12:54:38,4,350,0,0,0,0,0,0,0,0,0,350,0
2014-03-13 12:54:41,9,358,0,14,0,10,0,0,0,100,0,234,0
2014-03-13 12:54:42,5,474,0,14,0,0,0,0,100,360,0,0,0
2014-03-13 12:54:43,15,1108,0,0,0,100,0,0,450,353,0,205,0
2014-03-13 12:54:46,1,100,0,0,0,0,0,0,0,0,0,100,0
2014-03-13 12:54:47,1,100,0,0,0,100,0,0,0,0,0,0,0
2014-03-13 12:54:51,8,903,0,0,0,26,0,0,0,272,0,605,0
2014-03-13 12:55:02,5,162,0,0,0,17,100,0,30,0,0,15,0
2014-03-13 12:55:04,13,1138,0,0,0,0,10,0,300,0,0,828,0
2014-03-13 12:55:05,5,500,0,0,0,0,0,0,200,0,0,300,0
2014-03-13 12:55:11,11,705,0,0,0,0,200,0,235,5,0,265,0
2014-03-13 12:55:13,4,315,0,100,0,100,0,0,0,0,0,15,100
2014-03-13 12:55:14,3,220,0,0,0,0,35,0,100,0,0,85,0
2014-03-13 12:55:15,31,7655,0,100,0,0,100,0,6235,100,0,1120,0
2014-03-13 12:55:16,6,403,0,0,0,0,0,0,100,100,0,203,0
2014-03-13 12:55:17,5,102,0,0,0,0,0,0,54,0,0,48,0
2014-03-13 12:55:18,3,401,0,0,0,0,0,0,300,100,0,1,0
2014-03-13 12:55:19,2,200,0,0,0,0,0,0,0,0,0,200,0
2014-03-13 12:55:21,8,402,0,0,0,0,0,0,0,100,0,302,0
2014-03-13 12:55:23,1,146,0,0,0,0,0,0,146,0,0,0,0
2014-03-13 12:55:24,11,539,0,0,0,0,164,0,250,0,0,125,0
2014-03-13 12:55:28,3,250,0,0,0,0,0,0,150,0,0,100,0
2014-03-13 12:55:30,9,275,0,0,0,0,5,0,101,0,0,169,0
2014-03-13 12:55:33,19,1653,0,101,0,0,0,0,400,352,0,700,100
2014-03-13 12:55:35,1,100,0,0,0,0,0,0,0,0,0,100,0
2014-03-13 12:55:41,1,140,0,0,0,0,0,0,0,140,0,0,0
2014-03-13 12:55:42,5,116,0,100,0,0,0,0,0,0,0,16,0
2014-03-13 12:55:43,2,180,0,0,0,0,0,0,0,180,0,0,0
2014-03-13 12:55:44,3,128,0,10,0,0,100,0,0,0,0,0,18
2014-03-13 12:55:45,2,71,0,0,0,0,0,71,0,0,0,0,0
2014-03-13 12:55:57,32,2000,0,0,0,0,5,0,180,0,0,1715,100
2014-03-13 12:55:58,6,395,0,0,0,0,0,0,0,340,0,55,0
2014-03-13 12:56:03,14,930,0,0,0,0,0,0,0,714,0,116,100
2014-03-13 12:56:06,30,2559,0,0,0,0,250,0,1013,230,0,1066,0
2014-03-13 12:56:08,29,335,0,0,0,0,0,0,200,0,0,135,0
2014-03-13 12:56:12,1,75,0,0,0,0,0,0,0,0,0,75,0
2014-03-13 12:56:14,6,360,0,0,0,0,0,0,40,80,0,240,0
2014-03-13 12:56:15,1,50,0,0,0,0,0,0,0,0,0,50,0
2014-03-13 12:56:18,3,170,0,0,0,0,0,0,0,0,0,170,0
2014-03-13 12:56:31,8,819,0,0,0,0,0,0,550,0,0,269,0
2014-03-13 12:56:35,2,200,0,0,0,200,0,0,0,0,0,0,0
2014-03-13 12:56:36,9,1258,0,0,0,0,0,0,1146,0,0,112,0
2014-03-13 12:56:37,1,1,0,0,0,0,0,0,0,0,0,1,0
2014-03-13 12:56:41,3,1400,0,0,0,0,0,0,0,0,0,0,1400
2014-03-13 12:56:49,1,150,0,0,0,0,0,0,150,0,0,0,0
2014-03-13 12:56:50,2,100,0,0,0,0,100,0,0,0,0,0,0
2014-03-13 12:56:52,1,100,0,0,0,0,0,0,0,0,0,100,0
2014-03-13 12:57:08,1,1,0,0,0,0,0,0,0,0,0,1,0
2014-03-13 12:57:15,9,857,0,0,0,0,8,0,450,100,0,299,0
2014-03-13 12:57:19,2,200,0,0,0,0,0,0,100,100,0,0,0
2014-03-13 12:57:22,1,30,0,0,0,0,0,0,0,0,0,30,0
2014-03-13 12:57:25,1,100,0,0,0,0,0,0,0,0,0,100,0
2014-03-13 12:57:33,6,721,0,0,0,0,0,0,0,301,0,420,0
2014-03-13 12:57:34,9,637,0,0,0,0,180,0,0,0,0,457,0
2014-03-13 12:57:37,14,1997,0,0,0,0,0,0,292,1000,0,705,0
2014-03-13 12:57:38,1,100,0,0,0,0,0,0,0,0,0,100,0
2014-03-13 12:57:40,1,220,0,0,0,0,0,0,0,220,0,0,0
2014-03-13 12:57:45,3,826,0,0,0,0,0,0,400,120,0,306,0
2014-03-13 12:57:50,1,157,0,0,0,0,0,0,157,0,0,0,0
2014-03-13 12:57:52,3,690,0,0,0,0,0,0,190,0,0,500,0
2014-03-13 12:57:54,1,5,0,0,0,0,0,0,5,0,0,0,0
2014-03-13 12:57:59,12,919,0,100,0,0,100,0,18,100,0,301,300
2014-03-13 12:58:00,4,360,0,0,0,0,0,0,0,160,0,200,0
2014-03-13 12:58:01,1,100,0,0,0,0,0,0,0,0,0,100,0
2014-03-13 12:58:04,1,13,0,13,0,0,0,0,0,0,0,0,0
2014-03-13 12:58:06,2,140,0,0,0,0,0,0,100,40,0,0,0
2014-03-13 12:58:31,3,180,0,0,0,0,0,0,0,180,0,0,0
2014-03-13 12:58:40,2,32,0,0,0,0,0,0,0,0,0,32,0
2014-03-13 12:58:50,1,100,0,0,0,0,0,0,0,100,0,0,0
2014-03-13 12:58:57,14,603,0,0,0,0,356,0,118,25,0,104,0
2014-03-13 12:59:03,15,1400,0,0,0,0,0,0,1206,1,0,193,0
2014-03-13 12:59:04,2,93,0,0,0,0,0,0,0,92,0,1,0
2014-03-13 12:59:09,1,100,0,0,0,0,0,0,100,0,0,0,0
2014-03-13 12:59:12,2,54,0,0,0,0,50,0,0,0,0,4,0
2014-03-13 12:59:14,10,1000,0,0,0,0,1000,0,0,0,0,0,0
2014-03-13 12:59:16,1,100,0,0,0,0,0,0,0,0,0,100,0
2014-03-13 12:59:19,1,10,0,0,0,0,0,0,0,0,0,10,0
2014-03-13 12:59:25,1,100,0,0,0,0,0,0,100,0,0,0,0
2014-03-13 12:59:41,19,2314,0,0,0,0,0,0,1415,0,0,899,0
2014-03-13 12:59:42,25,2410,0,0,0,100,370,0,100,710,0,1130,0
2014-03-13 12:59:43,1,53,0,0,0,0,0,0,0,0,0,53,0
2014-03-13 12:59:48,18,2060,0,0,0,0,300,0,0,960,0,800,0
2014-03-13 12:59:49,1,100,0,100,0,0,0,0,0,0,0,0,0
2014-03-13 13:00:01,1,17,0,0,0,17,0,0,0,0,0,0,0
2014-03-13 13:00:13,1,100,0,0,0,0,0,0,0,0,0,100,0
2014-03-13 13:00:16,1,3,0,3,0,0,0,0,0,0,0,0,0
2014-03-13 13:00:23,2,25,0,0,0,0,0,0,0,0,0,25,0
2014-03-13 13:00:37,4,340,0,0,0,0,0,0,100,100,0,140,0
2014-03-13 13:00:38,1,100,0,0,0,0,0,0,0,100,0,0,0
2014-03-13 13:00:39,2,200,0,0,0,0,0,0,0,200,0,0,0
2014-03-13 13:00:49,1,60,0,0,0,0,0,0,0,0,0,60,0
2014-03-13 13:00:50,1,50,0,0,0,0,0,0,50,0,0,0,0
2014-03-13 13:00:53,1,100,0,0,0,0,0,0,100,0,0,0,0
2014-03-13 13:01:00,8,800,0,0,0,0,0,0,300,0,0,500,0
2014-03-13 13:01:03,5,500,0,100,0,100,0,0,0,0,0,300,0
2014-03-13 13:01:04,22,2753,0,0,0,0,100,0,1839,100,0,614,100
2014-03-13 13:01:05,5,500,0,100,0,0,0,0,200,0,0,200,0
2014-03-13 13:01:12,9,494,0,0,0,0,0,0,0,200,0,214,80
2014-03-13 13:01:13,1,200,0,0,0,0,0,0,0,0,0,200,0
2014-03-13 13:01:19,1,100,0,0,0,0,0,0,0,100,0,0,0
2014-03-13 13:01:20,1,15,0,0,0,0,0,0,0,0,0,15,0
2014-03-13 13:01:24,2,200,0,100,0,0,0,0,0,0,0,0,100
2014-03-13 13:01:26,5,500,0,0,0,0,100,0,0,0,0,400,0
2014-03-13 13:01:27,18,1721,0,0,0,0,100,100,915,5,0,601,0
2014-03-13 13:01:30,2,19,0,0,0,0,0,0,0,0,0,19,0
2014-03-13 13:01:33,1,51,0,0,0,0,0,0,0,0,0,51,0
2014-03-13 13:01:35,1,3,0,0,0,0,0,0,0,0,0,3,0
2014-03-13 13:01:37,2,360,0,0,0,0,0,0,60,0,0,300,0
2014-03-13 13:01:38,1,2,0,0,0,0,0,0,0,0,0,2,0
2014-03-13 13:01:40,17,1797,0,0,0,0,116,0,1000,67,0,614,0
2014-03-13 13:01:42,2,200,0,0,0,0,0,0,0,100,0,100,0
2014-03-13 13:01:44,151,15528,0,0,0,500,0,0,9000,102,0,5926,0
2014-03-13 13:01:45,16,1322,0,0,0,0,500,0,700,100,0,22,0
2014-03-13 13:01:46,7,777,0,0,0,0,205,0,0,472,0,100,0
2014-03-13 13:01:47,16,1600,0,0,0,0,0,0,0,417,0,1183,0
2014-03-13 13:01:48,3,300,0,0,0,0,0,0,0,100,0,200,0
2014-03-13 13:01:49,21,2256,0,0,0,0,300,0,1203,200,0,460,93
2014-03-13 13:01:50,3,233,0,0,0,0,0,0,200,0,0,33,0
2014-03-13 13:01:51,11,1129,0,0,0,0,0,0,850,0,0,279,0
2014-03-13 13:01:52,4,300,0,0,0,0,0,0,300,0,0,0,0
2014-03-13 13:01:53,5,116,0,0,0,0,0,0,100,0,0,16,0
2014-03-13 13:01:54,7,667,0,0,0,0,0,0,42,25,0,600,0
2014-03-13 13:01:55,13,613,0,123,0,0,0,0,300,40,0,150,0
2014-03-13 13:01:56,7,496,0,0,0,0,0,0,150,100,0,246,0
2014-03-13 13:01:57,1,50,0,0,0,0,0,0,0,0,0,50,0
2014-03-13 13:01:58,9,854,0,0,0,0,0,0,0,254,0,500,100
2014-03-13 13:01:59,14,2141,0,0,0,0,0,0,200,300,0,1641,0
2014-03-13 13:02:01,15,1510,0,0,0,0,83,0,60,300,0,1067,0
2014-03-13 13:02:02,2,210,0,0,0,0,0,0,200,10,0,0,0
2014-03-13 13:02:03,1,100,0,0,0,0,0,0,0,100,0,0,0
2014-03-13 13:02:04,13,1280,0,0,0,0,100,0,200,720,0,260,0
2014-03-13 13:02:05,5,600,0,100,0,0,0,0,0,0,0,0,500
2014-03-13 13:02:06,5,400,0,0,0,0,100,0,100,100,0,100,0
2014-03-13 13:02:09,1,100,0,0,0,0,100,0,0,0,0,0,0
2014-03-13 13:02:14,8,710,0,10,0,100,100,0,0,0,0,400,100
2014-03-13 13:02:15,31,2797,0,100,0,505,300,0,450,200,0,742,500
2014-03-13 13:02:17,10,745,0,0,0,33,300,0,0,200,0,212,0
2014-03-13 13:02:19,2,150,0,0,0,0,0,0,150,0,0,0,0
2014-03-13 13:02:20,4,208,0,0,0,0,0,0,100,0,0,108,0
2014-03-13 13:02:21,3,12,0,0,0,0,0,0,0,0,0,12,0
2014-03-13 13:02:22,1,100,0,0,0,0,0,0,0,0,0,100,0
2014-03-13 13:02:23,27,108,0,0,0,0,0,0,0,0,0,108,0
2014-03-13 13:02:26,1,5,0,0,0,0,0,0,0,0,0,5,0
2014-03-13 13:02:27,2,100,0,0,0,0,0,0,100,0,0,0,0
2014-03-13 13:02:28,1,40,0,0,0,0,0,0,0,40,0,0,0
2014-03-13 13:02:29,21,1832,0,0,0,200,0,0,0,780,0,752,100
2014-03-13 13:02:33,9,812,0,100,0,0,200,100,0,112,0,100,200
2014-03-13 13:02:34,21,2560,0,0,0,400,150,100,100,400,0,1410,0
2014-03-13 13:02:35,9,757,0,0,0,0,0,0,0,200,0,457,100
2014-03-13 13:02:36,2,200,0,0,0,0,0,0,0,200,0,0,0
2014-03-13 13:02:38,8,900,0,0,0,0,0,0,80,620,0,200,0
2014-03-13 13:02:40,1,100,0,0,0,0,0,0,0,0,0,100,0
2014-03-13 13:02:43,2,200,0,0,0,0,0,0,0,100,0,100,0
2014-03-13 13:02:44,3,308,0,0,0,0,0,0,0,308,0,0,0
2014-03-13 13:02:45,2,372,0,0,0,0,0,0,0,372,0,0,0
2014-03-13 13:02:49,1,100,0,0,0,0,0,0,0,100,0,0,0
2014-03-13 13:02:50,4,475,0,0,0,0,200,0,0,175,0,100,0
2014-03-13 13:02:51,1,200,0,0,0,0,0,0,0,200,0,0,0
2014-03-13 13:02:56,1,65,0,0,0,0,0,0,0,65,0,0,0
2014-03-13 13:03:00,2,200,0,0,0,0,0,0,0,0,0,200,0
2014-03-13 13:03:03,8,605,0,0,0,0,0,0,0,100,0,305,200
2014-03-13 13:03:06,1,1,0,1,0,0,0,0,0,0,0,0,0
2014-03-13 13:03:07,43,2390,0,300,0,0,300,50,0,336,0,1286,118
2014-03-13 13:03:09,12,1032,0,0,0,0,0,0,411,5,0,616,0
2014-03-13 13:03:10,2,200,0,0,0,0,0,0,0,0,0,200,0
2014-03-13 13:03:12,3,589,0,0,0,0,100,0,289,0,0,200,0
2014-03-13 13:03:17,12,996,0,0,0,0,360,0,0,200,0,400,36
2014-03-13 13:03:22,1,100,0,0,0,0,0,0,0,0,0,100,0
2014-03-13 13:03:23,2,200,0,0,0,0,0,0,0,200,0,0,0
2014-03-13 13:03:26,15,1440,0,0,0,0,0,0,300,0,0,1140,0
2014-03-13 13:03:29,13,1200,0,200,0,100,0,0,0,400,0,500,0
2014-03-13 13:03:35,7,232,0,0,0,0,0,0,0,200,0,14,18
2014-03-13 13:03:36,1,200,0,0,0,0,0,0,0,0,0,200,0
2014-03-13 13:03:37,6,540,0,0,0,0,0,0,100,240,0,200,0
2014-03-13 13:03:38,2,200,0,100,0,0,0,0,0,0,0,0,100
2014-03-13 13:03:42,3,204,0,0,0,0,0,0,0,0,0,204,0
2014-03-13 13:03:43,5,347,0,0,0,0,55,0,0,92,0,200,0
2014-03-13 13:03:46,2,100,0,0,0,0,100,0,0,0,0,0,0
2014-03-13 13:03:50,1,4,0,0,0,0,4,0,0,0,0,0,0
2014-03-13 13:03:53,1,100,0,0,0,0,100,0,0,0,0,0,0
2014-03-13 13:04:01,2,100,0,0,0,0,100,0,0,0,0,0,0
2014-03-13 13:04:07,2,66,0,0,0,0,41,0,0,0,0,0,25
2014-03-13 13:04:08,13,1004,0,0,0,0,400,0,0,0,0,604,0
2014-03-13 13:04:09,1,100,0,0,0,0,0,0,0,0,0,100,0
2014-03-13 13:04:12,7,1621,0,0,0,0,0,0,500,0,0,1121,0
2014-03-13 13:04:13,7,804,0,100,0,0,200,0,200,0,0,304,0
2014-03-13 13:04:17,2,200,0,0,0,0,0,0,0,0,0,200,0
2014-03-13 13:04:23,6,200,0,0,0,0,0,0,100,0,0,100,0
2014-03-13 13:04:26,3,540,0,0,0,0,0,0,540,0,0,0,0
2014-03-13 13:04:30,12,518,0,0,0,0,0,0,165,9,0,150,194
2014-03-13 13:04:32,3,200,0,0,0,0,0,0,0,0,0,200,0
2014-03-13 13:04:36,1,29,0,0,0,0,0,0,0,0,0,29,0
2014-03-13 13:04:37,3,200,0,0,0,0,0,0,0,100,0,0,100
2014-03-13 13:04:43,1,100,0,0,0,0,0,0,0,0,0,100,0
2014-03-13 13:05:01,3,102,0,0,0,0,0,0,0,2,0,100,0
2014-03-13 13:05:02,3,118,0,0,0,17,0,0,0,0,0,101,0
2014-03-13 13:05:05,2,107,0,0,0,0,107,0,0,0,0,0,0
2014-03-13 13:05:08,5,500,0,500,0,0,0,0,0,0,0,0,0
2014-03-13 13:05:13,6,1073,0,0,0,0,0,0,0,0,0,1073,0
2014-03-13 13:05:14,1,100,0,0,0,0,0,0,0,0,0,100,0
2014-03-13 13:05:17,6,600,0,200,0,0,0,0,0,0,0,400,0
2014-03-13 13:05:18,1,100,0,0,0,0,0,0,100,0,0,0,0
2014-03-13 13:05:19,2,54,0,0,0,0,0,0,0,0,0,54,0
2014-03-13 13:05:20,2,300,0,0,0,0,0,0,300,0,0,0,0
2014-03-13 13:05:21,15,492,0,0,0,0,275,0,0,0,0,217,0
2014-03-13 13:05:23,1,8,0,0,0,0,0,0,8,0,0,0,0
2014-03-13 13:05:26,3,100,0,0,0,0,0,0,0,0,0,100,0
2014-03-13 13:05:35,1,100,0,0,0,0,0,0,0,0,0,0,100
2014-03-13 13:05:40,7,1043,0,0,0,0,0,0,0,0,0,1043,0
2014-03-13 13:05:42,1,100,0,0,0,0,0,0,0,0,0,100,0
2014-03-13 13:06:01,12,1480,0,0,0,0,0,0,100,360,0,1020,0
2014-03-13 13:06:02,2,50,0,0,0,0,0,0,10,40,0,0,0
2014-03-13 13:06:06,14,1270,0,100,0,0,100,0,300,466,0,304,0
2014-03-13 13:06:07,1,17,0,0,0,0,0,0,0,0,0,17,0
2014-03-13 13:06:10,22,2612,0,0,0,0,100,0,762,646,0,1104,0
2014-03-13 13:06:11,2,375,0,0,0,0,0,350,25,0,0,0,0
2014-03-13 13:06:16,1,100,0,0,0,0,0,0,100,0,0,0,0
2014-03-13 13:06:17,6,400,0,25,0,100,75,0,0,0,0,100,100
2014-03-13 13:06:18,2,104,0,0,0,0,0,0,0,4,0,100,0
2014-03-13 13:06:21,3,150,0,100,0,0,0,50,0,0,0,0,0
2014-03-13 13:06:22,2,200,0,0,0,0,0,0,100,0,0,100,0
2014-03-13 13:06:24,1,100,0,0,0,0,100,0,0,0,0,0,0
2014-03-13 13:06:26,8,724,0,0,0,0,100,0,100,20,0,504,0
2014-03-13 13:06:27,2,300,0,0,0,0,0,0,300,0,0,0,0
2014-03-13 13:06:28,1,200,0,0,0,0,0,0,200,0,0,0,0
2014-03-13 13:06:31,30,2458,0,500,0,100,100,98,750,596,0,214,100
2014-03-13 13:06:34,2,200,0,200,0,0,0,0,0,0,0,0,0
2014-03-13 13:06:36,2,142,0,0,0,0,0,0,0,0,0,142,0
2014-03-13 13:06:40,32,1998,0,100,0,400,207,0,360,500,0,431,0
2014-03-13 13:06:42,3,200,0,0,0,0,0,0,0,92,0,108,0
2014-03-13 13:06:43,3,300,0,0,0,0,0,0,0,300,0,0,0
2014-03-13 13:06:44,5,340,0,0,0,0,100,100,0,40,0,100,0
2014-03-13 13:06:45,6,500,0,0,0,0,0,0,176,20,0,304,0
2014-03-13 13:06:47,1,100,0,0,0,0,0,0,0,100,0,0,0
2014-03-13 13:06:48,1,100,0,0,0,0,0,0,100,0,0,0,0
2014-03-13 13:06:52,4,250,0,0,0,0,0,0,0,50,0,200,0
2014-03-13 13:06:56,4,320,0,200,0,0,0,0,20,100,0,0,0
2014-03-13 13:06:58,1,75,0,0,0,0,0,0,0,0,0,75,0
2014-03-13 13:06:59,1,25,0,0,0,0,0,0,25,0,0,0,0
2014-03-13 13:07:02,1,100,0,0,0,0,0,0,0,0,0,100,0
2014-03-13 13:07:04,4,400,0,100,0,0,0,0,100,100,0,100,0
2014-03-13 13:07:06,1,100,0,0,0,0,0,0,100,0,0,0,0
2014-03-13 13:07:08,4,508,0,0,0,0,0,0,300,0,0,208,0
2014-03-13 13:07:09,7,1192,0,0,0,0,0,0,0,0,0,1192,0
2014-03-13 13:07:12,2,200,0,0,0,0,200,0,0,0,0,0,0
2014-03-13 13:07:13,5,800,0,0,0,0,0,0,800,0,0,0,0
2014-03-13 13:07:18,1,200,0,0,0,0,0,0,200,0,0,0,0
2014-03-13 13:07:20,18,1713,0,0,0,0,200,0,464,522,0,527,0
2014-03-13 13:07:21,24,2079,0,0,0,157,100,100,288,878,0,556,0
2014-03-13 13:07:22,5,400,0,0,0,0,0,0,0,200,0,200,0
2014-03-13 13:07:26,66,8403,0,0,0,0,249,0,2110,140,0,5904,0
2014-03-13 13:07:27,5,1100,0,0,0,0,0,0,0,0,0,1100,0
2014-03-13 13:07:28,3,800,0,0,0,0,0,0,0,0,0,800,0
2014-03-13 13:07:29,2,300,0,0,0,0,0,0,0,0,0,300,0
2014-03-13 13:07:30,3,428,0,0,0,0,0,0,0,100,0,328,0
