TimeInterval,TradeCount,Volume,Direct Edge A,Direct Edge X,NASDAQ OMX PSX,NASDAQ OMX,NYSE Arca SM,NASDAQ OMX BX,BATS,CBOE,BATS Y,National,NYSE 
2014-03-13 14:12:41,1,100,0,0,0,0,0,100,0,0,0,0,0
2014-03-13 14:13:08,4,2400,0,0,0,0,0,0,0,0,0,2400,0
2014-03-13 14:13:11,1,100,0,0,0,0,0,100,0,0,0,0,0
2014-03-13 14:13:14,4,400,0,0,0,100,200,0,100,0,0,0,0
2014-03-13 14:13:15,2,200,0,100,0,0,100,0,0,0,0,0,0
2014-03-13 14:13:17,1,100,0,0,0,0,0,0,0,0,0,100,0
2014-03-13 14:13:19,5,500,0,0,0,100,400,0,0,0,0,0,0
2014-03-13 14:13:20,1,100,0,0,0,0,100,0,0,0,0,0,0
2014-03-13 14:13:21,1,100,0,0,0,0,100,0,0,0,0,0,0
2014-03-13 14:13:24,2,200,0,0,0,0,100,100,0,0,0,0,0
2014-03-13 14:13:26,1,100,0,0,0,0,0,100,0,0,0,0,0
2014-03-13 14:13:27,1,100,0,0,0,0,100,0,0,0,0,0,0
2014-03-13 14:13:39,1,100,0,0,0,0,0,0,0,0,0,100,0
2014-03-13 14:13:43,2,200,0,0,0,100,100,0,0,0,0,0,0
2014-03-13 14:13:47,3,300,0,0,0,0,200,0,100,0,0,0,0
2014-03-13 14:13:48,1,100,0,0,0,0,100,0,0,0,0,0,0
2014-03-13 14:13:53,2,200,0,0,0,100,100,0,0,0,0,0,0
2014-03-13 14:13:56,1,100,0,0,0,0,0,100,0,0,0,0,0
2014-03-13 14:13:57,1,100,0,0,0,0,100,0,0,0,0,0,0
2014-03-13 14:14:02,2,200,0,0,0,0,100,0,0,0,0,100,0
2014-03-13 14:14:03,1,100,0,0,0,0,0,0,0,0,0,100,0
2014-03-13 14:14:04,1,100,0,0,0,0,0,0,0,0,0,0,100
2014-03-13 14:14:05,1,600,0,0,0,0,0,0,0,0,0,600,0
2014-03-13 14:14:07,2,200,0,0,0,0,200,0,0,0,0,0,0
2014-03-13 14:14:12,1,100,0,0,0,0,0,0,0,0,0,0,100
2014-03-13 14:14:13,1,100,0,0,0,0,100,0,0,0,0,0,0
2014-03-13 14:14:17,7,1200,0,0,0,0,800,0,100,0,0,200,100
2014-03-13 14:14:22,1,100,0,0,0,0,0,0,0,0,0,0,100
2014-03-13 14:14:27,1,100,0,0,0,0,0,100,0,0,0,0,0
2014-03-13 14:14:32,1,100,0,0,0,0,100,0,0,0,0,0,0
2014-03-13 14:14:33,1,100,0,0,0,0,0,0,100,0,0,0,0
2014-03-13 14:14:35,1,100,0,0,0,100,0,0,0,0,0,0,0
2014-03-13 14:14:37,1,100,0,0,0,0,100,0,0,0,0,0,0
2014-03-13 14:14:43,1,100,0,0,0,100,0,0,0,0,0,0,0
2014-03-13 14:14:47,2,200,0,0,0,0,100,0,0,0,0,100,0
2014-03-13 14:14:49,2,200,0,0,0,100,100,0,0,0,0,0,0
2014-03-13 14:14:53,1,100,0,0,0,0,100,0,0,0,0,0,0
2014-03-13 14:14:56,1,100,0,0,0,0,0,0,0,0,0,100,0
2014-03-13 14:14:57,1,100,0,0,0,0,0,100,0,0,0,0,0
2014-03-13 14:14:58,1,100,0,0,0,0,100,0,0,0,0,0,0
2014-03-13 14:15:03,2,200,0,0,0,0,100,0,0,0,0,100,0
2014-03-13 14:15:07,1,100,0,0,0,0,100,0,0,0,0,0,0
2014-03-13 14:15:12,1,100,0,0,0,100,0,0,0,0,0,0,0
2014-03-13 14:15:16,2,300,0,0,0,300,0,0,0,0,0,0,0
2014-03-13 14:15:21,1,100,0,0,0,100,0,0,0,0,0,0,0
2014-03-13 14:15:26,1,100,0,0,0,100,0,0,0,0,0,0,0
2014-03-13 14:15:27,1,100,0,0,0,0,0,100,0,0,0,0,0
2014-03-13 14:15:29,1,100,0,0,0,0,0,0,100,0,0,0,0
2014-03-13 14:15:31,1,100,0,0,0,100,0,0,0,0,0,0,0
2014-03-13 14:15:33,3,700,0,0,0,200,0,0,200,0,0,300,0
2014-03-13 14:15:34,2,200,0,0,0,100,0,0,100,0,0,0,0
2014-03-13 14:15:35,2,200,0,0,0,100,0,0,0,0,0,100,0
2014-03-13 14:15:37,1,100,0,0,0,0,100,0,0,0,0,0,0
2014-03-13 14:15:41,5,500,0,100,0,100,100,0,100,0,0,0,100
2014-03-13 14:15:42,4,400,0,0,0,100,100,100,100,0,0,0,0
2014-03-13 14:15:45,1,100,0,0,0,0,0,0,0,0,0,0,100
2014-03-13 14:15:50,6,1600,0,0,0,0,500,0,500,0,0,500,100
2014-03-13 14:15:52,1,200,0,0,0,0,0,0,200,0,0,0,0
2014-03-13 14:16:02,1,100,0,0,0,100,0,0,0,0,0,0,0
2014-03-13 14:16:08,1,100,0,0,0,0,0,0,0,0,0,100,0
2014-03-13 14:16:12,1,100,0,0,0,0,0,100,0,0,0,0,0
2014-03-13 14:16:13,1,100,0,0,0,0,0,100,0,0,0,0,0
2014-03-13 14:16:27,1,100,0,0,0,0,0,0,0,0,0,0,100
2014-03-13 14:16:36,10,1600,0,0,0,0,0,0,0,0,0,1600,0
2014-03-13 14:16:38,1,100,0,0,0,0,0,0,0,0,0,0,100
2014-03-13 14:16:40,1,100,0,0,0,0,100,0,0,0,0,0,0
2014-03-13 14:16:42,1,100,0,0,0,0,0,100,0,0,0,0,0
2014-03-13 14:16:43,1,100,0,0,0,0,0,0,0,0,0,0,100
2014-03-13 14:16:48,2,200,0,0,0,0,0,0,0,0,0,100,100
2014-03-13 14:16:50,2,200,0,0,0,0,100,0,100,0,0,0,0
2014-03-13 14:16:51,1,100,0,0,0,0,0,0,100,0,0,0,0
2014-03-13 14:16:53,1,100,0,0,0,0,0,0,0,0,0,0,100
2014-03-13 14:16:57,1,100,0,0,0,0,0,100,0,0,0,0,0
2014-03-13 14:16:58,1,100,0,0,0,0,0,0,100,0,0,0,0
2014-03-13 14:17:05,2,300,0,0,0,0,100,0,0,0,0,200,0
2014-03-13 14:17:06,1,100,0,0,0,0,0,0,100,0,0,0,0
2014-03-13 14:17:08,1,100,0,0,0,0,0,0,0,0,0,0,100
2014-03-13 14:17:27,1,100,0,0,0,0,0,100,0,0,0,0,0
2014-03-13 14:17:39,7,800,0,0,0,0,0,0,0,0,0,800,0
2014-03-13 14:17:41,1,100,0,0,0,0,0,0,0,0,0,0,100
2014-03-13 14:17:46,1,100,0,0,0,0,0,0,0,0,0,0,100
2014-03-13 14:17:47,1,400,0,0,0,0,0,0,0,0,0,400,0
2014-03-13 14:17:57,1,100,0,0,0,0,0,100,0,0,0,0,0
2014-03-13 14:18:12,1,100,0,0,0,0,0,100,0,0,0,0,0
2014-03-13 14:18:15,1,100,0,0,0,100,0,0,0,0,0,0,0
2014-03-13 14:18:16,10,1700,0,0,0,0,0,1600,0,0,0,100,0
2014-03-13 14:18:19,1,100,0,0,0,0,0,0,0,0,100,0,0
2014-03-13 14:18:24,1,100,0,0,0,0,0,0,0,0,100,0,0
2014-03-13 14:18:26,2,200,0,0,0,100,0,0,0,0,0,100,0
2014-03-13 14:18:29,1,100,0,0,0,0,0,0,0,0,100,0,0
2014-03-13 14:18:34,1,100,0,0,0,0,0,0,0,0,100,0,0
2014-03-13 14:18:40,5,4100,0,0,0,0,0,0,0,0,100,4000,0
2014-03-13 14:18:44,2,200,0,100,0,0,0,0,0,0,100,0,0
2014-03-13 14:18:48,1,100,0,0,0,0,0,0,0,0,100,0,0
2014-03-13 14:18:53,1,100,0,0,0,0,0,0,0,0,100,0,0
2014-03-13 14:18:54,1,100,0,0,0,0,0,0,0,0,0,100,0
2014-03-13 14:18:58,2,130,0,0,0,30,0,0,0,0,100,0,0
2014-03-13 14:19:00,1,100,0,0,0,0,0,100,0,0,0,0,0
2014-03-13 14:19:03,1,100,0,0,0,0,0,0,0,0,100,0,0
2014-03-13 14:19:08,1,100,0,0,0,0,0,0,0,0,100,0,0
2014-03-13 14:19:13,1,100,0,0,0,0,0,0,0,0,100,0,0
2014-03-13 14:19:18,2,200,0,0,0,0,0,0,0,0,100,100,0
2014-03-13 14:19:23,1,100,0,0,0,0,0,0,0,0,100,0,0
2014-03-13 14:19:27,1,100,0,0,0,0,0,0,0,0,100,0,0
2014-03-13 14:19:30,1,600,0,0,0,0,0,0,0,0,0,600,0
2014-03-13 14:19:32,1,100,0,0,0,0,0,0,0,0,100,0,0
2014-03-13 14:19:37,2,200,0,0,0,0,0,0,0,0,100,100,0
2014-03-13 14:19:42,1,100,0,0,0,0,0,0,0,0,100,0,0
2014-03-13 14:19:46,1,100,0,0,0,0,0,0,0,0,100,0,0
2014-03-13 14:19:51,1,100,0,0,0,0,0,0,0,0,100,0,0
2014-03-13 14:19:56,1,100,0,0,0,0,0,0,0,0,100,0,0
2014-03-13 14:19:58,1,100,0,0,0,0,0,0,0,0,0,100,0
2014-03-13 14:20:04,1,100,0,0,0,0,0,100,0,0,0,0,0
2014-03-13 14:20:09,1,100,0,0,0,0,0,0,0,0,0,100,0
2014-03-13 14:20:11,4,400,100,0,0,100,100,0,100,0,0,0,0
2014-03-13 14:20:20,5,2400,0,0,0,0,0,0,0,0,0,2400,0
2014-03-13 14:20:27,1,100,0,0,0,0,0,100,0,0,0,0,0
2014-03-13 14:20:28,1,200,0,0,0,0,0,0,0,0,0,200,0
2014-03-13 14:20:38,1,100,0,0,0,0,0,0,0,0,100,0,0
2014-03-13 14:20:42,1,100,0,0,0,0,0,0,0,0,100,0,0
2014-03-13 14:20:45,1,300,0,0,0,0,0,0,0,0,0,300,0
2014-03-13 14:20:47,1,100,0,0,0,0,0,0,0,0,100,0,0
2014-03-13 14:20:52,2,200,0,0,0,0,100,0,0,0,100,0,0
2014-03-13 14:20:53,1,100,0,0,0,0,100,0,0,0,0,0,0
2014-03-13 14:20:56,1,100,0,0,0,0,0,0,0,0,100,0,0
2014-03-13 14:21:01,1,100,0,0,0,0,0,0,0,0,100,0,0
2014-03-13 14:21:04,1,200,0,0,0,0,0,0,0,0,0,200,0
2014-03-13 14:21:06,1,100,0,0,0,0,0,0,0,0,100,0,0
2014-03-13 14:21:08,1,100,0,100,0,0,0,0,0,0,0,0,0
2014-03-13 14:21:10,8,4600,0,0,0,0,0,0,0,0,100,4500,0
2014-03-13 14:21:14,2,200,0,0,0,0,100,100,0,0,0,0,0
2014-03-13 14:21:15,1,100,0,0,0,0,0,0,0,0,100,0,0
2014-03-13 14:21:20,1,100,0,0,0,0,0,0,0,0,100,0,0
2014-03-13 14:21:22,2,400,0,0,0,0,0,0,0,0,0,400,0
2014-03-13 14:21:23,1,100,0,0,0,0,100,0,0,0,0,0,0
2014-03-13 14:21:24,9,3100,0,0,0,0,0,0,0,0,100,2800,200
2014-03-13 14:21:29,1,100,0,0,0,0,0,0,0,0,100,0,0
2014-03-13 14:21:34,1,100,0,0,0,0,0,0,0,0,100,0,0
2014-03-13 14:21:36,2,600,0,0,0,0,100,0,500,0,0,0,0
2014-03-13 14:21:39,1,100,0,0,0,0,0,0,0,0,100,0,0
2014-03-13 14:21:42,2,200,0,0,0,0,0,100,0,0,0,100,0
2014-03-13 14:21:43,1,100,0,0,0,0,0,0,0,0,100,0,0
2014-03-13 14:21:46,1,500,0,0,0,0,0,0,0,0,0,500,0
2014-03-13 14:21:48,1,100,0,0,0,0,0,0,0,0,100,0,0
2014-03-13 14:21:53,1,100,0,0,0,0,0,0,0,0,100,0,0
2014-03-13 14:21:58,1,100,0,0,0,0,0,0,0,0,100,0,0
2014-03-13 14:22:01,2,200,0,0,0,0,100,0,0,0,0,100,0
2014-03-13 14:22:02,1,100,0,0,0,0,0,0,0,0,100,0,0
2014-03-13 14:22:03,1,100,0,0,0,0,0,0,100,0,0,0,0
2014-03-13 14:22:04,2,200,0,0,0,0,200,0,0,0,0,0,0
2014-03-13 14:22:07,1,100,0,0,0,0,0,0,0,0,100,0,0
2014-03-13 14:22:09,3,1200,0,0,0,0,0,1200,0,0,0,0,0
2014-03-13 14:22:10,2,200,0,0,0,0,200,0,0,0,0,0,0
2014-03-13 14:22:12,1,100,0,0,0,0,0,0,0,0,100,0,0
2014-03-13 14:22:16,1,100,0,0,0,0,0,0,0,0,100,0,0
2014-03-13 14:22:21,1,100,0,0,0,0,0,0,0,0,100,0,0
2014-03-13 14:22:24,8,4700,3500,0,0,0,0,800,0,0,0,400,0
2014-03-13 14:22:26,1,100,0,0,0,0,0,0,0,0,100,0,0
2014-03-13 14:22:27,3,1000,0,0,0,0,0,0,0,0,1000,0,0
2014-03-13 14:22:30,1,100,0,0,0,0,0,0,0,0,100,0,0
2014-03-13 14:22:35,2,300,0,0,0,0,0,0,0,0,100,200,0
2014-03-13 14:22:40,1,100,0,0,0,0,0,0,0,0,0,100,0
2014-03-13 14:22:45,1,100,0,0,0,0,0,0,0,0,0,100,0
2014-03-13 14:22:50,1,100,0,0,0,0,0,0,0,0,0,100,0
2014-03-13 14:22:55,1,100,0,0,0,0,0,0,0,0,0,100,0
2014-03-13 14:22:59,1,100,0,0,0,0,0,0,0,0,0,100,0
2014-03-13 14:23:04,1,100,0,0,0,0,0,0,0,0,0,100,0
2014-03-13 14:23:05,1,100,0,0,0,0,0,0,0,0,0,100,0
2014-03-13 14:23:08,1,100,0,0,0,0,0,0,0,0,0,100,0
2014-03-13 14:23:10,1,800,0,0,0,0,0,800,0,0,0,0,0
2014-03-13 14:23:13,1,100,0,0,0,0,0,0,0,0,0,100,0
2014-03-13 14:23:18,1,100,0,0,0,0,0,0,0,0,0,100,0
2014-03-13 14:23:23,1,100,0,0,0,0,0,0,0,0,0,100,0
2014-03-13 14:23:26,1,100,0,100,0,0,0,0,0,0,0,0,0
2014-03-13 14:23:27,1,100,0,0,0,0,0,0,0,0,0,100,0
2014-03-13 14:23:32,2,200,0,0,0,0,0,0,0,0,0,200,0
2014-03-13 14:23:37,1,100,0,0,0,0,0,0,0,0,0,100,0
2014-03-13 14:23:41,2,200,0,0,0,0,100,0,0,0,0,100,0
2014-03-13 14:23:46,1,100,0,0,0,0,0,0,0,0,0,100,0
2014-03-13 14:23:51,2,300,0,0,0,0,0,200,0,0,0,100,0
2014-03-13 14:23:55,1,100,0,0,0,0,0,0,0,0,100,0,0
2014-03-13 14:23:59,1,100,0,0,0,0,0,100,0,0,0,0,0
2014-03-13 14:24:00,1,100,0,0,0,0,0,0,0,0,100,0,0
2014-03-13 14:24:04,1,100,0,0,0,0,0,0,0,0,100,0,0
2014-03-13 14:24:05,4,690,590,0,0,0,0,0,0,0,0,100,0
2014-03-13 14:24:08,2,700,700,0,0,0,0,0,0,0,0,0,0
2014-03-13 14:24:09,1,100,0,0,0,0,0,0,0,0,100,0,0
2014-03-13 14:24:13,1,100,0,0,0,0,0,0,0,0,100,0,0
2014-03-13 14:24:14,1,100,0,0,0,0,0,0,0,0,100,0,0
2014-03-13 14:24:18,1,100,0,0,0,0,0,0,0,0,100,0,0
2014-03-13 14:24:21,1,100,0,0,0,0,0,0,0,0,0,100,0
2014-03-13 14:24:22,1,100,0,0,0,0,0,0,0,0,100,0,0
2014-03-13 14:24:24,1,100,100,0,0,0,0,0,0,0,0,0,0
2014-03-13 14:24:27,1,100,0,0,0,0,0,0,0,0,100,0,0
2014-03-13 14:24:31,1,100,0,0,0,0,0,0,0,0,100,0,0
2014-03-13 14:24:36,1,100,0,0,0,0,0,0,0,0,100,0,0
2014-03-13 14:24:41,1,100,0,0,0,0,0,0,0,0,100,0,0
2014-03-13 14:24:45,1,100,0,0,0,0,0,0,0,0,100,0,0
2014-03-13 14:24:50,1,100,0,0,0,0,0,0,0,0,100,0,0
2014-03-13 14:24:54,1,100,0,0,0,0,0,0,0,0,100,0,0
2014-03-13 14:24:56,1,100,0,0,0,0,0,0,0,0,0,100,0
2014-03-13 14:24:58,1,100,0,0,0,0,0,0,0,0,100,0,0
2014-03-13 14:25:02,4,900,0,0,0,0,0,800,0,0,0,100,0
2014-03-13 14:25:03,1,100,0,0,0,0,0,0,0,0,100,0,0
2014-03-13 14:25:07,1,100,0,0,0,0,0,0,0,0,100,0,0
2014-03-13 14:25:11,2,200,100,0,0,0,0,100,0,0,0,0,0
2014-03-13 14:25:12,2,200,0,0,0,0,0,0,0,0,200,0,0
2014-03-13 14:25:15,1,100,0,0,0,0,0,0,0,0,100,0,0
2014-03-13 14:25:17,2,200,0,0,0,0,0,0,0,0,200,0,0
2014-03-13 14:25:18,1,100,0,0,0,0,0,0,0,0,0,100,0
2014-03-13 14:25:20,1,100,0,0,0,0,0,0,0,0,100,0,0
2014-03-13 14:25:21,1,100,0,0,0,0,0,0,0,0,100,0,0
2014-03-13 14:25:24,1,100,0,0,0,0,0,0,0,0,100,0,0
2014-03-13 14:25:26,1,100,0,0,0,0,0,0,0,0,100,0,0
2014-03-13 14:25:27,1,100,0,0,0,0,0,0,0,0,100,0,0
2014-03-13 14:25:30,1,100,0,0,0,0,0,0,0,0,100,0,0
2014-03-13 14:25:31,1,100,0,0,0,0,0,0,0,0,100,0,0
2014-03-13 14:25:32,2,200,200,0,0,0,0,0,0,0,0,0,0
2014-03-13 14:25:35,1,100,0,0,0,0,0,0,0,0,100,0,0
2014-03-13 14:25:36,1,100,0,0,0,0,0,0,0,0,0,100,0
2014-03-13 14:25:37,3,501,0,0,0,0,0,0,0,0,401,100,0
2014-03-13 14:25:40,1,100,0,0,0,0,0,0,0,0,100,0,0
2014-03-13 14:25:43,1,100,0,0,0,0,0,0,0,0,0,100,0
2014-03-13 14:25:44,1,100,0,0,0,0,0,0,0,0,100,0,0
2014-03-13 14:25:45,1,100,0,100,0,0,0,0,0,0,0,0,0
2014-03-13 14:25:49,1,100,0,0,0,0,0,0,0,0,100,0,0
2014-03-13 14:25:53,1,100,0,0,0,0,0,0,0,0,0,100,0
2014-03-13 14:25:54,6,2600,1000,0,0,0,0,0,0,0,1600,0,0
2014-03-13 14:25:58,1,100,0,0,0,0,0,0,0,0,100,0,0
2014-03-13 14:26:02,1,100,0,0,0,0,0,0,0,0,100,0,0
2014-03-13 14:26:05,1,100,0,0,0,0,0,100,0,0,0,0,0
2014-03-13 14:26:07,1,100,0,0,0,0,0,0,0,0,100,0,0
2014-03-13 14:26:09,8,10400,2400,0,0,0,0,0,0,0,200,500,7300
2014-03-13 14:26:11,1,100,0,0,0,0,0,0,0,0,0,100,0
2014-03-13 14:26:16,1,100,0,0,0,0,0,100,0,0,0,0,0
2014-03-13 14:26:17,1,100,0,0,0,0,0,0,0,0,0,100,0
2014-03-13 14:26:19,1,100,100,0,0,0,0,0,0,0,0,0,0
2014-03-13 14:26:20,1,400,400,0,0,0,0,0,0,0,0,0,0
2014-03-13 14:26:21,1,100,0,0,0,0,0,0,0,0,0,100,0
2014-03-13 14:26:23,1,100,0,0,0,0,0,100,0,0,0,0,0
2014-03-13 14:26:26,1,100,0,0,0,0,0,0,0,0,0,100,0
2014-03-13 14:26:29,2,700,0,0,0,0,0,700,0,0,0,0,0
2014-03-13 14:26:31,1,100,0,0,0,0,0,0,0,0,100,0,0
2014-03-13 14:26:35,1,100,0,0,0,0,0,0,0,0,100,0,0
2014-03-13 14:26:39,2,300,200,0,0,0,0,0,0,0,100,0,0
2014-03-13 14:26:45,1,100,0,0,0,0,0,0,0,0,100,0,0
2014-03-13 14:26:47,2,100,0,0,0,0,0,0,0,0,100,0,0
2014-03-13 14:26:49,7,2700,0,0,0,0,0,0,0,0,2000,200,500
2014-03-13 14:26:54,1,100,0,0,0,0,0,0,0,0,0,100,0
2014-03-13 14:26:58,2,500,0,0,0,0,0,0,0,0,0,500,0
2014-03-13 14:27:03,1,100,0,0,0,0,0,0,0,0,0,100,0
2014-03-13 14:27:04,1,100,0,0,0,0,0,0,0,0,0,100,0
2014-03-13 14:27:08,1,100,0,0,0,0,0,0,0,0,0,100,0
2014-03-13 14:27:12,1,100,0,0,0,0,0,0,0,0,0,100,0
2014-03-13 14:27:14,2,200,200,0,0,0,0,0,0,0,0,0,0
2014-03-13 14:27:16,1,100,0,0,0,0,0,0,0,0,100,0,0
2014-03-13 14:27:21,1,100,0,0,0,0,0,0,0,0,100,0,0
2014-03-13 14:27:23,1,100,0,0,0,0,0,0,0,0,0,100,0
2014-03-13 14:27:26,1,100,0,0,0,0,0,0,0,0,100,0,0
2014-03-13 14:27:30,1,100,0,0,0,0,0,0,0,0,100,0,0
2014-03-13 14:27:35,1,100,0,0,0,0,0,0,0,0,100,0,0
2014-03-13 14:27:36,1,100,100,0,0,0,0,0,0,0,0,0,0
2014-03-13 14:27:40,1,100,0,0,0,0,0,0,0,0,100,0,0
2014-03-13 14:27:44,1,100,0,0,0,0,0,0,0,0,100,0,0
2014-03-13 14:27:48,1,200,200,0,0,0,0,0,0,0,0,0,0
2014-03-13 14:27:49,1,100,0,0,0,0,0,0,0,0,100,0,0
2014-03-13 14:27:53,1,100,0,0,0,0,0,0,0,0,100,0,0
2014-03-13 14:27:56,8,4800,1800,0,0,0,0,0,0,0,1000,200,1800
2014-03-13 14:27:57,2,200,0,0,0,0,0,0,0,0,0,200,0
2014-03-13 14:27:58,1,100,0,0,0,0,0,0,0,0,100,0,0
2014-03-13 14:28:02,1,100,0,0,0,0,0,0,0,0,100,0,0
2014-03-13 14:28:04,1,100,0,0,0,100,0,0,0,0,0,0,0
2014-03-13 14:28:07,1,100,0,0,0,0,0,0,0,0,0,100,0
2014-03-13 14:28:12,1,100,0,0,0,0,0,0,0,0,0,100,0
2014-03-13 14:28:18,1,100,0,0,0,0,0,0,0,0,0,100,0
2014-03-13 14:28:22,2,300,200,0,0,0,0,0,0,0,0,100,0
2014-03-13 14:28:26,1,100,0,0,0,0,0,0,0,0,0,100,0
2014-03-13 14:28:32,2,500,0,0,0,0,0,0,0,0,0,500,0
2014-03-13 14:28:36,3,300,0,0,0,0,200,0,0,0,100,0,0
2014-03-13 14:28:41,1,100,0,0,0,0,0,0,0,0,100,0,0
2014-03-13 14:28:45,1,100,0,0,0,0,0,0,0,0,100,0,0
2014-03-13 14:28:49,1,100,0,0,0,0,0,100,0,0,0,0,0
2014-03-13 14:28:51,1,100,0,0,0,0,0,0,0,0,100,0,0
2014-03-13 14:28:52,2,100,0,0,0,0,0,0,0,0,100,0,0
2014-03-13 14:28:55,6,2600,2200,0,0,0,0,0,0,0,100,300,0
2014-03-13 14:28:56,1,200,200,0,0,0,0,0,0,0,0,0,0
2014-03-13 14:28:58,1,100,0,0,0,0,0,100,0,0,0,0,0
2014-03-13 14:29:00,1,100,0,0,0,0,0,0,0,0,100,0,0
2014-03-13 14:29:05,1,100,0,0,0,0,0,0,0,0,100,0,0
2014-03-13 14:29:09,6,600,100,100,0,100,100,0,100,0,100,0,0
2014-03-13 14:29:13,1,100,0,0,0,0,0,0,0,0,100,0,0
2014-03-13 14:29:18,1,100,0,0,0,0,0,0,0,0,100,0,0
2014-03-13 14:29:23,2,200,0,0,0,0,0,0,0,0,100,100,0
2014-03-13 14:29:27,1,100,0,0,0,0,0,0,0,0,100,0,0
2014-03-13 14:29:29,2,700,0,0,0,0,0,0,0,0,0,700,0
2014-03-13 14:29:32,1,100,0,0,0,0,0,0,0,0,100,0,0
2014-03-13 14:29:36,1,100,0,0,0,0,0,0,0,0,100,0,0
2014-03-13 14:29:41,3,257,0,0,0,0,0,157,0,0,100,0,0
2014-03-13 14:29:43,1,100,0,0,0,0,0,100,0,0,0,0,0
2014-03-13 14:29:45,1,100,0,0,0,0,0,0,0,0,100,0,0
2014-03-13 14:29:53,2,800,0,0,0,0,0,0,0,0,0,800,0
2014-03-13 14:30:07,1,100,0,0,0,0,0,0,0,0,0,100,0
2014-03-13 14:30:23,1,100,0,0,0,0,0,0,0,0,0,0,100
2014-03-13 14:30:29,1,100,0,0,0,0,0,100,0,0,0,0,0
2014-03-13 14:30:49,1,600,0,0,0,0,0,0,0,0,0,600,0
2014-03-13 14:30:50,1,100,0,0,0,0,0,0,0,0,0,100,0
2014-03-13 14:30:52,1,100,0,0,0,0,100,0,0,0,0,0,0
2014-03-13 14:30:54,1,100,0,0,0,0,0,0,0,0,0,100,0
2014-03-13 14:30:55,1,100,0,0,0,0,100,0,0,0,0,0,0
2014-03-13 14:30:57,1,100,0,0,0,0,100,0,0,0,0,0,0
2014-03-13 14:31:10,5,1300,100,300,0,0,0,0,900,0,0,0,0
2014-03-13 14:31:12,1,100,0,0,0,0,0,0,0,0,0,100,0
2014-03-13 14:31:14,1,100,0,0,0,0,0,100,0,0,0,0,0
2014-03-13 14:31:16,1,100,0,0,0,0,100,0,0,0,0,0,0
2014-03-13 14:31:21,1,100,0,0,0,0,100,0,0,0,0,0,0
2014-03-13 14:31:33,2,900,0,0,0,0,0,0,0,0,0,900,0
2014-03-13 14:31:48,1,100,0,0,0,0,0,0,0,0,100,0,0
2014-03-13 14:31:49,1,100,0,0,0,0,100,0,0,0,0,0,0
2014-03-13 14:31:51,2,200,0,0,0,0,100,0,0,0,0,100,0
2014-03-13 14:31:52,2,200,0,0,0,0,100,0,0,0,100,0,0
2014-03-13 14:31:54,1,100,0,0,0,0,0,0,0,0,0,100,0
2014-03-13 14:31:56,1,100,0,0,0,0,0,0,0,0,100,0,0
2014-03-13 14:31:59,1,100,0,0,0,0,0,100,0,0,0,0,0
2014-03-13 14:32:01,1,100,0,0,0,0,0,0,0,0,100,0,0
2014-03-13 14:32:02,34,8800,0,0,0,1100,1600,0,2500,0,500,3100,0
2014-03-13 14:32:03,4,900,0,0,0,200,700,0,0,0,0,0,0
2014-03-13 14:32:04,278,268041,13100,36438,2300,55530,24700,9900,27404,1200,8071,5000,84398
2014-03-13 14:32:05,4,500,0,0,0,200,200,0,0,0,0,100,0
2014-03-13 14:32:06,2,200,0,0,0,100,100,0,0,0,0,0,0
2014-03-13 14:32:09,4,400,0,100,0,100,100,0,100,0,0,0,0
2014-03-13 14:32:12,1,500,0,0,0,0,0,0,0,0,0,500,0
2014-03-13 14:32:13,1,100,0,0,0,100,0,0,0,0,0,0,0
2014-03-13 14:32:18,4,1600,0,0,0,1500,100,0,0,0,0,0,0
2014-03-13 14:32:20,4,1600,0,0,0,1500,100,0,0,0,0,0,0
2014-03-13 14:32:22,1,1300,0,0,0,1300,0,0,0,0,0,0,0
2014-03-13 14:32:23,2,200,0,0,0,100,100,0,0,0,0,0,0
2014-03-13 14:32:24,5,1600,0,0,0,1500,100,0,0,0,0,0,0
2014-03-13 14:32:26,7,1300,0,0,0,500,500,0,300,0,0,0,0
2014-03-13 14:32:27,1,100,0,0,0,100,0,0,0,0,0,0,0
2014-03-13 14:32:28,1,100,0,0,0,0,0,0,0,0,0,100,0
2014-03-13 14:32:32,1,100,0,0,0,0,0,0,0,0,0,100,0
2014-03-13 14:32:34,2,1400,0,0,0,0,1200,0,0,0,0,200,0
2014-03-13 14:32:36,5,2000,0,0,0,100,1200,0,0,0,0,700,0
2014-03-13 14:32:37,3,300,0,0,0,200,100,0,0,0,0,0,0
2014-03-13 14:32:41,5,1600,0,0,0,200,1300,0,0,0,0,100,0
2014-03-13 14:32:44,3,1400,0,0,0,100,1300,0,0,0,0,0,0
2014-03-13 14:32:45,2,200,0,0,0,100,0,0,0,0,0,100,0
2014-03-13 14:32:50,4,600,0,0,0,200,200,0,100,0,0,100,0
2014-03-13 14:32:51,3,400,0,0,0,100,200,0,100,0,0,0,0
2014-03-13 14:32:54,1,100,0,0,0,0,0,0,0,0,0,100,0
2014-03-13 14:32:55,1,400,0,0,0,0,0,0,0,0,0,400,0
2014-03-13 14:32:56,1,100,0,0,0,100,0,0,0,0,0,0,0
2014-03-13 14:32:59,1,100,0,0,0,0,0,0,0,0,0,100,0
2014-03-13 14:33:03,2,200,0,0,0,100,0,0,0,0,0,100,0
