"","Date","TOD","Exchange","Volume","Proportion"
"5939",20140819,"Close","NASDAQ OMX",1293,0.000167199342478564
"5940",20140820,"Close","NASDAQ OMX",1502,0.000278464514777437
"5941",20140821,"Close","NASDAQ OMX",3633,0.000442857757574568
"5942",20140822,"Close","NASDAQ OMX",4880,0.000548013199481858
"5943",20140825,"Close","NASDAQ OMX",2197,0.000359031044337474
"5944",20140826,"Close","NASDAQ OMX",2756,0.000577297180900345
"5945",20140827,"Close","NASDAQ OMX",3644,0.000427937759247901
"5946",20140828,"Close","NASDAQ OMX",2535,0.000457680446609455
"5947",20140829,"Close","NASDAQ OMX",7573,0.000479206530674438
"5948",20140902,"Close","NASDAQ OMX",2779,0.000425058409204755
"5949",20140903,"Close","NASDAQ OMX",1741,0.000312223990674528
"5950",20140904,"Close","NASDAQ OMX",1695,0.000247160966240437
"5951",20140905,"Close","NASDAQ OMX",15512,0.00139669847205041
"5952",20140908,"Close","NASDAQ OMX",1939,0.000229770208461658
"5953",20140909,"Close","NASDAQ OMX",3094,0.000342338396968922
"5954",20140910,"Close","NASDAQ OMX",10498,0.00143372562987372
"5955",20140911,"Close","NASDAQ OMX",3024,0.00048630005581837
"5956",20140912,"Close","NASDAQ OMX",3221,0.00025053118288753
"5957",20140915,"Close","NASDAQ OMX",11059,0.00165660728505749
"5958",20140916,"Close","NASDAQ OMX",5727,0.000836048141891399
"5959",20140917,"Close","NASDAQ OMX",37999,0.00320286215293968
"5960",20140918,"Close","NASDAQ OMX",9633,0.000623278268998438
"5961",20140919,"Close","NASDAQ OMX",63619,0.00197770677222892
"5962",20140922,"Close","NASDAQ OMX",1442,0.000230966154488808
"5963",20140923,"Close","NASDAQ OMX",2752,0.000197300043539359
"5964",20140924,"Close","NASDAQ OMX",3323,0.000280282272842098
"5965",20140925,"Close","NASDAQ OMX",45614,0.00362727625222699
"5966",20140926,"Close","NASDAQ OMX",2467,0.000331974663887427
"5967",20140929,"Close","NASDAQ OMX",3933,0.000652331625295938
"5968",20140930,"Close","NASDAQ OMX",10029,0.000644602853876458
"5969",20140102,"Open","NASDAQ OMX",3227,0.000572501546126735
"5970",20140103,"Open","NASDAQ OMX",2770,0.000879827896769825
"5971",20140106,"Open","NASDAQ OMX",1440,0.000291494848334623
"5972",20140107,"Open","NASDAQ OMX",1385,0.000336364908081307
"5973",20140108,"Open","NASDAQ OMX",1856,0.000634362919846741
"5974",20140109,"Open","NASDAQ OMX",2812,0.0010510664287439
"5975",20140110,"Open","NASDAQ OMX",2453,0.000695992947574111
"5976",20140113,"Open","NASDAQ OMX",5038,0.00148113173987705
"5977",20140114,"Open","NASDAQ OMX",14281,0.00553188357517489
"5978",20140115,"Open","NASDAQ OMX",3384,0.000491889492315971
"5979",20140116,"Open","NASDAQ OMX",1263,0.000393932135130887
"5980",20140117,"Open","NASDAQ OMX",26888,0.00119229340705379
"5981",20140121,"Open","NASDAQ OMX",1422,0.000284985702616016
"5982",20140122,"Open","NASDAQ OMX",3903,0.000916597602849508
"5983",20140123,"Open","NASDAQ OMX",2491,0.000533938649570341
"5984",20140124,"Open","NASDAQ OMX",7432,0.00191961087070057
"5985",20140127,"Open","NASDAQ OMX",2515,0.000571760228085726
"5986",20140128,"Open","NASDAQ OMX",2600,0.000917836997091516
"5987",20140129,"Open","NASDAQ OMX",8458,0.00146600575655985
"5988",20140130,"Open","NASDAQ OMX",6398,0.00203699122578287
"5989",20140131,"Open","NASDAQ OMX",3249,0.00104654938270014
"5990",20140203,"Open","NASDAQ OMX",1717,0.000508287122721885
"5991",20140204,"Open","NASDAQ OMX",2851,0.000777969094079412
"5992",20140205,"Open","NASDAQ OMX",1207,0.000405464601294262
"5993",20140206,"Open","NASDAQ OMX",806,0.000253333488392706
"5994",20140207,"Open","NASDAQ OMX",2849,0.000999226993228124
"5995",20140210,"Open","NASDAQ OMX",11053,0.00267883002044326
"5996",20140211,"Open","NASDAQ OMX",17899,0.00523643380690113
"5997",20140212,"Open","NASDAQ OMX",3405,0.00124875124875125
"5998",20140213,"Open","NASDAQ OMX",1940,0.00063943234229011
"5999",20140214,"Open","NASDAQ OMX",1307,0.00056870594378209
"6000",20140218,"Open","NASDAQ OMX",3800,0.00101333819735668
"6001",20140219,"Open","NASDAQ OMX",1550,0.000529702105788004
"6002",20140220,"Open","NASDAQ OMX",1517,0.00060673350200818
"6003",20140221,"Open","NASDAQ OMX",966,8.23515862015229e-05
"6004",20140224,"Open","NASDAQ OMX",3009,0.00107249212739453
"6005",20140225,"Open","NASDAQ OMX",1234,0.000537020000295927
"6006",20140226,"Open","NASDAQ OMX",2164,0.000914981941368431
"6007",20140227,"Open","NASDAQ OMX",1738,0.000756348343235926
"6008",20140228,"Open","NASDAQ OMX",7021,0.00240970471593044
"6009",20140303,"Open","NASDAQ OMX",15326,0.00323742177357312
"6010",20140304,"Open","NASDAQ OMX",14119,0.00445221148997882
"6011",20140305,"Open","NASDAQ OMX",6758,0.00201916503731183
"6012",20140306,"Open","NASDAQ OMX",3597,0.00102237544116055
"6013",20140307,"Open","NASDAQ OMX",5963,0.00163463641881123
"6014",20140310,"Open","NASDAQ OMX",9970,0.00292182491850687
"6015",20140311,"Open","NASDAQ OMX",2439,0.00111763996962805
"6016",20140312,"Open","NASDAQ OMX",1397,0.000535401867582892
"6017",20140313,"Open","NASDAQ OMX",4295,0.00204993733253277
"6018",20140314,"Open","NASDAQ OMX",5112,0.00221640757272587
"6019",20140317,"Open","NASDAQ OMX",5417,0.00212534555992282
"6020",20140318,"Open","NASDAQ OMX",2849,0.00108968793387671
"6021",20140319,"Open","NASDAQ OMX",2330,0.00121505035418979
"6022",20140320,"Open","NASDAQ OMX",11511,0.00433342895412687
"6023",20140321,"Open","NASDAQ OMX",16495,0.000408586686390459
"6024",20140324,"Open","NASDAQ OMX",1376,0.000379844501157339
"6025",20140325,"Open","NASDAQ OMX",3758,0.00155547452113695
"6026",20140326,"Open","NASDAQ OMX",7996,0.00302845176652743
"6027",20140327,"Open","NASDAQ OMX",3160,0.00114865859576487
"6028",20140328,"Open","NASDAQ OMX",1623,0.000739219824755256
"6029",20140331,"Open","NASDAQ OMX",5157,0.00159327174041998
"6030",20140401,"Open","NASDAQ OMX",5558,0.00169205252851952
"6031",20140402,"Open","NASDAQ OMX",3840,0.00159575860660353
"6032",20140403,"Open","NASDAQ OMX",2042,0.000888611155594856
"6033",20140404,"Open","NASDAQ OMX",3431,0.00154754424889527
"6034",20140407,"Open","NASDAQ OMX",2531,0.000870859845929031
"6035",20140408,"Open","NASDAQ OMX",2587,0.000944158861023976
"6036",20140409,"Open","NASDAQ OMX",3120,0.00131182225144858
"6037",20140410,"Open","NASDAQ OMX",3547,0.00132741889066402
"6038",20140411,"Open","NASDAQ OMX",1597,0.000356037465753409
"6039",20140414,"Open","NASDAQ OMX",4382,0.00132155813574049
"6040",20140415,"Open","NASDAQ OMX",4296,0.00200532699993558
"6041",20140416,"Open","NASDAQ OMX",4688,0.00145949405866369
"6042",20140417,"Open","NASDAQ OMX",5105,0.00045585668687289
"6043",20140421,"Open","NASDAQ OMX",6732,0.00228199289978858
"6044",20140422,"Open","NASDAQ OMX",6000,0.00211091002738554
"6045",20140423,"Open","NASDAQ OMX",1714,0.000604687065623717
"6046",20140424,"Open","NASDAQ OMX",11352,0.00383594379355648
"6047",20140425,"Open","NASDAQ OMX",10002,0.00317051151679908
"6048",20140428,"Open","NASDAQ OMX",14331,0.00289584651831591
"6049",20140429,"Open","NASDAQ OMX",12186,0.0028930943930805
"6050",20140430,"Open","NASDAQ OMX",50756,0.0185888977152825
"6051",20140501,"Open","NASDAQ OMX",2406,0.000733106332411618
"6052",20140502,"Open","NASDAQ OMX",2355,0.00101594056035916
"6053",20140505,"Open","NASDAQ OMX",5291,0.00182419214594089
"6054",20140506,"Open","NASDAQ OMX",1387,0.000608195689045812
"6055",20140507,"Open","NASDAQ OMX",110305,0.0372180137818502
"6056",20140508,"Open","NASDAQ OMX",7502,0.00290925843770262
"6057",20140509,"Open","NASDAQ OMX",4489,0.00188869927565501
"6058",20140512,"Open","NASDAQ OMX",1779,0.000497488507987501
"6059",20140513,"Open","NASDAQ OMX",1198,0.000512219075842201
"6060",20140514,"Open","NASDAQ OMX",1359,0.000670204927855571
"6061",20140515,"Open","NASDAQ OMX",842,0.000461308439479017
"6062",20140516,"Open","NASDAQ OMX",3687,0.000265847334842614
"6063",20140519,"Open","NASDAQ OMX",9592,0.00331346932881865
"6064",20140520,"Open","NASDAQ OMX",2012,0.0011567306835462
"6065",20140521,"Open","NASDAQ OMX",4091,0.00238419102434544
"6066",20140522,"Open","NASDAQ OMX",2740,0.00123894837700023
"6067",20140523,"Open","NASDAQ OMX",1932,0.00128175954005266
"6068",20140527,"Open","NASDAQ OMX",6927,0.0019259669107374
"6069",20140528,"Open","NASDAQ OMX",2094,0.00082234904357743
"6070",20140529,"Open","NASDAQ OMX",1539,0.000763868001226954
"6071",20140530,"Open","NASDAQ OMX",8285,0.0045310834512363
"6072",20140602,"Open","NASDAQ OMX",1289,0.000560609790360643
"6073",20140603,"Open","NASDAQ OMX",1931,0.000842862642634096
"6074",20140604,"Open","NASDAQ OMX",2276,0.00145097446705695
"6075",20140605,"Open","NASDAQ OMX",2220,0.00118347863821058
"6076",20140606,"Open","NASDAQ OMX",3706,0.00162059529109057
"6077",20140609,"Open","NASDAQ OMX",2888,0.00105949069607218
"6078",20140610,"Open","NASDAQ OMX",1153,0.000391232722392729
"6079",20140611,"Open","NASDAQ OMX",1585,0.000569126417878828
"6080",20140612,"Open","NASDAQ OMX",3057,0.00139558325519224
"6081",20140613,"Open","NASDAQ OMX",2456,0.00108055740219218
"6082",20140616,"Open","NASDAQ OMX",2711,0.00105856343063579
"6083",20140617,"Open","NASDAQ OMX",2801,0.00133517967247342
"6084",20140618,"Open","NASDAQ OMX",2787,0.00134243381757928
"6085",20140619,"Open","NASDAQ OMX",2507,0.00117377321502898
"6086",20140620,"Open","NASDAQ OMX",2934,7.86009312844083e-05
"6087",20140623,"Open","NASDAQ OMX",4923,0.00191449074662806
"6088",20140624,"Open","NASDAQ OMX",1961,0.000927566997913565
"6089",20140625,"Open","NASDAQ OMX",1562,0.000677703427088092
"6090",20140626,"Open","NASDAQ OMX",870,0.000446457208102942
"6091",20140627,"Open","NASDAQ OMX",1613,0.000801387548136662
"6092",20140630,"Open","NASDAQ OMX",1467,0.000634948115606436
"6093",20140701,"Open","NASDAQ OMX",2437,0.000726304501895783
"6094",20140702,"Open","NASDAQ OMX",2019,0.000714859301243621
"6095",20140703,"Open","NASDAQ OMX",1782,0.000474224362411732
"6096",20140707,"Open","NASDAQ OMX",2354,0.000838625210413345
"6097",20140708,"Open","NASDAQ OMX",9380,0.00342357757286599
"6098",20140709,"Open","NASDAQ OMX",3611,0.00202959693025572
"6099",20140710,"Open","NASDAQ OMX",7080,0.00201931296013882
"6100",20140711,"Open","NASDAQ OMX",2715,0.00154782082220926
"6101",20140714,"Open","NASDAQ OMX",6222,0.00243284362352155
"6102",20140715,"Open","NASDAQ OMX",1629,0.000688174841189609
"6103",20140716,"Open","NASDAQ OMX",3982,0.00154839090998879
"6104",20140717,"Open","NASDAQ OMX",2200,0.000912866479584364
"6105",20140718,"Open","NASDAQ OMX",2440,0.000159337136615008
"6106",20140721,"Open","NASDAQ OMX",1476,0.000473864114649432
"6107",20140722,"Open","NASDAQ OMX",1058,0.000381875702707239
"6108",20140723,"Open","NASDAQ OMX",2100,0.000941291218470106
"6109",20140724,"Open","NASDAQ OMX",1803,0.000712885192271423
"6110",20140725,"Open","NASDAQ OMX",912,0.000392372654207401
"6111",20140728,"Open","NASDAQ OMX",549,0.000273737231205247
"6112",20140729,"Open","NASDAQ OMX",1677,0.000475066649556335
"6113",20140730,"Open","NASDAQ OMX",2215,0.00102146883067413
"6114",20140731,"Open","NASDAQ OMX",2507,0.000939677713408418
"6115",20140801,"Open","NASDAQ OMX",993,0.000311399869419028
"6116",20140804,"Open","NASDAQ OMX",14216,0.00580964107811834
"6117",20140805,"Open","NASDAQ OMX",2209,0.000952217148616138
"6118",20140806,"Open","NASDAQ OMX",3899,0.00110984979596298
"6119",20140807,"Open","NASDAQ OMX",2007,0.000811850837881033
"6120",20140808,"Open","NASDAQ OMX",6342,0.00244972406805613
"6121",20140811,"Open","NASDAQ OMX",4129,0.000824571717968914
"6122",20140812,"Open","NASDAQ OMX",1212,0.000632237871674491
"6123",20140813,"Open","NASDAQ OMX",3516,0.00198852582142631
"6124",20140814,"Open","NASDAQ OMX",11016,0.00665474579547651
"6125",20140815,"Open","NASDAQ OMX",8480,0.000778045179835785
"6126",20140818,"Open","NASDAQ OMX",4860,0.00206710872736707
"6127",20140819,"Open","NASDAQ OMX",3185,0.00133260308636732
"6128",20140820,"Open","NASDAQ OMX",993,0.000487479915385661
"6129",20140821,"Open","NASDAQ OMX",2182,0.000779220037168296
"6130",20140822,"Open","NASDAQ OMX",5129,0.00167435125009957
"6131",20140825,"Open","NASDAQ OMX",6984,0.00293524925872768
"6132",20140826,"Open","NASDAQ OMX",5766,0.00270608559509244
"6133",20140827,"Open","NASDAQ OMX",7677,0.00384735661492756
"6134",20140828,"Open","NASDAQ OMX",4835,0.00179559283159233
"6135",20140829,"Open","NASDAQ OMX",2851,0.00155739160122909
"6136",20140902,"Open","NASDAQ OMX",1504,0.000446537125375689
"6137",20140903,"Open","NASDAQ OMX",2531,0.000979414874103977
"6138",20140904,"Open","NASDAQ OMX",1927,0.000839268899664902
"6139",20140905,"Open","NASDAQ OMX",1795,0.00090063556271158
"6140",20140908,"Open","NASDAQ OMX",1521,0.000691978238853964
"6141",20140909,"Open","NASDAQ OMX",4245,0.00227090840615932
"6142",20140910,"Open","NASDAQ OMX",2184,0.00106316639576369
"6143",20140911,"Open","NASDAQ OMX",3273,0.00128634524673226
"6144",20140912,"Open","NASDAQ OMX",2234,0.00108607615367637
"6145",20140915,"Open","NASDAQ OMX",1840,0.00075035733729174
"6146",20140916,"Open","NASDAQ OMX",4193,0.00178103656922999
"6147",20140917,"Open","NASDAQ OMX",2537,0.0010201156184647
"6148",20140918,"Open","NASDAQ OMX",2011,0.000717421278979128
"6149",20140919,"Open","NASDAQ OMX",27244,0.00080247228857945
"6150",20140922,"Open","NASDAQ OMX",3938,0.00119659896067875
"6151",20140923,"Open","NASDAQ OMX",2671,0.00087255331444489
"6152",20140924,"Open","NASDAQ OMX",14081,0.00610234130380611
"6153",20140925,"Open","NASDAQ OMX",2274,0.000985071445837098
"6154",20140926,"Open","NASDAQ OMX",2298,0.00109727972037989
"6155",20140929,"Open","NASDAQ OMX",1335,0.000390494629455697
"6156",20140930,"Open","NASDAQ OMX",2563,0.000823620523993612
"6157",20140102,"Regular","NASDAQ OMX",24485882,0.0873393740611645
"6158",20140103,"Regular","NASDAQ OMX",23267913,0.0941385113225348
"6159",20140106,"Regular","NASDAQ OMX",24156295,0.0903867761795079
"6160",20140107,"Regular","NASDAQ OMX",22342295,0.0883414949089408
"6161",20140108,"Regular","NASDAQ OMX",23356293,0.0911165579667231
"6162",20140109,"Regular","NASDAQ OMX",22710618,0.0882923944641172
"6163",20140110,"Regular","NASDAQ OMX",18996283,0.0816674404594395
"6164",20140113,"Regular","NASDAQ OMX",20753260,0.0890224495350204
"6165",20140114,"Regular","NASDAQ OMX",19147021,0.0714821858091273
"6166",20140115,"Regular","NASDAQ OMX",57060472,0.113415091116962
"6167",20140116,"Regular","NASDAQ OMX",41270346,0.127522681937413
"6168",20140117,"Regular","NASDAQ OMX",27154627,0.0903143294473858
"6169",20140121,"Regular","NASDAQ OMX",30091234,0.0948348754267828
"6170",20140122,"Regular","NASDAQ OMX",22833459,0.0825853827367996
"6171",20140123,"Regular","NASDAQ OMX",32728367,0.10544557459732
"6172",20140124,"Regular","NASDAQ OMX",34987666,0.0983623244770777
"6173",20140127,"Regular","NASDAQ OMX",33158491,0.103711682239568
"6174",20140128,"Regular","NASDAQ OMX",28366677,0.111581494025836
"6175",20140129,"Regular","NASDAQ OMX",47022708,0.135340262609
"6176",20140130,"Regular","NASDAQ OMX",23910013,0.101900943812762
"6177",20140131,"Regular","NASDAQ OMX",35828948,0.12708116999191
"6178",20140203,"Regular","NASDAQ OMX",48491550,0.119527245686417
"6179",20140204,"Regular","NASDAQ OMX",29754390,0.105506551023821
"6180",20140205,"Regular","NASDAQ OMX",28272087,0.106202022777184
"6181",20140206,"Regular","NASDAQ OMX",29301836,0.102419361445996
"6182",20140207,"Regular","NASDAQ OMX",27775272,0.0904808736561266
"6183",20140210,"Regular","NASDAQ OMX",19554553,0.0846496851461882
"6184",20140211,"Regular","NASDAQ OMX",25519255,0.102348200974516
"6185",20140212,"Regular","NASDAQ OMX",21727257,0.101528444118619
"6186",20140213,"Regular","NASDAQ OMX",21037044,0.0826187882161906
"6187",20140214,"Regular","NASDAQ OMX",20018709,0.0825906605029432
"6188",20140218,"Regular","NASDAQ OMX",19549745,0.0809550426145863
"6189",20140219,"Regular","NASDAQ OMX",27028851,0.0986475412863532
"6190",20140220,"Regular","NASDAQ OMX",24842991,0.103478367240314
"6191",20140221,"Regular","NASDAQ OMX",23259436,0.104470902035004
"6192",20140224,"Regular","NASDAQ OMX",24709332,0.104009731533102
"6193",20140225,"Regular","NASDAQ OMX",22589676,0.0932957516631197
"6194",20140226,"Regular","NASDAQ OMX",23371672,0.0957662978450121
"6195",20140227,"Regular","NASDAQ OMX",20950812,0.0948100994501295
"6196",20140228,"Regular","NASDAQ OMX",25415219,0.101016529138773
"6197",20140303,"Regular","NASDAQ OMX",21886639,0.0971488160958469
"6198",20140304,"Regular","NASDAQ OMX",22631825,0.0995048019418148
"6199",20140305,"Regular","NASDAQ OMX",30557488,0.0993574811000504
"6200",20140306,"Regular","NASDAQ OMX",22526221,0.0916982455524742
"6201",20140307,"Regular","NASDAQ OMX",25600723,0.0948985035788625
"6202",20140310,"Regular","NASDAQ OMX",21832399,0.10277061540539
"6203",20140311,"Regular","NASDAQ OMX",22377986,0.0999634055444239
"6204",20140312,"Regular","NASDAQ OMX",20514896,0.103708404883143
"6205",20140313,"Regular","NASDAQ OMX",27943289,0.118444614280793
"6206",20140314,"Regular","NASDAQ OMX",30161646,0.118208294881808
"6207",20140317,"Regular","NASDAQ OMX",21881821,0.105729119981678
"6208",20140318,"Regular","NASDAQ OMX",16009441,0.0932520593552084
"6209",20140319,"Regular","NASDAQ OMX",28223691,0.112285902675614
"6210",20140320,"Regular","NASDAQ OMX",37409589,0.113847821460114
"6211",20140321,"Regular","NASDAQ OMX",30917766,0.105123561155418
"6212",20140324,"Regular","NASDAQ OMX",34169287,0.120863821606172
"6213",20140325,"Regular","NASDAQ OMX",23189913,0.102591579187884
"6214",20140326,"Regular","NASDAQ OMX",25822081,0.111901258209606
"6215",20140327,"Regular","NASDAQ OMX",35111638,0.114332253906159
"6216",20140328,"Regular","NASDAQ OMX",21203281,0.106427872716521
"6217",20140331,"Regular","NASDAQ OMX",15583776,0.087305052771324
"6218",20140401,"Regular","NASDAQ OMX",15623886,0.0856441287158423
"6219",20140402,"Regular","NASDAQ OMX",17436165,0.0926626082252592
"6220",20140403,"Regular","NASDAQ OMX",13905094,0.0811812459920497
"6221",20140404,"Regular","NASDAQ OMX",23513864,0.0911669613797707
"6222",20140407,"Regular","NASDAQ OMX",23818716,0.0873972351983006
"6223",20140408,"Regular","NASDAQ OMX",20913470,0.100311297144663
"6224",20140409,"Regular","NASDAQ OMX",19183344,0.0966671787252774
"6225",20140410,"Regular","NASDAQ OMX",26825179,0.104366278974108
"6226",20140411,"Regular","NASDAQ OMX",32860244,0.111878017613466
"6227",20140414,"Regular","NASDAQ OMX",19567597,0.0924845173272447
"6228",20140415,"Regular","NASDAQ OMX",25075195,0.0874944522144574
"6229",20140416,"Regular","NASDAQ OMX",25587020,0.0840699389060713
"6230",20140417,"Regular","NASDAQ OMX",23338905,0.0841056584851746
"6231",20140421,"Regular","NASDAQ OMX",19187739,0.0808083309856217
"6232",20140422,"Regular","NASDAQ OMX",18958705,0.080482512886625
"6233",20140423,"Regular","NASDAQ OMX",18453078,0.0859123787854577
"6234",20140424,"Regular","NASDAQ OMX",20335132,0.0907804017942627
"6235",20140425,"Regular","NASDAQ OMX",19059634,0.0854644534965863
"6236",20140428,"Regular","NASDAQ OMX",40356053,0.0831857612185625
"6237",20140429,"Regular","NASDAQ OMX",18272927,0.0666219244678561
"6238",20140430,"Regular","NASDAQ OMX",18429883,0.0850939921514861
"6239",20140501,"Regular","NASDAQ OMX",19853761,0.0937089689403326
"6240",20140502,"Regular","NASDAQ OMX",17788440,0.0978169848899977
"6241",20140505,"Regular","NASDAQ OMX",11564355,0.083182054392402
"6242",20140506,"Regular","NASDAQ OMX",16252813,0.0754714728550674
"6243",20140507,"Regular","NASDAQ OMX",18395605,0.0710771223080435
"6244",20140508,"Regular","NASDAQ OMX",18696053,0.0876788258304034
"6245",20140509,"Regular","NASDAQ OMX",19244415,0.103751409737166
"6246",20140512,"Regular","NASDAQ OMX",15735742,0.0860684908027205
"6247",20140513,"Regular","NASDAQ OMX",16378681,0.0967962929353168
"6248",20140514,"Regular","NASDAQ OMX",12857620,0.0867766672957677
"6249",20140515,"Regular","NASDAQ OMX",20727001,0.0888498867325821
"6250",20140516,"Regular","NASDAQ OMX",15610197,0.0835486771973387
"6251",20140519,"Regular","NASDAQ OMX",20295395,0.103657079289335
"6252",20140520,"Regular","NASDAQ OMX",15672366,0.0881405810336394
"6253",20140521,"Regular","NASDAQ OMX",17371515,0.0982109970554535
"6254",20140522,"Regular","NASDAQ OMX",11317734,0.0830936021429755
"6255",20140523,"Regular","NASDAQ OMX",8930137,0.0720548837098817
"6256",20140527,"Regular","NASDAQ OMX",18041699,0.0874604568350818
"6257",20140528,"Regular","NASDAQ OMX",12902618,0.077822289461781
"6258",20140529,"Regular","NASDAQ OMX",9140927,0.0813200695068406
"6259",20140530,"Regular","NASDAQ OMX",11219110,0.0802024321279543
"6260",20140602,"Regular","NASDAQ OMX",9371380,0.0727253035706265
"6261",20140603,"Regular","NASDAQ OMX",13477319,0.0905796765160901
"6262",20140604,"Regular","NASDAQ OMX",10789998,0.0780486948863361
"6263",20140605,"Regular","NASDAQ OMX",13843888,0.0750383906808286
"6264",20140606,"Regular","NASDAQ OMX",13313692,0.0770578464595629
"6265",20140609,"Regular","NASDAQ OMX",11619710,0.0773801326026238
"6266",20140610,"Regular","NASDAQ OMX",12411155,0.0802583146035555
"6267",20140611,"Regular","NASDAQ OMX",15105053,0.0854255337998356
"6268",20140612,"Regular","NASDAQ OMX",18447873,0.0912909438408917
"6269",20140613,"Regular","NASDAQ OMX",15554822,0.0987872200988002
"6270",20140616,"Regular","NASDAQ OMX",12805453,0.0750846393244763
"6271",20140617,"Regular","NASDAQ OMX",14421176,0.0827246563809373
"6272",20140618,"Regular","NASDAQ OMX",16661443,0.0929516479343383
"6273",20140619,"Regular","NASDAQ OMX",14736505,0.0862915861887788
"6274",20140620,"Regular","NASDAQ OMX",14793802,0.0706957014622307
"6275",20140623,"Regular","NASDAQ OMX",15883489,0.0798532236052537
"6276",20140624,"Regular","NASDAQ OMX",15346286,0.0805613529729425
"6277",20140625,"Regular","NASDAQ OMX",16122159,0.0949591601890457
"6278",20140626,"Regular","NASDAQ OMX",15473369,0.0929062495324176
"6279",20140627,"Regular","NASDAQ OMX",12783150,0.0713054627537751
"6280",20140630,"Regular","NASDAQ OMX",14126930,0.0906742022670152
"6281",20140701,"Regular","NASDAQ OMX",16203920,0.084207013123523
"6282",20140702,"Regular","NASDAQ OMX",13768450,0.0750996640278045
"6283",20140703,"Regular","NASDAQ OMX",10392075,0.0708119925049399
"6284",20140707,"Regular","NASDAQ OMX",14192981,0.0832904498149222
"6285",20140708,"Regular","NASDAQ OMX",19447526,0.089892830232328
"6286",20140709,"Regular","NASDAQ OMX",14408809,0.0912438876898427
"6287",20140710,"Regular","NASDAQ OMX",17880450,0.0916176593697497
"6288",20140711,"Regular","NASDAQ OMX",14575750,0.0892986521872284
"6289",20140714,"Regular","NASDAQ OMX",18401337,0.0853425953622035
"6290",20140715,"Regular","NASDAQ OMX",35640021,0.0950954550618887
"6291",20140716,"Regular","NASDAQ OMX",25415203,0.0874362784612575
"6292",20140717,"Regular","NASDAQ OMX",23607736,0.0928712566855228
"6293",20140718,"Regular","NASDAQ OMX",27118483,0.0882191732782969
"6294",20140721,"Regular","NASDAQ OMX",15255221,0.0673717769922527
"6295",20140722,"Regular","NASDAQ OMX",13559870,0.0712156270095565
"6296",20140723,"Regular","NASDAQ OMX",13494264,0.0804731763592825
"6297",20140724,"Regular","NASDAQ OMX",17893065,0.0893152472503166
"6298",20140725,"Regular","NASDAQ OMX",13939056,0.0912277056440703
"6299",20140728,"Regular","NASDAQ OMX",14006936,0.0828078843516368
"6300",20140729,"Regular","NASDAQ OMX",26124176,0.106520844619632
"6301",20140730,"Regular","NASDAQ OMX",22508201,0.0929274739993248
"6302",20140731,"Regular","NASDAQ OMX",30473739,0.0916824554299002
"6303",20140801,"Regular","NASDAQ OMX",29095635,0.10440924075573
"6304",20140804,"Regular","NASDAQ OMX",16499361,0.0961364274186
"6305",20140805,"Regular","NASDAQ OMX",26580446,0.111067524733723
"6306",20140806,"Regular","NASDAQ OMX",25988959,0.101808820729517
"6307",20140807,"Regular","NASDAQ OMX",23548416,0.108118378773073
"6308",20140808,"Regular","NASDAQ OMX",16569040,0.0999291029182418
"6309",20140811,"Regular","NASDAQ OMX",11874705,0.0802607233153062
"6310",20140812,"Regular","NASDAQ OMX",12274493,0.0898094893399306
"6311",20140813,"Regular","NASDAQ OMX",12700587,0.0910627575876956
"6312",20140814,"Regular","NASDAQ OMX",11962964,0.0953383510322266
"6313",20140815,"Regular","NASDAQ OMX",19211709,0.102281529702754
"6314",20140818,"Regular","NASDAQ OMX",15432566,0.0857297179895143
"6315",20140819,"Regular","NASDAQ OMX",11245269,0.0773178361614357
"6316",20140820,"Regular","NASDAQ OMX",13444959,0.0933991678716609
"6317",20140821,"Regular","NASDAQ OMX",19300784,0.0767965584316065
"6318",20140822,"Regular","NASDAQ OMX",14728920,0.079793424650214
"6319",20140825,"Regular","NASDAQ OMX",11588832,0.0683777829981161
"6320",20140826,"Regular","NASDAQ OMX",10826238,0.0680763005492912
"6321",20140827,"Regular","NASDAQ OMX",10218916,0.0724437390237334
"6322",20140828,"Regular","NASDAQ OMX",10103619,0.0724136011488625
"6323",20140829,"Regular","NASDAQ OMX",8019274,0.0664715166973828
"6324",20140902,"Regular","NASDAQ OMX",12539291,0.0799110464564027
"6325",20140903,"Regular","NASDAQ OMX",10307472,0.0690479946126944
"6326",20140904,"Regular","NASDAQ OMX",12363881,0.078494377265524
"6327",20140905,"Regular","NASDAQ OMX",12391488,0.0744952090273023
"6328",20140908,"Regular","NASDAQ OMX",13889933,0.0771007994569946
"6329",20140909,"Regular","NASDAQ OMX",14509855,0.0819303371058819
"6330",20140910,"Regular","NASDAQ OMX",13874890,0.0814757459784662
"6331",20140911,"Regular","NASDAQ OMX",18129648,0.0881219159707727
"6332",20140912,"Regular","NASDAQ OMX",18180626,0.0843904826892347
"6333",20140915,"Regular","NASDAQ OMX",15561201,0.0807119868153763
"6334",20140916,"Regular","NASDAQ OMX",18834423,0.093613914884466
"6335",20140917,"Regular","NASDAQ OMX",18007200,0.0897139413049459
"6336",20140918,"Regular","NASDAQ OMX",17526495,0.0810827300425361
"6337",20140919,"Regular","NASDAQ OMX",17530258,0.080465056764049
"6338",20140922,"Regular","NASDAQ OMX",18749422,0.0868986886523388
"6339",20140923,"Regular","NASDAQ OMX",17203628,0.0911833986909758
