TimeInterval,TradeCount,Volume,Chicago,NASDAQ OMX BX,Direct Edge A,NASDAQ OMX,Direct Edge X,NASDAQ OMX PSX,NYSE Arca SM,BATS Y,NYSE,BATS,National 
2014-03-13 12:54:18,3,117,0,100,0,0,0,0,0,0,0,17,0
2014-03-13 12:54:28,2,200,0,0,0,0,0,0,100,0,0,100,0
2014-03-13 12:54:36,6,700,0,0,0,500,100,0,0,0,0,100,0
2014-03-13 12:54:40,1,100,0,0,0,0,0,0,0,0,0,100,0
2014-03-13 12:54:42,16,817,0,0,0,412,100,0,5,0,200,100,0
2014-03-13 12:54:43,1,100,0,0,0,0,0,0,0,0,0,100,0
2014-03-13 12:54:45,4,275,0,70,0,100,0,0,0,0,100,5,0
2014-03-13 12:54:46,6,900,0,0,0,0,0,0,0,0,0,900,0
2014-03-13 12:54:54,2,200,0,0,0,100,0,0,0,0,100,0,0
2014-03-13 12:54:55,1,100,0,0,0,100,0,0,0,0,0,0,0
2014-03-13 12:55:00,23,2376,0,0,0,876,0,0,1400,0,100,0,0
2014-03-13 12:55:03,1,100,0,100,0,0,0,0,0,0,0,0,0
2014-03-13 12:55:04,22,1781,0,100,0,1381,0,0,0,0,200,100,0
2014-03-13 12:55:09,1,50,0,50,0,0,0,0,0,0,0,0,0
2014-03-13 12:55:11,17,902,0,100,0,300,0,0,100,0,100,302,0
2014-03-13 12:55:12,26,3123,0,0,0,223,1875,0,200,200,425,200,0
2014-03-13 12:55:14,16,1073,0,100,100,266,200,0,107,100,100,100,0
2014-03-13 12:55:15,5,500,0,300,0,0,0,0,0,100,100,0,0
2014-03-13 12:55:16,1,100,0,0,0,0,0,0,100,0,0,0,0
2014-03-13 12:55:19,1,47,0,0,0,0,47,0,0,0,0,0,0
2014-03-13 12:55:24,6,518,0,100,0,0,398,0,0,0,0,20,0
2014-03-13 12:55:25,6,504,0,0,100,204,0,0,0,100,100,0,0
2014-03-13 12:55:26,5,476,0,300,0,76,0,0,100,0,0,0,0
2014-03-13 12:55:27,3,300,0,0,100,0,0,0,0,100,100,0,0
2014-03-13 12:55:29,5,574,0,100,74,0,100,0,0,0,300,0,0
2014-03-13 12:55:31,1,60,0,0,0,0,0,0,0,0,0,60,0
2014-03-13 12:55:32,2,100,0,0,0,0,0,0,0,0,0,100,0
2014-03-13 12:55:33,1,6,0,6,0,0,0,0,0,0,0,0,0
2014-03-13 12:55:34,9,922,0,494,0,126,200,0,0,0,0,102,0
2014-03-13 12:55:40,17,1350,0,400,117,167,0,0,100,0,300,266,0
2014-03-13 12:55:41,1,400,0,0,0,0,0,0,0,0,0,400,0
2014-03-13 12:55:42,3,422,0,0,0,0,0,0,5,0,0,417,0
2014-03-13 12:55:44,25,1957,0,300,400,424,100,0,200,100,0,433,0
2014-03-13 12:55:46,3,300,0,0,0,100,0,100,0,0,0,100,0
2014-03-13 12:55:49,19,1724,0,300,100,613,100,0,208,0,100,303,0
2014-03-13 12:55:51,5,500,0,0,0,100,0,0,0,0,0,400,0
2014-03-13 12:55:55,1,100,0,100,0,0,0,0,0,0,0,0,0
2014-03-13 12:55:56,3,300,0,0,0,100,0,0,100,0,100,0,0
2014-03-13 12:55:57,2,200,0,0,0,0,0,0,100,0,0,100,0
2014-03-13 12:55:59,6,667,0,0,67,300,0,0,0,0,100,200,0
2014-03-13 12:56:00,2,200,0,0,0,0,0,0,100,0,0,100,0
2014-03-13 12:56:02,1,100,0,0,0,0,0,0,0,0,0,100,0
2014-03-13 12:56:03,12,1215,0,0,0,515,0,0,100,100,200,300,0
2014-03-13 12:56:04,2,200,0,0,0,0,0,0,0,0,0,200,0
2014-03-13 12:56:07,1,100,0,0,0,0,0,0,0,0,0,100,0
2014-03-13 12:56:13,12,1200,0,100,100,100,100,0,100,100,100,500,0
2014-03-13 12:56:15,12,1213,0,200,200,113,0,0,300,100,100,200,0
2014-03-13 12:56:18,2,200,0,0,0,0,0,0,0,0,100,100,0
2014-03-13 12:56:21,12,1309,0,100,100,300,0,0,105,300,304,100,0
2014-03-13 12:56:22,1,100,0,0,0,100,0,0,0,0,0,0,0
2014-03-13 12:56:25,1,100,0,0,0,0,0,0,0,0,0,100,0
2014-03-13 12:56:26,3,285,0,185,0,100,0,0,0,0,0,0,0
2014-03-13 12:56:29,1,100,0,100,0,0,0,0,0,0,0,0,0
2014-03-13 12:56:30,1,100,0,0,0,100,0,0,0,0,0,0,0
2014-03-13 12:56:31,5,467,0,0,167,100,0,0,0,0,0,200,0
2014-03-13 12:56:34,5,500,0,0,100,0,0,0,0,0,0,400,0
2014-03-13 12:56:37,27,2873,0,500,0,373,200,0,300,100,600,800,0
2014-03-13 12:56:38,2,100,0,0,0,100,0,0,0,0,0,0,0
2014-03-13 12:56:39,1,5,0,0,0,0,0,0,5,0,0,0,0
2014-03-13 12:56:40,1,100,0,0,0,100,0,0,0,0,0,0,0
2014-03-13 12:56:42,1,100,0,0,0,0,0,0,0,100,0,0,0
2014-03-13 12:56:43,1,100,0,0,0,0,0,0,0,100,0,0,0
2014-03-13 12:56:44,14,1205,0,100,100,5,100,100,300,200,100,200,0
2014-03-13 12:56:49,1,100,0,0,0,0,100,0,0,0,0,0,0
2014-03-13 12:56:50,26,2920,0,500,400,0,100,0,0,0,700,1220,0
2014-03-13 12:56:51,19,3000,0,100,100,200,100,0,200,100,200,2000,0
2014-03-13 12:56:53,2,300,0,100,0,0,0,0,0,200,0,0,0
2014-03-13 12:56:55,7,700,0,0,0,0,0,0,0,100,0,600,0
2014-03-13 12:56:56,1,100,0,0,0,100,0,0,0,0,0,0,0
2014-03-13 12:56:57,2,200,0,100,0,100,0,0,0,0,0,0,0
2014-03-13 12:56:59,3,300,0,100,0,0,0,0,0,200,0,0,0
2014-03-13 12:57:00,1,100,0,100,0,0,0,0,0,0,0,0,0
2014-03-13 12:57:01,12,1500,0,300,0,600,0,0,100,0,500,0,0
2014-03-13 12:57:07,2,200,0,0,0,0,0,0,0,0,0,200,0
2014-03-13 12:57:12,3,300,0,100,0,0,0,0,0,0,0,200,0
2014-03-13 12:57:13,2,105,0,0,105,0,0,0,0,0,0,0,0
2014-03-13 12:57:30,15,1631,0,500,0,426,0,100,200,0,100,305,0
2014-03-13 12:57:38,14,1306,0,200,100,404,0,0,100,100,300,102,0
2014-03-13 12:57:39,1,100,0,100,0,0,0,0,0,0,0,0,0
2014-03-13 12:57:52,7,1005,0,100,0,0,200,0,100,5,500,100,0
2014-03-13 12:57:53,1,100,0,0,0,0,0,100,0,0,0,0,0
2014-03-13 12:58:00,5,900,0,100,0,100,500,0,0,0,100,100,0
2014-03-13 12:58:04,2,200,0,0,100,0,0,0,0,0,100,0,0
2014-03-13 12:58:07,12,1028,0,0,200,400,0,100,0,0,0,328,0
2014-03-13 12:58:08,1,78,0,0,0,78,0,0,0,0,0,0,0
2014-03-13 12:58:09,1,100,0,0,0,100,0,0,0,0,0,0,0
2014-03-13 12:58:10,2,100,0,0,0,0,0,0,100,0,0,0,0
2014-03-13 12:58:11,4,301,0,0,0,100,1,0,100,0,0,100,0
2014-03-13 12:58:16,21,2605,0,100,0,100,7,0,100,0,1893,405,0
2014-03-13 12:58:22,1,100,0,0,0,0,0,0,0,0,0,100,0
2014-03-13 12:58:29,5,1223,0,0,0,0,623,0,0,0,400,200,0
2014-03-13 12:58:32,7,657,0,0,0,75,100,0,0,105,0,377,0
2014-03-13 12:58:33,4,395,0,0,0,100,0,0,100,95,0,100,0
2014-03-13 12:58:36,2,200,0,0,0,0,0,0,0,0,0,200,0
2014-03-13 12:58:37,1,100,0,0,0,0,0,0,0,0,0,100,0
2014-03-13 12:58:39,5,500,0,0,0,100,0,0,100,0,0,300,0
2014-03-13 12:58:40,2,200,0,0,0,0,0,0,0,0,0,200,0
2014-03-13 12:58:42,6,600,0,0,0,100,0,0,100,0,200,200,0
2014-03-13 12:58:43,1,100,0,0,0,0,0,0,0,0,0,100,0
2014-03-13 12:58:52,2,105,0,0,5,0,0,0,0,0,0,100,0
2014-03-13 12:58:57,1,100,0,0,0,100,0,0,0,0,0,0,0
2014-03-13 12:59:06,1,24,0,0,0,0,0,0,0,0,24,0,0
2014-03-13 12:59:10,15,2023,0,0,100,200,0,0,400,0,1123,200,0
2014-03-13 12:59:15,1,5,0,0,0,0,0,0,5,0,0,0,0
2014-03-13 12:59:17,27,2380,0,200,0,604,400,0,306,200,370,300,0
2014-03-13 12:59:21,1,100,0,0,0,100,0,0,0,0,0,0,0
2014-03-13 12:59:39,1,100,0,100,0,0,0,0,0,0,0,0,0
2014-03-13 12:59:40,15,1400,0,0,200,400,0,0,0,100,200,500,0
2014-03-13 12:59:41,4,404,0,0,0,304,0,0,0,0,100,0,0
2014-03-13 12:59:43,2,105,0,0,0,0,0,0,5,0,100,0,0
2014-03-13 12:59:45,1,24,0,0,0,0,0,0,0,0,24,0,0
2014-03-13 12:59:47,1,90,0,0,0,0,0,90,0,0,0,0,0
2014-03-13 12:59:49,2,200,0,0,0,0,0,0,0,100,0,100,0
2014-03-13 12:59:52,5,500,0,100,100,100,0,0,0,0,100,100,0
2014-03-13 12:59:54,3,600,0,100,0,0,0,0,0,0,500,0,0
2014-03-13 12:59:56,1,100,0,0,0,100,0,0,0,0,0,0,0
2014-03-13 12:59:58,1,100,0,0,0,0,0,0,100,0,0,0,0
2014-03-13 12:59:59,5,700,0,0,0,100,0,0,100,0,500,0,0
2014-03-13 13:00:00,3,400,0,0,0,0,0,0,0,0,400,0,0
2014-03-13 13:00:01,2,200,0,100,0,0,0,0,0,0,100,0,0
2014-03-13 13:00:02,2,200,0,0,0,0,0,0,100,0,100,0,0
2014-03-13 13:00:03,1,13,0,0,0,0,13,0,0,0,0,0,0
2014-03-13 13:00:04,1,100,0,0,0,0,0,0,0,0,100,0,0
2014-03-13 13:00:07,7,810,0,0,0,447,287,0,0,0,76,0,0
2014-03-13 13:00:08,3,300,0,0,0,0,0,0,0,0,0,300,0
2014-03-13 13:00:10,2,300,0,0,100,0,0,0,0,0,0,200,0
2014-03-13 13:00:16,2,200,0,100,0,100,0,0,0,0,0,0,0
2014-03-13 13:00:18,6,747,0,100,0,347,100,0,0,0,100,100,0
2014-03-13 13:00:19,6,867,0,0,0,100,0,0,400,0,367,0,0
2014-03-13 13:00:21,1,100,0,0,0,0,0,0,0,0,100,0,0
2014-03-13 13:00:22,3,206,0,0,0,0,0,0,6,100,100,0,0
2014-03-13 13:00:25,4,352,0,100,0,152,0,0,0,0,100,0,0
2014-03-13 13:00:37,21,1603,0,0,100,458,0,0,300,0,400,345,0
2014-03-13 13:00:46,1,300,0,0,0,0,0,0,0,0,300,0,0
2014-03-13 13:00:47,7,548,0,100,0,300,0,0,100,0,48,0,0
2014-03-13 13:01:00,7,502,0,100,0,0,0,0,200,0,100,102,0
2014-03-13 13:01:01,2,101,0,0,0,100,0,0,0,0,0,1,0
2014-03-13 13:01:02,12,822,0,0,100,406,100,0,100,4,32,80,0
2014-03-13 13:01:03,2,200,0,0,100,100,0,0,0,0,0,0,0
2014-03-13 13:01:06,8,1274,0,430,100,674,0,0,0,0,70,0,0
2014-03-13 13:01:08,8,590,0,170,0,0,0,0,0,0,0,420,0
2014-03-13 13:01:13,4,209,0,0,0,0,0,0,9,100,100,0,0
2014-03-13 13:01:19,2,200,0,100,100,0,0,0,0,0,0,0,0
2014-03-13 13:01:23,1,58,0,58,0,0,0,0,0,0,0,0,0
2014-03-13 13:01:33,10,947,0,386,100,100,108,0,60,0,193,0,0
2014-03-13 13:01:34,1,93,0,0,0,0,0,0,0,0,93,0,0
2014-03-13 13:01:35,4,208,0,0,0,200,0,0,0,1,7,0,0
2014-03-13 13:01:37,8,1129,0,14,0,0,908,0,0,0,107,100,0
2014-03-13 13:01:38,7,560,0,100,100,0,0,0,100,200,60,0,0
2014-03-13 13:01:39,2,140,0,0,100,40,0,0,0,0,0,0,0
2014-03-13 13:01:46,6,506,0,100,0,106,200,0,0,0,100,0,0
2014-03-13 13:01:48,12,3492,0,0,0,1,300,0,3008,183,0,0,0
2014-03-13 13:01:49,9,854,0,0,0,9,0,0,592,0,150,103,0
2014-03-13 13:01:52,1,200,0,0,0,0,0,0,0,0,200,0,0
2014-03-13 13:01:53,2,200,0,0,0,0,200,0,0,0,0,0,0
2014-03-13 13:01:54,1,100,0,100,0,0,0,0,0,0,0,0,0
2014-03-13 13:01:55,35,2492,0,100,0,627,200,0,308,96,797,364,0
2014-03-13 13:01:56,5,224,0,106,0,0,0,0,22,96,0,0,0
2014-03-13 13:01:57,1,100,0,0,0,0,0,0,0,100,0,0,0
2014-03-13 13:01:58,2,100,0,0,0,0,0,0,0,100,0,0,0
2014-03-13 13:01:59,29,1938,0,0,0,637,16,0,500,200,280,305,0
2014-03-13 13:02:00,2,16,0,0,0,16,0,0,0,0,0,0,0
2014-03-13 13:02:01,1,100,0,0,0,100,0,0,0,0,0,0,0
2014-03-13 13:02:02,4,230,0,0,0,120,0,0,0,0,110,0,0
2014-03-13 13:02:03,3,298,0,0,0,98,0,0,0,0,0,200,0
2014-03-13 13:02:04,24,1949,0,403,400,236,100,0,317,0,292,201,0
2014-03-13 13:02:05,3,300,0,200,0,0,0,0,0,0,100,0,0
2014-03-13 13:02:06,13,1003,0,3,100,300,100,0,200,100,100,100,0
2014-03-13 13:02:08,3,300,0,0,0,0,0,0,100,0,200,0,0
2014-03-13 13:02:09,6,204,0,4,100,0,0,0,100,0,0,0,0
2014-03-13 13:02:11,5,500,0,0,0,200,0,0,200,0,100,0,0
2014-03-13 13:02:13,3,301,0,1,0,100,0,0,200,0,0,0,0
2014-03-13 13:02:14,7,377,0,0,100,277,0,0,0,0,0,0,0
2014-03-13 13:02:16,3,204,0,0,0,204,0,0,0,0,0,0,0
2014-03-13 13:02:19,15,1061,0,1,0,360,0,0,300,0,300,100,0
2014-03-13 13:02:20,1,100,0,0,0,100,0,0,0,0,0,0,0
2014-03-13 13:02:23,1,50,0,0,0,0,0,0,0,0,50,0,0
2014-03-13 13:02:24,5,700,0,500,100,0,100,0,0,0,0,0,0
2014-03-13 13:02:26,5,470,0,0,0,470,0,0,0,0,0,0,0
2014-03-13 13:02:29,9,1002,0,502,200,0,0,0,0,300,0,0,0
2014-03-13 13:02:30,5,160,0,0,0,0,0,0,60,0,0,100,0
2014-03-13 13:02:34,13,1017,0,5,0,452,360,0,200,0,0,0,0
2014-03-13 13:02:35,20,1281,0,2,100,371,100,0,508,0,200,0,0
2014-03-13 13:02:36,1,2,0,2,0,0,0,0,0,0,0,0,0
2014-03-13 13:02:37,5,600,0,200,100,0,0,0,0,100,200,0,0
2014-03-13 13:02:40,15,805,0,1,0,276,327,0,0,0,100,101,0
2014-03-13 13:02:41,4,400,0,0,0,0,0,0,0,0,0,400,0
2014-03-13 13:02:44,2,300,0,0,0,0,0,0,0,0,200,100,0
2014-03-13 13:02:54,15,2600,0,600,1100,0,0,0,0,900,0,0,0
2014-03-13 13:02:56,1,5,0,5,0,0,0,0,0,0,0,0,0
2014-03-13 13:03:05,24,3339,0,500,200,0,200,0,200,133,2006,100,0
2014-03-13 13:03:06,1,100,0,0,0,0,0,0,0,0,100,0,0
2014-03-13 13:03:07,6,258,0,0,0,55,0,0,7,96,0,100,0
2014-03-13 13:03:08,5,2800,0,800,0,100,0,0,0,0,1900,0,0
2014-03-13 13:03:09,28,2018,0,120,100,304,200,0,555,0,739,0,0
2014-03-13 13:03:10,3,205,0,0,0,205,0,0,0,0,0,0,0
2014-03-13 13:03:11,8,431,0,104,0,0,0,0,0,0,100,227,0
2014-03-13 13:03:16,6,800,0,400,0,100,0,0,0,0,300,0,0
2014-03-13 13:03:20,2,111,0,1,0,0,0,0,0,0,110,0,0
2014-03-13 13:03:25,8,875,0,200,0,300,0,0,210,0,65,100,0
2014-03-13 13:03:26,5,202,0,6,0,100,0,0,0,0,0,96,0
2014-03-13 13:03:28,5,440,0,40,0,200,0,0,100,0,100,0,0
2014-03-13 13:03:29,8,666,0,1,0,200,100,0,100,0,165,100,0
2014-03-13 13:03:32,4,400,0,200,0,100,100,0,0,0,0,0,0
2014-03-13 13:03:38,3,201,0,1,0,100,0,0,100,0,0,0,0
2014-03-13 13:03:47,15,1010,0,1,0,300,0,0,410,0,100,199,0
2014-03-13 13:03:49,1,16,0,0,0,0,0,0,0,0,16,0,0
2014-03-13 13:03:56,1,9,0,9,0,0,0,0,0,0,0,0,0
2014-03-13 13:03:57,5,501,0,1,0,0,0,0,0,0,200,300,0
2014-03-13 13:03:58,8,952,0,2,0,200,0,0,200,0,100,450,0
2014-03-13 13:03:59,3,350,0,0,0,200,0,0,0,0,0,150,0
2014-03-13 13:04:00,7,812,0,1,0,0,311,0,200,0,300,0,0
2014-03-13 13:04:04,2,52,0,26,0,0,0,0,0,0,26,0,0
2014-03-13 13:04:13,12,1155,0,274,100,500,100,0,7,0,74,100,0
2014-03-13 13:04:15,4,400,0,200,0,0,0,0,100,100,0,0,0
2014-03-13 13:04:16,5,500,0,0,100,0,100,0,100,0,100,100,0
2014-03-13 13:04:17,5,401,0,101,0,0,200,0,0,0,0,100,0
2014-03-13 13:04:21,2,200,0,0,0,0,0,0,0,0,0,200,0
2014-03-13 13:04:22,2,200,0,100,0,0,0,0,0,0,0,100,0
2014-03-13 13:04:25,1,100,0,0,0,0,0,0,0,0,0,100,0
2014-03-13 13:04:31,2,500,0,300,0,200,0,0,0,0,0,0,0
2014-03-13 13:04:36,3,145,0,0,0,0,0,0,97,0,45,3,0
2014-03-13 13:04:37,3,500,0,0,0,0,0,0,200,0,300,0,0
2014-03-13 13:04:44,1,100,0,100,0,0,0,0,0,0,0,0,0
2014-03-13 13:04:45,6,500,0,200,0,0,0,0,200,0,100,0,0
2014-03-13 13:04:50,1,100,0,100,0,0,0,0,0,0,0,0,0
2014-03-13 13:04:54,5,66,0,43,0,17,0,0,0,0,6,0,0
2014-03-13 13:04:56,1,100,0,100,0,0,0,0,0,0,0,0,0
2014-03-13 13:04:57,4,400,0,0,0,400,0,0,0,0,0,0,0
2014-03-13 13:04:59,1,100,0,0,0,100,0,0,0,0,0,0,0
2014-03-13 13:05:00,2,200,0,0,0,0,0,0,0,0,200,0,0
2014-03-13 13:05:03,6,490,0,0,100,75,15,0,0,100,100,100,0
2014-03-13 13:05:12,1,6,0,0,0,0,0,0,0,0,0,6,0
2014-03-13 13:05:13,8,800,0,0,0,200,0,100,400,0,0,100,0
2014-03-13 13:05:16,4,202,0,2,0,100,0,0,100,0,0,0,0
2014-03-13 13:05:23,1,54,0,0,0,0,0,0,0,0,54,0,0
2014-03-13 13:05:25,7,612,0,300,0,0,200,0,12,0,100,0,0
2014-03-13 13:05:29,12,869,0,209,100,0,100,0,100,100,100,160,0
2014-03-13 13:05:31,15,1226,0,1,0,100,0,0,225,0,100,800,0
2014-03-13 13:05:34,1,100,0,0,0,0,0,0,100,0,0,0,0
2014-03-13 13:05:35,6,500,0,0,0,101,200,100,99,0,0,0,0
2014-03-13 13:05:37,2,101,0,1,0,0,0,100,0,0,0,0,0
2014-03-13 13:05:39,6,609,0,0,0,300,0,0,209,0,100,0,0
2014-03-13 13:05:40,5,600,0,0,0,100,0,0,300,0,0,200,0
2014-03-13 13:05:46,9,558,0,3,0,0,0,0,0,0,100,455,0
2014-03-13 13:05:47,1,100,0,0,0,0,0,0,0,0,0,100,0
2014-03-13 13:05:49,2,180,0,100,0,0,80,0,0,0,0,0,0
2014-03-13 13:05:54,2,408,0,0,0,200,0,0,0,0,208,0,0
2014-03-13 13:05:55,2,200,0,0,0,0,100,0,0,0,0,100,0
2014-03-13 13:05:57,3,260,0,0,0,100,0,0,0,0,100,60,0
2014-03-13 13:06:01,10,418,0,100,0,16,100,0,0,0,200,2,0
2014-03-13 13:06:06,1,5,0,0,0,0,0,0,0,0,0,5,0
2014-03-13 13:06:11,16,1024,0,100,0,250,108,0,316,0,150,100,0
2014-03-13 13:06:16,6,501,0,1,100,100,0,0,0,0,100,200,0
2014-03-13 13:06:17,1,1,0,1,0,0,0,0,0,0,0,0,0
2014-03-13 13:06:22,8,610,0,2,108,0,0,0,400,0,0,100,0
2014-03-13 13:06:23,3,291,0,0,0,0,0,0,0,0,100,191,0
2014-03-13 13:06:24,10,815,0,0,0,106,0,0,400,0,300,9,0
2014-03-13 13:06:29,4,302,0,2,0,0,0,0,0,0,100,200,0
2014-03-13 13:06:30,12,1113,0,1,0,608,204,0,0,0,100,200,0
2014-03-13 13:06:31,4,320,0,0,0,120,0,0,0,0,0,200,0
2014-03-13 13:06:34,4,400,0,100,0,100,0,0,0,0,200,0,0
2014-03-13 13:06:36,5,900,0,400,100,0,0,0,300,0,100,0,0
2014-03-13 13:06:39,4,301,0,300,0,1,0,0,0,0,0,0,0
2014-03-13 13:06:48,1,100,0,0,0,100,0,0,0,0,0,0,0
2014-03-13 13:06:53,2,195,0,0,0,0,0,0,95,0,100,0,0
2014-03-13 13:06:54,8,458,0,1,203,0,0,0,254,0,0,0,0
2014-03-13 13:06:55,4,301,0,1,0,100,0,0,0,0,0,200,0
2014-03-13 13:06:56,3,600,0,300,0,100,0,0,0,0,200,0,0
2014-03-13 13:06:58,6,510,0,0,0,100,10,0,100,0,300,0,0
2014-03-13 13:07:01,1,100,0,0,0,100,0,0,0,0,0,0,0
2014-03-13 13:07:09,5,600,0,100,0,100,0,0,300,0,100,0,0
2014-03-13 13:07:12,1,100,0,0,0,0,100,0,0,0,0,0,0
2014-03-13 13:07:29,4,400,0,100,0,0,0,0,100,0,200,0,0
2014-03-13 13:07:30,1,100,0,0,0,100,0,0,0,0,0,0,0
2014-03-13 13:07:37,6,304,0,2,0,302,0,0,0,0,0,0,0
2014-03-13 13:07:38,1,20,0,0,0,0,0,0,0,0,20,0,0
2014-03-13 13:07:41,1,98,0,0,0,98,0,0,0,0,0,0,0
2014-03-13 13:07:48,12,907,0,0,0,305,0,0,400,0,0,202,0
2014-03-13 13:07:50,2,17,0,0,0,0,0,0,17,0,0,0,0
2014-03-13 13:07:54,4,289,0,10,100,0,0,0,0,0,92,87,0
2014-03-13 13:08:12,2,125,0,25,0,100,0,0,0,0,0,0,0
2014-03-13 13:08:16,2,375,0,75,0,0,300,0,0,0,0,0,0
2014-03-13 13:08:18,1,100,0,0,0,0,0,0,0,0,100,0,0
2014-03-13 13:08:19,21,1745,0,111,100,275,300,0,231,100,0,628,0
2014-03-13 13:08:21,6,323,0,0,0,323,0,0,0,0,0,0,0
2014-03-13 13:08:22,3,300,0,100,0,0,0,0,200,0,0,0,0
2014-03-13 13:08:23,3,300,0,100,0,0,100,0,0,0,100,0,0
2014-03-13 13:08:31,8,801,0,0,0,200,0,0,201,0,0,400,0
2014-03-13 13:08:33,41,3502,0,25,0,2477,300,0,400,0,300,0,0
2014-03-13 13:08:34,4,223,0,0,0,23,200,0,0,0,0,0,0
2014-03-13 13:08:38,1,300,0,0,0,300,0,0,0,0,0,0,0
2014-03-13 13:08:39,5,408,0,0,0,200,0,0,0,0,0,208,0
2014-03-13 13:08:40,10,612,0,0,0,16,302,0,0,100,100,94,0
2014-03-13 13:08:42,4,400,0,100,0,100,0,100,0,100,0,0,0
2014-03-13 13:08:43,2,200,0,0,0,100,0,0,0,0,100,0,0
2014-03-13 13:08:51,21,2373,0,200,400,200,300,200,300,100,573,100,0
2014-03-13 13:08:59,9,708,0,200,0,200,100,0,0,100,108,0,0
2014-03-13 13:09:08,1,93,0,93,0,0,0,0,0,0,0,0,0
2014-03-13 13:09:10,8,719,0,119,0,200,0,0,200,0,0,200,0
2014-03-13 13:09:11,3,111,0,0,0,111,0,0,0,0,0,0,0
2014-03-13 13:09:13,1,5,0,0,0,0,0,0,5,0,0,0,0
2014-03-13 13:09:14,19,1238,0,100,100,216,483,6,33,100,200,0,0
2014-03-13 13:09:15,1,8,0,8,0,0,0,0,0,0,0,0,0
2014-03-13 13:09:17,14,1314,0,100,100,300,314,0,100,200,100,100,0
2014-03-13 13:09:21,3,236,0,0,0,100,0,0,0,0,136,0,0
2014-03-13 13:09:26,4,500,0,0,0,200,0,200,0,0,100,0,0
2014-03-13 13:09:27,6,332,0,0,0,284,27,0,0,0,0,21,0
2014-03-13 13:09:28,4,400,0,0,0,100,200,0,0,0,100,0,0
2014-03-13 13:09:29,3,239,0,0,0,39,100,0,0,0,100,0,0
2014-03-13 13:09:40,5,900,0,0,0,200,0,0,200,0,500,0,0
2014-03-13 13:09:41,7,601,0,0,0,101,200,0,200,0,100,0,0
2014-03-13 13:09:42,7,306,0,0,0,1,100,0,5,0,100,100,0
2014-03-13 13:09:50,8,1000,0,300,200,100,0,0,300,0,0,100,0
2014-03-13 13:09:54,5,500,0,0,0,200,200,0,0,0,0,100,0
2014-03-13 13:10:03,14,1306,0,100,200,500,0,0,100,0,206,200,0
2014-03-13 13:10:11,3,500,0,0,0,0,200,0,0,0,300,0,0
2014-03-13 13:10:12,5,405,0,0,5,0,100,0,0,0,100,200,0
2014-03-13 13:10:26,6,900,0,0,100,100,0,0,200,0,400,100,0
2014-03-13 13:10:27,1,100,0,0,0,100,0,0,0,0,0,0,0
2014-03-13 13:10:31,1,100,0,100,0,0,0,0,0,0,0,0,0
2014-03-13 13:10:32,7,801,0,200,100,300,0,0,0,0,101,100,0
2014-03-13 13:10:35,4,200,0,0,0,2,0,0,198,0,0,0,0
2014-03-13 13:10:36,1,100,0,0,0,0,0,0,0,0,0,100,0
2014-03-13 13:10:38,1,100,0,0,0,100,0,0,0,0,0,0,0
2014-03-13 13:10:40,32,4270,0,500,0,1100,100,0,700,100,1270,500,0
2014-03-13 13:10:41,2,130,0,0,0,0,0,0,0,0,30,100,0
2014-03-13 13:10:51,4,600,0,100,0,0,0,0,0,100,300,100,0
2014-03-13 13:10:59,19,2193,0,300,293,300,100,100,200,100,600,200,0
2014-03-13 13:11:16,2,110,0,0,0,0,0,0,10,0,0,100,0
2014-03-13 13:11:20,24,2168,0,100,266,320,100,0,12,0,570,800,0
2014-03-13 13:11:21,3,300,0,0,0,200,0,0,0,100,0,0,0
2014-03-13 13:11:22,6,600,0,0,0,200,0,0,0,200,0,200,0
2014-03-13 13:11:26,20,2200,0,0,0,800,300,0,0,0,100,1000,0
2014-03-13 13:11:30,2,300,0,0,0,0,0,0,0,0,0,300,0
2014-03-13 13:11:37,10,855,0,0,0,350,300,0,105,0,0,100,0
2014-03-13 13:11:38,3,201,0,0,0,101,0,0,0,0,100,0,0
2014-03-13 13:11:40,2,200,0,0,0,100,0,0,0,0,0,100,0
2014-03-13 13:11:42,1,100,0,0,0,0,0,0,0,0,100,0,0
2014-03-13 13:11:44,2,160,0,0,0,0,0,0,0,60,100,0,0
2014-03-13 13:11:46,4,140,0,0,0,0,0,0,0,0,100,40,0
2014-03-13 13:11:50,4,370,0,0,0,200,0,0,0,0,170,0,0
2014-03-13 13:11:57,8,900,0,300,0,200,0,0,200,0,200,0,0
2014-03-13 13:12:02,18,1610,0,0,0,405,100,0,1005,0,0,100,0
2014-03-13 13:12:03,3,300,0,0,0,200,0,0,0,0,100,0,0
2014-03-13 13:12:07,3,148,0,0,0,100,0,0,5,0,43,0,0
2014-03-13 13:12:09,15,1516,0,1,0,269,0,0,682,0,564,0,0
2014-03-13 13:12:10,12,725,0,0,0,130,94,0,300,0,201,0,0
2014-03-13 13:12:14,6,955,0,600,100,0,255,0,0,0,0,0,0
2014-03-13 13:12:17,1,10,0,0,0,10,0,0,0,0,0,0,0
2014-03-13 13:12:18,3,132,0,0,0,0,132,0,0,0,0,0,0
2014-03-13 13:12:27,31,4212,0,300,200,600,145,0,1300,100,1467,100,0
2014-03-13 13:12:33,8,325,0,0,0,104,118,0,100,0,0,3,0
2014-03-13 13:12:43,4,700,0,400,0,200,0,0,0,0,100,0,0
