TimeInterval,TradeCount,Volume,BATS Y,NASDAQ OMX PSX,Direct Edge X,Chicago,BATS,CBOE,Direct Edge A,NASDAQ,NYSE Arca SM,NASDAQ OMX BX,National 
2014-03-13 12:51:29,2,26,0,0,0,0,0,0,0,5,21,0,0
2014-03-13 12:51:31,5,315,0,0,0,0,0,0,0,215,100,0,0
2014-03-13 12:51:33,2,100,0,0,0,0,100,0,0,0,0,0,0
2014-03-13 12:51:34,2,261,0,0,0,0,0,0,0,261,0,0,0
2014-03-13 12:51:36,4,431,0,0,0,0,0,0,0,431,0,0,0
2014-03-13 12:51:37,2,393,0,0,0,0,0,0,0,393,0,0,0
2014-03-13 12:51:50,4,318,0,0,0,0,0,0,0,318,0,0,0
2014-03-13 12:51:55,1,20,0,0,0,0,0,0,0,20,0,0,0
2014-03-13 12:51:57,2,200,0,0,0,0,0,0,0,0,200,0,0
2014-03-13 12:52:02,3,82,0,0,0,0,0,0,0,82,0,0,0
2014-03-13 12:52:06,5,252,0,0,0,0,0,0,0,252,0,0,0
2014-03-13 12:52:07,1,200,0,0,0,0,200,0,0,0,0,0,0
2014-03-13 12:52:10,2,200,0,0,0,0,100,0,0,0,100,0,0
2014-03-13 12:52:11,10,382,100,0,7,0,50,0,0,135,90,0,0
2014-03-13 12:52:18,8,221,0,0,10,0,0,0,91,10,110,0,0
2014-03-13 12:52:20,1,1,0,0,0,0,0,0,0,0,1,0,0
2014-03-13 12:52:21,4,131,0,0,0,0,0,0,0,121,10,0,0
2014-03-13 12:52:23,1,10,0,0,0,0,0,0,0,0,10,0,0
2014-03-13 12:52:40,8,679,0,0,100,0,0,0,100,100,279,100,0
2014-03-13 12:53:21,6,272,0,0,22,0,0,0,0,250,0,0,0
2014-03-13 12:53:22,1,100,0,0,0,0,0,0,0,0,0,100,0
2014-03-13 12:53:23,4,378,0,0,0,0,0,0,0,278,100,0,0
2014-03-13 12:53:44,10,30,0,0,0,0,0,0,0,30,0,0,0
2014-03-13 12:53:51,3,108,0,0,0,0,100,0,0,0,8,0,0
2014-03-13 12:53:52,6,297,0,0,100,0,0,0,0,97,100,0,0
2014-03-13 12:53:59,40,2700,100,0,100,0,200,0,100,1100,1000,100,0
2014-03-13 12:54:06,1,100,0,0,0,0,0,0,0,100,0,0,0
2014-03-13 12:54:08,2,115,0,0,115,0,0,0,0,0,0,0,0
2014-03-13 12:54:10,2,6,0,0,0,0,0,0,0,5,1,0,0
2014-03-13 12:54:14,1,18,0,0,18,0,0,0,0,0,0,0,0
2014-03-13 12:54:24,6,300,0,0,0,0,0,0,0,200,0,100,0
2014-03-13 12:54:29,2,100,0,0,0,0,0,0,0,100,0,0,0
2014-03-13 12:54:41,4,122,0,0,0,0,0,0,0,122,0,0,0
2014-03-13 12:54:47,3,223,0,0,0,0,0,0,0,23,200,0,0
2014-03-13 12:55:00,18,2391,0,0,2125,0,15,0,0,151,100,0,0
2014-03-13 12:55:01,3,128,0,0,128,0,0,0,0,0,0,0,0
2014-03-13 12:55:02,1,75,0,0,0,0,0,0,0,75,0,0,0
2014-03-13 12:55:03,1,89,0,0,0,0,0,0,0,0,89,0,0
2014-03-13 12:55:04,18,735,0,0,100,0,0,0,0,535,100,0,0
2014-03-13 12:55:06,2,100,0,0,0,0,100,0,0,0,0,0,0
2014-03-13 12:55:11,17,747,0,0,0,0,0,0,0,747,0,0,0
2014-03-13 12:55:12,3,324,0,0,0,0,0,0,0,300,0,24,0
2014-03-13 12:55:13,6,127,0,0,0,0,0,0,0,127,0,0,0
2014-03-13 12:55:15,10,560,100,0,0,0,0,0,0,200,60,200,0
2014-03-13 12:55:18,7,190,0,0,0,0,0,0,0,190,0,0,0
2014-03-13 12:55:22,2,102,0,0,0,0,0,0,0,102,0,0,0
2014-03-13 12:55:28,1,27,0,0,27,0,0,0,0,0,0,0,0
2014-03-13 12:55:29,1,9,9,0,0,0,0,0,0,0,0,0,0
2014-03-13 12:55:44,42,2506,200,50,298,0,300,0,0,1338,220,100,0
2014-03-13 12:55:45,3,216,116,0,0,0,0,0,0,100,0,0,0
2014-03-13 12:55:57,6,193,0,50,0,0,0,0,95,48,0,0,0
2014-03-13 12:56:02,1,100,0,0,0,0,0,0,0,100,0,0,0
2014-03-13 12:56:04,1,100,0,0,0,0,100,0,0,0,0,0,0
2014-03-13 12:56:07,1,100,0,0,0,0,100,0,0,0,0,0,0
2014-03-13 12:56:08,1,5,0,0,0,0,0,0,0,5,0,0,0
2014-03-13 12:56:15,1,100,0,0,0,0,0,0,0,0,100,0,0
2014-03-13 12:56:26,1,15,0,0,0,0,0,0,0,15,0,0,0
2014-03-13 12:56:34,1,27,0,27,0,0,0,0,0,0,0,0,0
2014-03-13 12:56:37,13,873,100,73,0,0,200,0,300,0,100,100,0
2014-03-13 12:56:39,2,13,0,0,0,0,1,0,12,0,0,0,0
2014-03-13 12:56:41,1,1,0,0,0,0,0,0,1,0,0,0,0
2014-03-13 12:56:42,3,500,0,0,0,0,0,0,0,500,0,0,0
2014-03-13 12:56:45,1,100,0,0,0,0,0,0,0,100,0,0,0
2014-03-13 12:56:48,4,125,0,0,0,0,0,0,0,125,0,0,0
2014-03-13 12:56:49,1,5,0,0,0,0,0,0,0,5,0,0,0
2014-03-13 12:57:07,6,339,0,0,139,0,0,0,0,200,0,0,0
2014-03-13 12:57:08,2,100,0,0,0,0,0,0,0,100,0,0,0
2014-03-13 12:57:27,2,400,0,0,0,0,0,0,0,100,300,0,0
2014-03-13 12:57:30,4,190,0,0,0,0,0,0,0,190,0,0,0
2014-03-13 12:57:37,48,2629,0,0,302,0,0,0,0,1670,557,100,0
2014-03-13 12:57:38,3,477,0,0,477,0,0,0,0,0,0,0,0
2014-03-13 12:57:39,4,500,0,0,500,0,0,0,0,0,0,0,0
2014-03-13 12:57:41,2,300,0,0,0,0,300,0,0,0,0,0,0
2014-03-13 12:57:43,1,5,0,0,0,0,0,0,0,5,0,0,0
2014-03-13 12:57:45,1,1,0,0,0,0,0,0,0,1,0,0,0
2014-03-13 12:57:46,1,66,0,0,0,0,0,0,0,0,66,0,0
2014-03-13 12:57:47,2,200,0,0,0,0,0,0,0,0,200,0,0
2014-03-13 12:57:49,4,136,0,0,10,0,0,0,0,27,99,0,0
2014-03-13 12:58:00,2,183,0,0,0,0,0,0,0,183,0,0,0
2014-03-13 12:58:02,1,18,0,0,0,0,0,0,0,0,0,18,0
2014-03-13 12:58:05,8,465,0,0,100,0,0,0,0,195,170,0,0
2014-03-13 12:58:06,9,665,0,0,300,0,199,0,0,25,141,0,0
2014-03-13 12:58:07,5,482,0,0,0,0,0,0,0,482,0,0,0
2014-03-13 12:58:11,5,548,0,0,0,0,0,0,0,478,0,70,0
2014-03-13 12:58:12,38,2077,0,0,274,0,200,0,0,766,837,0,0
2014-03-13 12:58:13,1,75,0,0,0,0,0,0,0,75,0,0,0
2014-03-13 12:58:31,4,250,0,0,0,0,0,0,0,200,50,0,0
2014-03-13 12:58:33,1,10,0,0,0,0,0,0,0,0,10,0,0
2014-03-13 12:58:40,1,100,0,0,0,0,100,0,0,0,0,0,0
2014-03-13 12:58:42,2,100,0,0,0,0,0,0,0,100,0,0,0
2014-03-13 12:58:52,1,9,0,0,0,0,9,0,0,0,0,0,0
2014-03-13 12:59:03,2,200,0,0,100,0,100,0,0,0,0,0,0
2014-03-13 12:59:09,3,124,0,0,0,0,0,0,0,124,0,0,0
2014-03-13 12:59:10,5,261,100,0,161,0,0,0,0,0,0,0,0
2014-03-13 12:59:12,14,989,81,0,161,0,0,0,119,298,230,100,0
2014-03-13 12:59:19,62,2641,0,0,100,0,100,100,100,1312,929,0,0
2014-03-13 12:59:25,1,3,0,0,0,0,0,0,0,0,3,0,0
2014-03-13 12:59:40,4,200,0,0,0,0,0,0,0,100,100,0,0
2014-03-13 12:59:41,9,613,0,0,0,0,100,0,0,200,313,0,0
2014-03-13 12:59:54,3,6,0,0,0,0,0,0,0,6,0,0,0
2014-03-13 12:59:59,2,15,0,0,0,0,0,0,0,15,0,0,0
2014-03-13 13:00:00,1,10,0,0,0,0,10,0,0,0,0,0,0
2014-03-13 13:00:01,2,5,0,0,0,0,5,0,0,0,0,0,0
2014-03-13 13:00:02,2,103,0,0,0,0,0,0,0,103,0,0,0
2014-03-13 13:00:06,14,713,0,0,42,0,346,0,0,125,200,0,0
2014-03-13 13:00:07,1,20,0,0,0,0,20,0,0,0,0,0,0
2014-03-13 13:00:13,3,138,0,0,0,0,0,0,0,138,0,0,0
2014-03-13 13:00:20,3,155,0,0,0,0,62,0,0,93,0,0,0
2014-03-13 13:00:21,1,10,0,0,0,0,0,0,0,10,0,0,0
2014-03-13 13:00:24,1,25,0,0,0,0,25,0,0,0,0,0,0
2014-03-13 13:00:28,4,300,0,0,0,0,100,0,0,103,97,0,0
2014-03-13 13:00:33,2,200,0,0,0,0,100,0,0,0,100,0,0
2014-03-13 13:00:40,3,33,0,0,0,0,33,0,0,0,0,0,0
2014-03-13 13:01:00,19,1859,0,0,1010,0,0,0,0,647,202,0,0
2014-03-13 13:01:01,1,3,0,0,0,0,0,0,0,3,0,0,0
2014-03-13 13:01:06,8,208,0,0,0,0,40,0,0,158,10,0,0
2014-03-13 13:01:07,2,124,0,0,0,0,60,0,0,64,0,0,0
2014-03-13 13:01:10,1,1,0,0,0,0,0,0,0,0,1,0,0
2014-03-13 13:01:13,22,1506,28,0,355,0,0,0,0,1095,0,28,0
2014-03-13 13:01:14,5,264,100,0,112,0,0,0,0,52,0,0,0
2014-03-13 13:01:15,7,154,0,0,100,0,0,0,0,44,10,0,0
2014-03-13 13:01:16,66,1122,0,0,361,0,0,0,0,690,71,0,0
2014-03-13 13:01:17,78,2336,0,0,1131,0,0,0,0,1197,8,0,0
2014-03-13 13:01:18,14,1389,0,0,320,0,333,0,0,382,354,0,0
2014-03-13 13:01:19,4,400,0,0,100,0,0,0,0,300,0,0,0
2014-03-13 13:01:20,11,824,0,0,200,0,62,0,0,302,260,0,0
2014-03-13 13:01:21,4,400,0,100,0,0,0,0,0,300,0,0,0
2014-03-13 13:01:22,6,100,0,0,0,0,0,0,0,100,0,0,0
2014-03-13 13:01:25,2,58,0,0,0,0,0,0,0,10,48,0,0
2014-03-13 13:01:27,5,307,0,0,0,0,0,0,0,307,0,0,0
2014-03-13 13:01:28,3,197,0,7,0,0,0,0,0,90,100,0,0
2014-03-13 13:01:29,2,52,0,0,0,0,0,0,0,52,0,0,0
2014-03-13 13:01:30,6,600,0,0,0,0,0,0,0,100,500,0,0
2014-03-13 13:01:32,2,200,0,0,0,0,100,0,0,100,0,0,0
2014-03-13 13:01:33,6,220,0,0,0,0,0,0,0,100,120,0,0
2014-03-13 13:01:36,1,51,0,0,0,0,0,0,0,51,0,0,0
2014-03-13 13:01:39,1,50,0,0,0,0,0,0,0,50,0,0,0
2014-03-13 13:01:40,4,41,0,0,41,0,0,0,0,0,0,0,0
2014-03-13 13:01:41,14,960,0,0,499,0,0,0,0,361,0,100,0
2014-03-13 13:01:43,1,4,0,0,0,0,0,0,0,4,0,0,0
2014-03-13 13:01:46,17,606,0,0,0,0,100,0,1,279,126,100,0
2014-03-13 13:01:48,36,1030,0,0,100,0,300,0,0,523,107,0,0
2014-03-13 13:01:49,5,197,0,0,0,0,0,0,0,3,194,0,0
2014-03-13 13:01:50,11,284,0,0,184,0,0,0,1,50,49,0,0
2014-03-13 13:01:51,7,210,0,0,0,0,0,0,0,200,0,10,0
2014-03-13 13:01:53,9,669,0,0,0,0,175,0,0,294,200,0,0
2014-03-13 13:01:54,23,144,0,0,0,0,100,0,0,44,0,0,0
2014-03-13 13:01:55,41,1884,0,0,100,0,650,0,0,734,400,0,0
2014-03-13 13:01:56,16,879,0,0,181,0,10,0,100,487,100,1,0
2014-03-13 13:01:57,3,140,100,0,40,0,0,0,0,0,0,0,0
2014-03-13 13:01:59,14,953,20,0,200,0,190,0,0,300,123,120,0
2014-03-13 13:02:00,5,467,0,0,0,0,367,0,0,100,0,0,0
2014-03-13 13:02:01,3,24,0,0,0,0,24,0,0,0,0,0,0
2014-03-13 13:02:04,20,1198,100,0,190,0,300,0,0,508,100,0,0
2014-03-13 13:02:05,3,110,0,0,0,0,0,0,0,110,0,0,0
2014-03-13 13:02:06,3,90,0,0,0,0,0,0,0,90,0,0,0
2014-03-13 13:02:10,5,225,25,0,0,0,0,0,0,100,100,0,0
2014-03-13 13:02:14,5,15,0,0,0,0,0,0,0,12,3,0,0
2014-03-13 13:02:19,6,345,0,0,0,0,0,0,0,337,8,0,0
2014-03-13 13:02:20,2,51,0,0,0,0,0,0,0,51,0,0,0
2014-03-13 13:02:22,1,5,0,0,0,0,0,0,5,0,0,0,0
2014-03-13 13:02:25,2,196,0,0,100,0,0,0,0,96,0,0,0
2014-03-13 13:02:26,1,75,0,0,75,0,0,0,0,0,0,0,0
2014-03-13 13:02:28,9,715,100,0,125,0,0,0,0,390,0,100,0
2014-03-13 13:02:29,1,13,0,0,0,0,0,0,0,13,0,0,0
2014-03-13 13:02:30,1,45,0,0,0,0,0,0,0,45,0,0,0
2014-03-13 13:02:33,2,200,0,0,0,0,100,0,0,100,0,0,0
2014-03-13 13:02:34,6,475,0,0,0,0,0,0,0,475,0,0,0
2014-03-13 13:02:36,2,34,0,0,31,0,0,0,0,0,3,0,0
2014-03-13 13:02:38,7,494,0,0,0,0,0,0,200,200,94,0,0
2014-03-13 13:02:40,7,189,0,0,0,0,0,0,0,150,39,0,0
2014-03-13 13:02:41,1,7,0,0,0,0,0,0,0,0,7,0,0
2014-03-13 13:02:42,2,100,0,0,0,0,0,0,0,0,100,0,0
2014-03-13 13:02:50,5,220,0,0,0,0,0,0,0,120,100,0,0
2014-03-13 13:02:55,1,10,0,0,0,0,0,0,0,0,0,10,0
2014-03-13 13:02:57,2,200,0,0,0,0,0,0,0,200,0,0,0
2014-03-13 13:03:05,8,221,0,0,0,0,0,0,100,121,0,0,0
2014-03-13 13:03:06,6,111,0,0,0,0,0,0,0,11,100,0,0
2014-03-13 13:03:09,20,944,100,0,0,0,119,0,0,525,200,0,0
2014-03-13 13:03:10,3,43,0,0,0,0,0,0,20,23,0,0,0
2014-03-13 13:03:11,1,200,0,0,0,0,200,0,0,0,0,0,0
2014-03-13 13:03:12,2,200,0,0,0,0,0,0,100,0,0,100,0
2014-03-13 13:03:13,6,300,0,0,0,0,0,0,0,300,0,0,0
2014-03-13 13:03:16,1,100,0,0,0,0,0,0,0,0,100,0,0
2014-03-13 13:03:20,1,1,0,0,0,0,0,0,0,0,1,0,0
2014-03-13 13:03:21,1,100,0,0,0,0,0,0,0,100,0,0,0
2014-03-13 13:03:22,1,99,0,99,0,0,0,0,0,0,0,0,0
2014-03-13 13:03:23,1,100,0,0,0,0,0,0,0,0,0,100,0
2014-03-13 13:03:25,5,372,0,0,0,0,0,0,100,272,0,0,0
2014-03-13 13:03:26,2,35,0,0,0,0,0,0,0,0,25,10,0
2014-03-13 13:03:28,5,146,0,0,0,0,0,0,0,146,0,0,0
2014-03-13 13:03:29,13,853,0,0,0,0,100,0,0,653,100,0,0
2014-03-13 13:03:30,11,366,0,50,0,0,0,0,0,266,50,0,0
2014-03-13 13:03:32,1,3,0,0,0,0,0,0,0,0,3,0,0
2014-03-13 13:03:47,2,120,0,0,0,0,0,0,0,100,20,0,0
2014-03-13 13:03:48,1,3,0,0,0,0,0,0,0,3,0,0,0
2014-03-13 13:03:49,2,20,0,0,0,0,0,0,0,0,20,0,0
2014-03-13 13:03:50,4,78,0,0,15,0,0,0,0,63,0,0,0
2014-03-13 13:03:51,1,100,0,0,100,0,0,0,0,0,0,0,0
2014-03-13 13:03:52,1,1,0,0,0,0,0,0,0,1,0,0,0
2014-03-13 13:03:53,18,1146,0,0,0,0,0,0,0,776,370,0,0
2014-03-13 13:04:03,2,100,0,0,10,0,0,0,0,0,0,90,0
2014-03-13 13:04:05,4,160,0,0,0,0,0,0,0,10,50,100,0
2014-03-13 13:04:06,8,605,0,0,0,0,0,0,0,325,280,0,0
2014-03-13 13:04:09,3,173,0,0,0,0,173,0,0,0,0,0,0
2014-03-13 13:04:10,13,1104,100,0,202,0,57,0,0,445,0,200,100
2014-03-13 13:04:11,5,309,0,0,0,0,100,0,0,209,0,0,0
2014-03-13 13:04:14,1,50,0,0,0,0,0,0,0,50,0,0,0
2014-03-13 13:04:17,5,500,0,0,0,0,0,0,0,500,0,0,0
2014-03-13 13:04:19,1,10,0,0,0,0,0,0,0,0,0,10,0
2014-03-13 13:04:22,4,216,0,0,0,0,0,0,0,8,8,200,0
2014-03-13 13:04:30,2,108,0,0,0,0,0,0,0,8,0,100,0
2014-03-13 13:04:41,1,1,0,0,0,0,0,0,1,0,0,0,0
2014-03-13 13:04:48,3,207,0,0,100,0,7,0,0,0,100,0,0
2014-03-13 13:04:49,1,25,0,0,0,0,0,0,0,25,0,0,0
2014-03-13 13:04:50,2,25,0,0,0,0,25,0,0,0,0,0,0
2014-03-13 13:04:51,4,180,0,0,0,0,177,0,0,3,0,0,0
2014-03-13 13:04:59,1,3,0,0,3,0,0,0,0,0,0,0,0
2014-03-13 13:05:01,5,141,0,0,0,0,41,0,0,100,0,0,0
2014-03-13 13:05:03,1,100,0,0,0,0,0,0,0,0,100,0,0
2014-03-13 13:05:05,11,666,0,0,0,0,0,0,0,466,200,0,0
2014-03-13 13:05:08,3,225,0,0,100,0,0,0,0,125,0,0,0
2014-03-13 13:05:09,4,210,0,0,0,0,100,0,0,110,0,0,0
2014-03-13 13:05:12,4,173,0,0,54,0,0,0,0,119,0,0,0
2014-03-13 13:05:13,14,1335,5,0,1217,0,0,0,0,113,0,0,0
2014-03-13 13:05:14,6,300,0,0,290,0,0,0,0,0,10,0,0
2014-03-13 13:05:15,4,301,0,0,201,0,0,0,0,100,0,0,0
2014-03-13 13:05:17,2,126,0,0,0,0,126,0,0,0,0,0,0
2014-03-13 13:05:20,5,846,0,0,746,0,0,0,0,100,0,0,0
2014-03-13 13:05:21,1,200,0,0,200,0,0,0,0,0,0,0,0
2014-03-13 13:05:27,4,288,0,0,168,0,0,0,0,120,0,0,0
2014-03-13 13:05:28,1,100,0,0,0,0,0,0,0,0,100,0,0
2014-03-13 13:05:29,1,20,0,0,20,0,0,0,0,0,0,0,0
2014-03-13 13:05:31,1,1,0,0,0,0,1,0,0,0,0,0,0
2014-03-13 13:05:40,8,252,0,0,0,0,0,0,0,202,50,0,0
2014-03-13 13:05:41,1,25,0,0,0,0,0,0,0,25,0,0,0
2014-03-13 13:05:42,3,201,0,0,0,0,0,0,0,0,201,0,0
2014-03-13 13:05:43,1,40,0,0,0,0,0,0,0,40,0,0,0
2014-03-13 13:05:49,1,25,0,0,0,0,0,0,0,25,0,0,0
2014-03-13 13:05:51,1,100,0,0,0,0,0,0,0,100,0,0,0
2014-03-13 13:05:56,3,55,50,0,0,0,0,0,0,5,0,0,0
2014-03-13 13:05:57,3,202,0,0,0,0,0,0,0,100,102,0,0
2014-03-13 13:05:58,1,63,0,0,0,0,0,0,0,63,0,0,0
2014-03-13 13:05:59,7,146,17,0,0,0,0,0,0,109,0,20,0
2014-03-13 13:06:00,4,205,0,0,0,0,0,0,0,205,0,0,0
2014-03-13 13:06:01,14,1085,0,0,0,0,0,0,0,895,190,0,0
2014-03-13 13:06:05,12,804,0,0,15,0,0,0,0,469,320,0,0
2014-03-13 13:06:06,1,30,0,0,30,0,0,0,0,0,0,0,0
2014-03-13 13:06:07,4,88,0,0,0,0,0,0,0,0,88,0,0
2014-03-13 13:06:11,21,940,20,0,300,0,153,0,0,100,108,259,0
2014-03-13 13:06:13,1,10,0,0,0,0,0,0,0,10,0,0,0
2014-03-13 13:06:14,1,10,0,0,0,0,0,0,0,0,10,0,0
2014-03-13 13:06:20,3,300,0,0,0,0,0,0,0,0,300,0,0
2014-03-13 13:06:21,1,100,0,0,0,0,100,0,0,0,0,0,0
2014-03-13 13:06:22,1,6,0,0,6,0,0,0,0,0,0,0,0
2014-03-13 13:06:24,2,114,0,0,14,0,0,0,0,0,100,0,0
2014-03-13 13:06:28,5,115,0,0,0,0,4,0,0,111,0,0,0
2014-03-13 13:06:29,24,1648,200,0,0,0,40,0,100,822,234,252,0
2014-03-13 13:06:30,2,22,0,16,0,0,0,0,0,0,6,0,0
2014-03-13 13:06:31,2,48,0,8,0,0,40,0,0,0,0,0,0
2014-03-13 13:06:38,1,25,0,0,0,0,0,0,0,25,0,0,0
2014-03-13 13:06:39,1,75,0,0,0,0,0,0,0,75,0,0,0
2014-03-13 13:06:45,3,208,0,0,0,0,0,0,0,0,208,0,0
2014-03-13 13:06:53,6,230,0,0,0,0,22,0,0,200,8,0,0
2014-03-13 13:06:55,8,253,0,0,0,0,22,0,0,123,108,0,0
2014-03-13 13:07:08,1,10,0,0,0,0,0,0,0,10,0,0,0
2014-03-13 13:07:09,5,403,100,0,0,0,0,0,100,103,0,100,0
2014-03-13 13:07:11,1,100,0,0,0,0,0,0,0,100,0,0,0
2014-03-13 13:07:18,14,1218,0,0,0,0,0,0,0,203,1015,0,0
2014-03-13 13:07:19,2,92,0,0,0,0,92,0,0,0,0,0,0
2014-03-13 13:07:21,1,48,0,0,0,0,48,0,0,0,0,0,0
2014-03-13 13:07:22,4,174,0,0,0,0,0,0,0,92,82,0,0
2014-03-13 13:07:29,7,347,0,0,0,0,0,0,0,250,97,0,0
2014-03-13 13:07:30,4,131,0,0,24,0,0,0,0,4,3,100,0
2014-03-13 13:07:32,1,100,0,0,0,0,0,0,0,100,0,0,0
2014-03-13 13:07:36,1,10,10,0,0,0,0,0,0,0,0,0,0
2014-03-13 13:07:37,2,346,0,0,0,0,0,0,0,346,0,0,0
2014-03-13 13:07:40,3,200,0,0,0,0,0,0,0,100,0,100,0
2014-03-13 13:07:43,1,7,7,0,0,0,0,0,0,0,0,0,0
2014-03-13 13:07:44,1,49,0,0,0,0,0,0,0,49,0,0,0
2014-03-13 13:07:49,10,1511,0,0,1254,0,0,0,0,57,200,0,0
2014-03-13 13:07:50,2,756,0,0,746,0,0,0,0,10,0,0,0
2014-03-13 13:07:54,10,606,0,0,100,0,200,0,200,0,106,0,0
2014-03-13 13:07:57,7,500,0,0,250,0,0,0,0,150,100,0,0
2014-03-13 13:08:00,1,32,0,0,0,0,0,0,0,0,0,32,0
2014-03-13 13:08:02,2,11,0,0,0,0,0,0,11,0,0,0,0
2014-03-13 13:08:05,1,14,0,0,0,0,0,0,14,0,0,0,0
2014-03-13 13:08:10,2,3,0,0,0,0,0,0,2,1,0,0,0
2014-03-13 13:08:12,1,5,0,0,0,0,0,0,0,5,0,0,0
2014-03-13 13:08:18,2,76,0,0,0,0,76,0,0,0,0,0,0
2014-03-13 13:08:19,2,99,0,0,0,0,99,0,0,0,0,0,0
2014-03-13 13:08:20,1,100,0,0,0,0,100,0,0,0,0,0,0
2014-03-13 13:08:21,4,500,0,0,0,0,0,0,0,0,0,500,0
2014-03-13 13:08:22,5,404,0,0,0,0,100,0,0,0,304,0,0
2014-03-13 13:08:31,1,100,0,0,0,0,0,0,0,0,0,100,0
2014-03-13 13:08:33,8,335,0,0,0,0,85,0,0,250,0,0,0
2014-03-13 13:08:36,18,933,0,0,600,0,0,0,0,333,0,0,0
2014-03-13 13:08:38,4,400,0,0,0,0,0,0,0,400,0,0,0
2014-03-13 13:08:40,7,18,0,0,0,0,0,0,0,18,0,0,0
2014-03-13 13:08:41,2,2,0,0,0,0,0,0,0,2,0,0,0
2014-03-13 13:08:45,5,254,0,0,0,0,0,0,0,150,104,0,0
2014-03-13 13:08:46,6,504,0,0,500,0,0,0,0,0,4,0,0
2014-03-13 13:08:47,7,200,0,80,0,0,0,0,20,33,67,0,0
2014-03-13 13:08:53,3,122,0,0,0,0,0,0,0,122,0,0,0
2014-03-13 13:09:01,1,10,0,0,0,0,0,0,0,10,0,0,0
2014-03-13 13:09:04,2,23,0,0,0,0,0,0,0,23,0,0,0
2014-03-13 13:09:10,3,117,0,0,0,0,0,0,0,0,117,0,0
2014-03-13 13:09:13,6,437,0,0,350,0,0,0,0,0,87,0,0
2014-03-13 13:09:14,3,130,0,0,0,0,0,0,0,30,100,0,0
2014-03-13 13:09:18,1,4,0,0,0,0,0,0,0,4,0,0,0
2014-03-13 13:09:22,2,440,0,0,0,0,440,0,0,0,0,0,0
2014-03-13 13:09:26,8,648,0,0,100,0,0,0,0,418,130,0,0
2014-03-13 13:09:27,6,335,0,0,0,0,60,0,0,75,200,0,0
2014-03-13 13:09:28,3,112,0,0,0,0,0,0,0,0,112,0,0
2014-03-13 13:09:29,3,125,0,0,0,0,25,0,0,100,0,0,0
2014-03-13 13:09:30,2,200,0,0,0,0,0,0,0,200,0,0,0
2014-03-13 13:09:31,2,100,0,0,0,0,100,0,0,0,0,0,0
2014-03-13 13:09:32,6,600,0,0,0,0,0,0,0,600,0,0,0
2014-03-13 13:09:35,5,363,0,0,100,0,0,0,79,184,0,0,0
2014-03-13 13:09:36,4,221,0,0,0,0,0,0,21,100,100,0,0
2014-03-13 13:09:42,4,104,0,0,0,0,1,0,0,100,0,3,0
2014-03-13 13:09:56,2,20,0,0,0,0,0,0,0,10,10,0,0
2014-03-13 13:09:59,2,100,0,0,0,0,0,0,0,0,100,0,0
2014-03-13 13:10:00,2,17,0,0,4,0,13,0,0,0,0,0,0
2014-03-13 13:10:03,1,40,0,0,0,0,0,0,0,0,40,0,0
2014-03-13 13:10:09,5,300,100,0,0,0,3,0,0,97,100,0,0
2014-03-13 13:10:21,1,28,0,0,0,0,28,0,0,0,0,0,0
2014-03-13 13:10:31,2,200,0,0,0,0,100,0,0,100,0,0,0
2014-03-13 13:10:32,1,100,0,0,0,0,0,0,0,0,0,100,0
2014-03-13 13:10:41,2,2,0,0,0,0,0,0,0,2,0,0,0
2014-03-13 13:10:42,3,200,0,0,200,0,0,0,0,0,0,0,0
2014-03-13 13:10:47,1,10,0,0,0,0,0,0,0,10,0,0,0
2014-03-13 13:10:50,15,937,20,0,200,0,20,0,0,677,0,20,0
2014-03-13 13:10:59,1,10,0,0,0,0,0,0,0,10,0,0,0
2014-03-13 13:11:02,3,146,0,0,0,0,0,0,0,146,0,0,0
2014-03-13 13:11:04,1,50,0,0,0,0,0,0,0,50,0,0,0
2014-03-13 13:11:06,1,100,0,0,0,0,0,0,0,100,0,0,0
2014-03-13 13:11:09,2,100,0,0,0,0,0,0,0,100,0,0,0
2014-03-13 13:11:10,1,5,0,0,5,0,0,0,0,0,0,0,0
2014-03-13 13:11:11,7,168,0,0,27,0,20,0,0,121,0,0,0
2014-03-13 13:11:12,1,100,0,0,0,0,0,0,0,100,0,0,0
2014-03-13 13:11:13,2,101,0,0,1,0,0,0,0,100,0,0,0
2014-03-13 13:11:18,10,801,0,0,101,0,0,0,0,700,0,0,0
2014-03-13 13:11:22,7,415,0,0,100,0,0,0,0,315,0,0,0
2014-03-13 13:11:33,8,442,0,100,100,0,100,0,0,142,0,0,0
2014-03-13 13:11:38,5,500,0,0,0,0,0,0,0,500,0,0,0
2014-03-13 13:11:43,1,50,0,0,0,0,0,0,0,50,0,0,0
2014-03-13 13:11:45,1,19,0,0,0,0,19,0,0,0,0,0,0
2014-03-13 13:11:46,1,3,0,0,0,0,0,0,0,0,3,0,0
2014-03-13 13:11:49,1,50,0,0,0,0,0,0,0,50,0,0,0
2014-03-13 13:11:59,1,7,0,0,0,0,0,0,0,0,7,0,0
2014-03-13 13:12:03,1,20,0,0,0,0,0,0,0,20,0,0,0
2014-03-13 13:12:07,3,100,0,0,0,0,0,0,0,0,100,0,0
2014-03-13 13:12:09,8,100,0,0,0,0,28,0,23,48,0,1,0
2014-03-13 13:12:10,5,312,0,0,100,0,112,0,0,100,0,0,0
