TimeInterval,TradeCount,Volume,Chicago,BATS,NASDAQ OMX PSX,CBOE,BATS Y,NASDAQ OMX BX,Direct Edge A,Direct Edge X,NYSE Arca SM,NASDAQ OMX,NYSE,National 
2014-03-13 13:21:54,4,2200,0,0,0,0,500,100,0,0,0,0,1600,0
2014-03-13 13:22:03,5,1900,0,0,0,0,0,1900,0,0,0,0,0,0
2014-03-13 13:22:09,25,8890,0,4000,0,0,800,2590,1100,0,300,100,0,0
2014-03-13 13:22:10,1,100,0,0,0,0,0,100,0,0,0,0,0,0
2014-03-13 13:22:13,1,100,0,0,0,0,100,0,0,0,0,0,0,0
2014-03-13 13:22:14,19,5121,0,2321,0,0,1300,200,0,0,0,1300,0,0
2014-03-13 13:22:15,10,8500,0,100,0,0,0,0,0,100,300,300,7700,0
2014-03-13 13:22:17,6,12100,0,0,100,0,100,0,1000,0,0,100,10800,0
2014-03-13 13:22:18,6,1600,0,100,0,0,0,0,0,0,300,200,1000,0
2014-03-13 13:22:19,4,600,0,100,0,0,0,0,400,0,0,100,0,0
2014-03-13 13:22:20,12,7457,0,557,0,0,0,0,600,0,100,300,5900,0
2014-03-13 13:22:22,69,47872,0,2650,0,0,0,300,4100,14049,3828,10700,12245,0
2014-03-13 13:22:23,1,600,0,0,0,0,0,600,0,0,0,0,0,0
2014-03-13 13:22:41,1,100,0,100,0,0,0,0,0,0,0,0,0,0
2014-03-13 13:22:58,1,100,0,0,0,0,0,0,0,0,0,0,0,100
2014-03-13 13:23:03,11,2100,0,0,0,0,1100,300,600,0,0,100,0,0
2014-03-13 13:23:04,1,100,0,0,0,0,0,0,0,0,0,100,0,0
2014-03-13 13:23:09,8,1000,0,500,0,0,0,0,0,0,300,200,0,0
2014-03-13 13:23:10,1,100,0,0,0,0,0,0,0,0,0,100,0,0
2014-03-13 13:23:16,2,1100,0,0,0,0,1000,0,0,0,0,100,0,0
2014-03-13 13:23:18,89,36555,0,3116,2500,0,300,4900,1100,12139,0,9300,3200,0
2014-03-13 13:23:19,6,2100,0,0,0,0,100,0,0,0,0,1800,200,0
2014-03-13 13:23:20,31,14901,0,650,0,0,0,0,0,9247,2604,1000,1400,0
2014-03-13 13:23:21,1,100,100,0,0,0,0,0,0,0,0,0,0,0
2014-03-13 13:23:24,1,500,0,0,0,0,0,0,0,0,0,0,0,500
2014-03-13 13:23:25,1,500,0,0,0,0,0,0,0,0,0,0,0,500
2014-03-13 13:23:34,1,3700,0,0,0,0,0,0,0,0,0,0,0,3700
2014-03-13 13:23:39,1,200,0,0,0,0,0,200,0,0,0,0,0,0
2014-03-13 13:23:40,2,600,0,600,0,0,0,0,0,0,0,0,0,0
2014-03-13 13:23:45,3,3200,0,0,0,0,0,500,0,0,0,0,0,2700
2014-03-13 13:23:51,1,100,0,0,0,0,0,0,0,0,0,0,100,0
2014-03-13 13:23:56,2,734,0,0,0,0,0,734,0,0,0,0,0,0
2014-03-13 13:24:14,20,6800,0,0,0,0,3200,1600,2000,0,0,0,0,0
2014-03-13 13:24:15,72,29157,0,902,400,0,0,0,0,9300,1904,9151,7500,0
2014-03-13 13:24:16,5,500,0,100,0,0,0,0,0,0,200,200,0,0
2014-03-13 13:24:19,1,100,0,0,0,0,0,0,0,0,0,100,0,0
2014-03-13 13:24:22,31,2620,0,700,0,0,0,420,0,0,1100,0,400,0
2014-03-13 13:24:23,1,100,0,100,0,0,0,0,0,0,0,0,0,0
2014-03-13 13:24:25,2,100,0,100,0,0,0,0,0,0,0,0,0,0
2014-03-13 13:24:30,4,400,0,200,0,0,0,0,0,0,0,100,0,100
2014-03-13 13:24:39,1,100,0,100,0,0,0,0,0,0,0,0,0,0
2014-03-13 13:24:40,23,933,0,0,0,0,18,315,600,0,0,0,0,0
2014-03-13 13:24:41,1,200,0,0,0,0,0,0,200,0,0,0,0,0
2014-03-13 13:24:44,2,200,0,0,0,0,0,0,0,0,100,100,0,0
2014-03-13 13:24:45,15,5129,0,0,0,0,929,700,600,0,0,500,2400,0
2014-03-13 13:24:46,5,2600,0,0,0,0,0,0,0,1500,0,200,900,0
2014-03-13 13:24:47,19,4600,0,700,0,0,200,0,100,400,0,200,3000,0
2014-03-13 13:24:48,11,1900,0,100,0,0,200,0,100,0,100,300,1100,0
2014-03-13 13:24:49,1,100,0,0,0,0,0,0,0,0,0,100,0,0
2014-03-13 13:24:50,4,1700,0,0,0,0,0,0,200,0,1100,0,400,0
2014-03-13 13:24:51,2,200,0,0,0,0,0,0,100,0,0,100,0,0
2014-03-13 13:24:52,18,7958,0,400,100,0,0,0,0,253,3702,3503,0,0
2014-03-13 13:24:54,44,10722,0,582,0,0,1500,1266,500,0,0,6874,0,0
2014-03-13 13:24:55,2,500,0,0,0,0,100,0,0,0,0,400,0,0
2014-03-13 13:24:56,2,200,0,0,0,0,0,0,200,0,0,0,0,0
2014-03-13 13:24:58,1,100,0,0,0,0,0,0,100,0,0,0,0,0
2014-03-13 13:24:59,1,100,0,0,0,0,0,100,0,0,0,0,0,0
2014-03-13 13:25:18,6,919,0,0,0,0,400,100,419,0,0,0,0,0
2014-03-13 13:25:20,2,1100,0,0,0,0,0,0,0,0,0,0,1100,0
2014-03-13 13:25:21,1,400,0,0,0,0,0,0,0,0,0,0,400,0
2014-03-13 13:25:23,65,24097,300,1700,0,0,300,0,0,8291,7904,4602,1000,0
2014-03-13 13:25:36,43,39297,0,1800,0,0,700,4900,1338,16801,904,5104,7750,0
2014-03-13 13:25:39,2,700,0,0,0,0,0,700,0,0,0,0,0,0
2014-03-13 13:25:49,1,100,0,0,0,0,0,0,0,0,0,0,100,0
2014-03-13 13:25:56,1,100,0,0,0,0,100,0,0,0,0,0,0,0
2014-03-13 13:26:19,9,2991,0,200,0,0,0,1891,100,200,200,400,0,0
2014-03-13 13:26:20,1,3500,0,0,0,0,0,0,0,0,0,0,0,3500
2014-03-13 13:26:21,5,6300,0,0,0,0,0,0,0,0,300,0,6000,0
2014-03-13 13:26:32,1,100,0,100,0,0,0,0,0,0,0,0,0,0
2014-03-13 13:26:34,1,13,0,0,0,0,0,0,0,0,0,0,13,0
2014-03-13 13:26:37,2,200,0,0,0,0,0,100,0,0,0,100,0,0
2014-03-13 13:26:41,3,2100,0,0,0,0,0,1600,500,0,0,0,0,0
2014-03-13 13:26:42,1,100,0,100,0,0,0,0,0,0,0,0,0,0
2014-03-13 13:26:53,1,48,0,48,0,0,0,0,0,0,0,0,0,0
2014-03-13 13:26:54,1,200,0,0,0,0,0,200,0,0,0,0,0,0
2014-03-13 13:26:57,19,11784,0,100,0,0,3300,5500,417,0,0,0,2467,0
2014-03-13 13:26:58,2,103,0,0,0,0,100,0,0,0,0,0,3,0
2014-03-13 13:26:59,76,45158,200,5000,5848,0,0,0,100,9326,3604,19100,1980,0
2014-03-13 13:27:09,4,1200,0,0,0,0,0,900,300,0,0,0,0,0
2014-03-13 13:27:11,1,200,0,0,0,0,0,200,0,0,0,0,0,0
2014-03-13 13:27:13,25,7800,0,200,0,0,3700,2200,1500,0,100,100,0,0
2014-03-13 13:27:14,8,1647,0,0,0,0,400,0,0,0,100,200,947,0
2014-03-13 13:27:16,50,55518,0,13300,0,0,0,0,0,9171,10199,17439,5409,0
2014-03-13 13:27:20,1,300,0,0,0,0,300,0,0,0,0,0,0,0
2014-03-13 13:27:21,1,2600,0,0,0,0,0,2600,0,0,0,0,0,0
2014-03-13 13:27:53,3,1400,0,0,0,0,1400,0,0,0,0,0,0,0
2014-03-13 13:27:59,4,900,0,0,0,0,800,0,100,0,0,0,0,0
2014-03-13 13:28:00,1,100,0,0,0,0,100,0,0,0,0,0,0,0
2014-03-13 13:28:01,3,1000,0,0,0,0,1000,0,0,0,0,0,0,0
2014-03-13 13:28:03,3,700,0,0,0,0,700,0,0,0,0,0,0,0
2014-03-13 13:28:06,1,900,0,0,0,0,0,0,0,0,0,0,900,0
2014-03-13 13:28:15,1,200,0,0,0,0,0,0,0,0,0,200,0,0
2014-03-13 13:28:24,2,129,0,0,0,0,0,100,29,0,0,0,0,0
2014-03-13 13:28:25,1,350,0,0,0,0,0,0,0,0,0,0,350,0
2014-03-13 13:28:31,2,200,0,0,0,0,0,0,200,0,0,0,0,0
2014-03-13 13:28:36,3,1500,0,0,0,0,0,100,1400,0,0,0,0,0
2014-03-13 13:28:37,7,2100,0,0,0,0,1900,100,0,0,0,0,100,0
2014-03-13 13:28:38,2,2100,0,0,0,0,0,0,0,0,0,0,2100,0
2014-03-13 13:28:41,1,100,0,0,0,0,0,0,100,0,0,0,0,0
2014-03-13 13:28:42,11,2276,0,300,300,0,100,0,100,300,300,400,476,0
2014-03-13 13:28:45,93,29372,200,2600,0,0,900,1600,2165,10900,3803,4504,2700,0
2014-03-13 13:28:46,3,300,0,200,0,0,0,0,0,0,100,0,0,0
2014-03-13 13:28:51,7,2600,0,0,0,0,300,0,2000,0,0,0,300,0
2014-03-13 13:28:56,1,100,0,0,0,0,100,0,0,0,0,0,0,0
2014-03-13 13:29:02,1,100,0,0,0,0,100,0,0,0,0,0,0,0
2014-03-13 13:29:05,1,200,0,0,0,0,0,0,200,0,0,0,0,0
2014-03-13 13:29:06,1,200,0,0,0,0,0,0,200,0,0,0,0,0
2014-03-13 13:29:12,6,7300,0,0,0,0,200,100,3100,0,0,0,3900,0
2014-03-13 13:29:14,1,200,0,0,0,0,0,0,0,0,0,0,200,0
2014-03-13 13:29:15,1,100,0,0,0,0,0,0,100,0,0,0,0,0
2014-03-13 13:29:16,6,3900,0,100,0,0,0,0,0,0,300,0,3500,0
2014-03-13 13:29:17,20,19374,0,4712,0,0,0,0,0,11431,801,1630,800,0
2014-03-13 13:29:18,5,2100,0,200,0,0,0,0,0,700,1200,0,0,0
2014-03-13 13:29:20,1,100,0,0,0,0,0,0,0,0,0,0,100,0
2014-03-13 13:29:21,18,6900,0,3700,0,0,0,0,0,1300,500,1300,100,0
2014-03-13 13:29:22,69,79417,100,400,0,0,1400,3700,2901,46327,2417,21172,800,200
2014-03-13 13:29:23,1,100,0,0,0,0,0,0,0,0,0,100,0,0
2014-03-13 13:29:24,6,3300,0,900,0,0,0,0,0,0,0,200,2200,0
2014-03-13 13:29:25,8,1000,0,100,0,0,300,0,0,0,300,300,0,0
2014-03-13 13:29:26,4,300,0,100,0,0,0,0,0,0,100,100,0,0
2014-03-13 13:29:27,4,1000,0,0,800,0,0,0,0,0,100,100,0,0
2014-03-13 13:29:28,16,2200,0,100,0,0,500,800,0,0,200,400,200,0
2014-03-13 13:29:29,2,300,0,0,0,0,0,200,0,0,0,100,0,0
2014-03-13 13:29:33,1,100,0,0,0,0,0,0,0,0,0,100,0,0
2014-03-13 13:29:35,2,200,0,100,0,0,0,0,0,0,100,0,0,0
2014-03-13 13:29:36,41,15600,0,800,0,0,1400,100,5248,0,1100,1800,5152,0
2014-03-13 13:29:38,18,4700,0,0,0,0,3300,200,1100,0,0,100,0,0
2014-03-13 13:29:39,2,200,0,0,0,0,0,0,0,0,100,100,0,0
2014-03-13 13:29:40,7,2000,0,0,0,0,400,1400,0,0,0,200,0,0
2014-03-13 13:29:43,6,1600,0,0,0,0,1500,0,0,0,0,100,0,0
2014-03-13 13:29:46,2,600,0,0,0,0,0,0,0,0,0,100,500,0
2014-03-13 13:29:47,2,143,0,0,0,0,0,0,43,0,0,100,0,0
2014-03-13 13:29:48,1,100,0,0,0,0,0,0,0,0,0,100,0,0
2014-03-13 13:29:49,70,51167,0,4904,0,0,0,0,757,16280,17262,6764,5200,0
2014-03-13 13:29:50,18,11239,0,0,0,0,700,1000,1727,0,3112,0,400,4300
2014-03-13 13:29:52,2,300,0,0,0,0,100,0,0,200,0,0,0,0
2014-03-13 13:29:53,1,100,0,0,0,0,0,0,0,0,0,0,100,0
2014-03-13 13:29:55,4,1500,0,0,0,0,500,0,1000,0,0,0,0,0
2014-03-13 13:29:56,35,11906,0,1000,0,0,0,0,400,2000,603,4003,3900,0
2014-03-13 13:29:57,1,500,0,0,0,0,500,0,0,0,0,0,0,0
2014-03-13 13:30:10,1,581,0,0,0,0,0,0,0,0,0,0,581,0
2014-03-13 13:30:14,1,200,0,0,0,0,0,0,0,0,0,0,200,0
2014-03-13 13:30:15,1,500,0,0,0,0,0,0,0,500,0,0,0,0
2014-03-13 13:30:19,1,400,0,400,0,0,0,0,0,0,0,0,0,0
2014-03-13 13:30:22,1,100,0,0,0,0,0,0,0,0,0,0,0,100
2014-03-13 13:30:27,3,300,0,0,0,0,0,0,0,0,0,0,0,300
2014-03-13 13:30:28,5,500,0,0,0,0,0,500,0,0,0,0,0,0
2014-03-13 13:30:29,1,100,0,0,0,0,0,100,0,0,0,0,0,0
2014-03-13 13:30:30,1,100,0,0,0,0,0,0,0,0,0,0,0,100
2014-03-13 13:30:33,1,100,0,0,0,0,0,0,0,0,0,0,0,100
2014-03-13 13:30:35,1,100,0,0,0,0,0,0,0,0,0,0,0,100
2014-03-13 13:30:46,1,100,0,0,0,0,0,0,0,0,100,0,0,0
2014-03-13 13:30:51,1,100,0,0,0,0,0,100,0,0,0,0,0,0
2014-03-13 13:31:02,1,100,0,0,0,0,0,0,0,0,0,0,0,100
2014-03-13 13:31:22,2,300,0,200,0,0,0,0,0,0,0,0,0,100
2014-03-13 13:31:26,95,58462,0,8401,0,0,3058,250,2483,13150,9051,16669,4800,600
2014-03-13 13:31:27,9,3400,0,100,0,0,0,3100,0,0,200,0,0,0
2014-03-13 13:31:37,1,100,0,0,0,0,0,0,0,0,0,100,0,0
2014-03-13 13:31:40,1,100,0,0,0,0,0,0,0,0,0,100,0,0
2014-03-13 13:31:42,2,133,0,133,0,0,0,0,0,0,0,0,0,0
2014-03-13 13:31:46,5,2100,0,0,0,0,0,0,0,0,2000,100,0,0
2014-03-13 13:31:48,4,400,0,400,0,0,0,0,0,0,0,0,0,0
2014-03-13 13:31:55,5,500,0,500,0,0,0,0,0,0,0,0,0,0
2014-03-13 13:32:01,6,600,0,100,0,0,0,0,0,0,400,0,100,0
2014-03-13 13:32:09,3,400,0,0,0,0,0,400,0,0,0,0,0,0
2014-03-13 13:32:10,3,200,0,0,0,0,0,0,0,0,100,100,0,0
2014-03-13 13:32:13,4,800,0,600,0,0,0,0,0,0,100,100,0,0
2014-03-13 13:32:14,1,100,0,0,0,0,0,0,0,0,0,100,0,0
2014-03-13 13:32:28,1,67,0,0,0,0,0,67,0,0,0,0,0,0
2014-03-13 13:32:31,2,100,0,0,0,0,0,100,0,0,0,0,0,0
2014-03-13 13:32:32,55,26442,0,6,0,0,600,645,4945,11446,1603,4497,2000,700
2014-03-13 13:32:34,1,100,0,0,0,0,0,0,0,0,100,0,0,0
2014-03-13 13:32:38,1,53,0,0,0,0,0,0,0,0,0,0,53,0
2014-03-13 13:32:39,1,100,0,0,0,0,0,0,0,0,100,0,0,0
2014-03-13 13:32:41,4,400,0,300,0,0,0,0,0,0,0,100,0,0
2014-03-13 13:32:48,1,100,0,0,0,0,0,0,0,0,0,100,0,0
2014-03-13 13:32:50,1,100,0,0,0,0,0,100,0,0,0,0,0,0
2014-03-13 13:32:51,1,100,0,0,0,0,0,0,0,0,0,100,0,0
2014-03-13 13:32:53,1,100,0,0,0,0,0,0,0,0,0,100,0,0
2014-03-13 13:32:54,8,2200,0,0,0,0,0,2100,100,0,0,0,0,0
2014-03-13 13:32:55,4,447,0,0,0,0,0,100,147,0,0,200,0,0
2014-03-13 13:32:56,1,100,0,0,0,0,0,0,0,0,0,100,0,0
2014-03-13 13:33:01,1,100,0,0,0,0,0,100,0,0,0,0,0,0
2014-03-13 13:33:02,1,100,0,0,0,0,100,0,0,0,0,0,0,0
2014-03-13 13:33:04,2,200,0,0,0,0,0,0,0,0,100,100,0,0
2014-03-13 13:33:05,1,300,0,0,0,0,0,0,0,0,0,0,300,0
2014-03-13 13:33:08,1,100,0,0,0,0,0,0,0,0,0,100,0,0
2014-03-13 13:33:10,1,100,0,0,0,0,100,0,0,0,0,0,0,0
2014-03-13 13:33:14,1,100,0,0,0,0,0,0,0,0,0,100,0,0
2014-03-13 13:33:19,4,1000,0,700,0,0,200,100,0,0,0,0,0,0
2014-03-13 13:33:20,1,100,0,0,0,0,0,0,0,0,0,100,0,0
2014-03-13 13:33:23,2,200,0,0,0,0,200,0,0,0,0,0,0,0
2014-03-13 13:33:24,1,100,0,0,0,0,0,0,0,0,0,100,0,0
2014-03-13 13:33:25,13,5269,0,0,0,0,900,0,2153,0,100,700,1316,100
2014-03-13 13:33:26,2,700,0,0,0,0,0,0,0,0,0,100,600,0
2014-03-13 13:33:28,1,100,0,0,0,0,0,0,0,0,0,100,0,0
2014-03-13 13:33:32,1,100,0,0,0,0,0,0,0,0,0,0,0,100
2014-03-13 13:33:34,1,300,0,0,0,0,0,0,0,0,0,0,300,0
2014-03-13 13:33:38,3,600,0,0,0,0,0,100,0,0,0,500,0,0
2014-03-13 13:33:41,1,100,0,0,0,0,0,100,0,0,0,0,0,0
2014-03-13 13:33:42,2,200,0,0,0,0,100,0,0,0,0,100,0,0
2014-03-13 13:33:43,2,200,0,0,0,0,0,0,0,0,100,100,0,0
2014-03-13 13:33:49,37,21932,0,100,100,0,206,0,1000,500,400,16502,3024,100
2014-03-13 13:33:50,11,2200,0,0,0,0,900,0,200,0,100,200,800,0
2014-03-13 13:33:51,31,18509,0,1102,417,0,0,0,500,11888,3902,100,600,0
2014-03-13 13:33:52,1,100,0,0,0,0,0,100,0,0,0,0,0,0
2014-03-13 13:33:56,6,538,0,538,0,0,0,0,0,0,0,0,0,0
2014-03-13 13:34:04,3,4920,0,0,0,0,0,0,0,0,0,0,4920,0
2014-03-13 13:34:07,6,529,0,29,0,0,0,0,0,0,500,0,0,0
2014-03-13 13:34:08,1,100,0,0,0,0,0,100,0,0,0,0,0,0
2014-03-13 13:34:12,6,1200,0,700,0,0,0,0,0,0,300,200,0,0
2014-03-13 13:34:13,1,100,0,0,0,0,0,0,0,0,0,100,0,0
2014-03-13 13:34:14,2,115,0,100,0,0,0,0,0,0,0,15,0,0
2014-03-13 13:34:15,1,100,0,0,0,0,0,0,0,0,100,0,0,0
2014-03-13 13:34:16,1,100,0,0,0,0,0,0,0,0,100,0,0,0
2014-03-13 13:34:17,1,100,0,0,0,0,0,100,0,0,0,0,0,0
2014-03-13 13:34:18,6,600,0,400,0,0,0,0,0,0,200,0,0,0
2014-03-13 13:34:21,5,400,0,200,0,0,0,0,0,0,100,100,0,0
2014-03-13 13:34:22,5,600,0,400,0,0,0,0,0,0,200,0,0,0
2014-03-13 13:34:23,3,500,0,0,0,0,0,0,0,0,100,0,400,0
2014-03-13 13:34:24,42,15150,0,700,0,0,5650,2200,6000,0,300,300,0,0
2014-03-13 13:34:25,1,400,0,0,0,0,0,0,0,0,400,0,0,0
2014-03-13 13:34:27,14,5850,0,0,0,0,850,0,250,0,1600,800,2350,0
2014-03-13 13:34:28,2,2400,0,0,0,0,0,0,0,0,0,100,0,2300
2014-03-13 13:34:29,11,2650,0,0,0,0,0,0,250,0,2100,300,0,0
2014-03-13 13:34:30,3,278,0,78,0,0,0,0,100,0,0,100,0,0
2014-03-13 13:34:32,1,100,0,0,0,0,100,0,0,0,0,0,0,0
2014-03-13 13:34:34,5,767,0,0,0,0,0,0,300,0,100,367,0,0
2014-03-13 13:34:35,2,400,0,0,0,0,0,0,300,0,0,100,0,0
2014-03-13 13:34:38,12,6300,0,0,0,0,800,0,600,300,0,3200,1400,0
2014-03-13 13:34:39,34,26200,0,525,0,0,0,0,300,18150,504,5621,1100,0
2014-03-13 13:34:40,1,100,0,100,0,0,0,0,0,0,0,0,0,0
2014-03-13 13:34:43,1,100,0,0,0,0,0,0,0,0,100,0,0,0
2014-03-13 13:34:44,3,260,0,160,0,0,0,0,0,0,100,0,0,0
2014-03-13 13:34:51,6,500,0,400,0,0,0,0,0,0,0,100,0,0
2014-03-13 13:34:52,12,3118,0,18,0,0,1900,800,0,0,0,0,300,100
2014-03-13 13:34:53,5,800,0,200,0,0,0,0,0,0,200,0,400,0
2014-03-13 13:34:55,1,200,0,0,0,0,0,0,0,0,200,0,0,0
2014-03-13 13:34:58,4,400,0,200,0,0,0,0,0,0,100,100,0,0
2014-03-13 13:34:59,1,500,0,0,0,0,0,500,0,0,0,0,0,0
2014-03-13 13:35:01,6,600,0,300,0,0,0,0,0,0,300,0,0,0
2014-03-13 13:35:05,8,800,0,400,0,0,0,0,0,0,0,100,300,0
2014-03-13 13:35:06,1,100,0,100,0,0,0,0,0,0,0,0,0,0
2014-03-13 13:35:08,2,300,0,100,0,0,0,200,0,0,0,0,0,0
2014-03-13 13:35:11,7,500,0,300,0,0,0,0,0,0,100,100,0,0
2014-03-13 13:35:12,6,764,0,764,0,0,0,0,0,0,0,0,0,0
2014-03-13 13:35:13,1,856,0,0,0,0,0,0,856,0,0,0,0,0
2014-03-13 13:35:14,1,100,0,0,0,0,0,0,0,0,100,0,0,0
2014-03-13 13:35:17,5,700,0,200,0,0,0,0,0,0,100,100,300,0
2014-03-13 13:35:19,44,19614,0,300,0,0,4237,2200,2600,671,200,3904,5502,0
2014-03-13 13:35:21,21,12141,0,1900,0,0,0,0,0,5887,4306,0,48,0
2014-03-13 13:35:23,1,300,0,0,0,0,0,0,0,0,0,0,300,0
2014-03-13 13:35:24,1,100,0,0,0,0,0,100,0,0,0,0,0,0
2014-03-13 13:35:25,15,5100,0,0,0,0,1200,3300,600,0,0,0,0,0
2014-03-13 13:35:26,156,41804,0,8800,0,0,1600,300,3950,5701,3304,14149,4000,0
2014-03-13 13:35:27,1,100,0,0,0,0,100,0,0,0,0,0,0,0
2014-03-13 13:35:40,4,400,0,0,0,0,0,0,0,0,100,300,0,0
2014-03-13 13:35:47,5,700,0,200,0,0,0,0,0,0,100,400,0,0
2014-03-13 13:35:48,1,50,0,0,0,0,0,50,0,0,0,0,0,0
2014-03-13 13:35:53,4,400,0,300,0,0,0,0,0,0,0,100,0,0
2014-03-13 13:35:59,5,500,0,400,0,0,0,0,0,0,0,100,0,0
2014-03-13 13:36:02,2,400,0,100,0,0,0,0,0,0,0,300,0,0
2014-03-13 13:36:06,5,500,0,400,0,0,0,0,0,0,0,100,0,0
2014-03-13 13:36:11,10,2300,0,1200,0,0,0,0,0,0,0,1100,0,0
2014-03-13 13:36:13,5,500,0,0,0,0,0,0,0,0,500,0,0,0
2014-03-13 13:36:15,15,3100,0,800,0,0,0,0,0,0,1000,1300,0,0
2014-03-13 13:36:16,4,400,0,0,0,0,0,0,0,0,200,200,0,0
2014-03-13 13:36:18,6,800,0,0,0,0,100,300,0,0,0,400,0,0
2014-03-13 13:36:20,28,2514,0,686,0,0,1150,387,91,0,0,0,0,200
2014-03-13 13:36:21,1,100,0,0,0,0,0,0,0,0,0,100,0,0
2014-03-13 13:36:23,1,100,0,0,0,0,100,0,0,0,0,0,0,0
2014-03-13 13:36:24,3,300,0,0,0,0,0,100,0,0,0,100,100,0
2014-03-13 13:36:28,1,100,0,0,0,0,0,0,0,0,0,100,0,0
2014-03-13 13:36:33,1,300,0,0,0,0,0,0,0,0,0,0,300,0
2014-03-13 13:36:34,1,100,0,0,0,0,0,0,0,0,0,100,0,0
2014-03-13 13:36:38,94,70300,0,0,0,0,9275,6508,11567,100,0,12300,30550,0
2014-03-13 13:36:39,3,1700,0,0,0,0,200,0,0,900,0,0,600,0
2014-03-13 13:36:41,1,200,0,0,0,0,200,0,0,0,0,0,0,0
2014-03-13 13:36:42,85,28366,0,6623,0,0,2200,0,400,10183,2929,5431,600,0
2014-03-13 13:36:53,29,12256,0,4100,0,0,0,1400,1700,0,1200,3856,0,0
2014-03-13 13:36:55,2,124,0,0,0,0,65,59,0,0,0,0,0,0
2014-03-13 13:36:56,2,200,0,0,0,0,0,0,0,0,0,200,0,0
2014-03-13 13:37:06,1,100,0,0,0,0,0,0,0,0,0,100,0,0
2014-03-13 13:37:30,1,100,0,0,0,0,0,0,0,0,0,0,100,0
2014-03-13 13:37:32,1,100,0,0,0,0,0,0,0,0,100,0,0,0
2014-03-13 13:37:43,1,100,0,0,0,0,0,100,0,0,0,0,0,0
2014-03-13 13:37:47,1,3000,0,0,0,0,0,0,0,0,0,0,3000,0
2014-03-13 13:37:55,1,6,0,0,0,0,0,6,0,0,0,0,0,0
2014-03-13 13:37:57,1,100,0,100,0,0,0,0,0,0,0,0,0,0
2014-03-13 13:38:04,3,200,0,0,0,0,0,200,0,0,0,0,0,0
2014-03-13 13:38:06,7,582,0,200,0,0,0,207,0,0,0,175,0,0
2014-03-13 13:38:13,7,700,0,500,0,0,0,0,0,0,100,100,0,0
2014-03-13 13:38:16,1,100,0,100,0,0,0,0,0,0,0,0,0,0
2014-03-13 13:38:18,1,100,0,0,0,0,0,0,0,0,0,100,0,0
2014-03-13 13:38:20,32,16838,0,2000,0,0,1304,750,4584,400,300,5400,2100,0
2014-03-13 13:38:21,4,400,0,0,0,0,0,0,0,0,200,200,0,0
2014-03-13 13:38:22,1,100,0,100,0,0,0,0,0,0,0,0,0,0
2014-03-13 13:38:23,4,1199,0,0,0,0,100,0,999,0,0,100,0,0
2014-03-13 13:38:24,4,365,0,0,0,0,65,0,0,0,100,200,0,0
2014-03-13 13:38:26,1,100,0,0,0,0,0,0,0,0,0,100,0,0
2014-03-13 13:38:27,61,88467,0,15103,100,0,1100,400,1601,23500,12195,26418,8050,0
2014-03-13 13:38:28,1,907,0,0,0,0,0,0,907,0,0,0,0,0
2014-03-13 13:38:30,2,600,0,0,0,0,600,0,0,0,0,0,0,0
2014-03-13 13:38:31,1,100,0,0,0,0,100,0,0,0,0,0,0,0
2014-03-13 13:38:35,19,12093,0,100,0,0,667,700,126,10100,200,200,0,0
2014-03-13 13:38:38,1,200,0,0,0,0,200,0,0,0,0,0,0,0
2014-03-13 13:38:39,1,100,0,0,0,0,0,0,0,0,0,100,0,0
2014-03-13 13:38:43,1,6,0,0,0,0,0,6,0,0,0,0,0,0
2014-03-13 13:38:44,1,100,0,0,0,0,0,0,0,0,0,100,0,0
2014-03-13 13:38:47,6,586,0,100,0,0,124,62,0,100,100,100,0,0
2014-03-13 13:38:49,8,700,0,100,0,0,0,132,268,0,0,100,100,0
2014-03-13 13:38:50,15,13304,0,4,0,0,400,0,806,0,0,4344,6850,900
2014-03-13 13:38:51,1,100,0,0,0,0,0,100,0,0,0,0,0,0
2014-03-13 13:38:55,4,800,0,0,0,0,700,0,0,0,0,100,0,0
2014-03-13 13:38:56,3,400,0,0,0,0,100,0,200,0,0,100,0,0
2014-03-13 13:39:02,6,500,0,0,0,0,0,0,0,0,400,100,0,0
2014-03-13 13:39:03,1,100,0,0,0,0,0,0,0,0,100,0,0,0
2014-03-13 13:39:04,4,106,0,0,0,0,0,0,0,0,0,100,0,6
2014-03-13 13:39:09,2,500,0,0,0,0,500,0,0,0,0,0,0,0
2014-03-13 13:39:10,2,200,0,0,0,0,0,100,0,0,0,100,0,0
2014-03-13 13:39:16,3,600,0,500,0,0,0,0,0,0,0,100,0,0
2014-03-13 13:39:17,1,100,0,0,0,0,0,0,0,0,0,100,0,0
2014-03-13 13:39:21,5,1700,0,0,0,0,1500,0,100,0,0,100,0,0
2014-03-13 13:39:22,1,100,0,0,0,0,0,0,0,0,0,100,0,0
2014-03-13 13:39:23,1,100,0,0,0,0,0,0,0,0,0,100,0,0
2014-03-13 13:39:25,37,31401,0,4257,0,0,0,0,1700,2995,10754,10695,1000,0
2014-03-13 13:39:33,3,250,0,150,0,0,0,0,0,0,0,100,0,0
2014-03-13 13:39:37,6,1380,0,480,0,0,0,100,0,0,800,0,0,0
2014-03-13 13:39:39,1,100,0,0,0,0,0,0,0,0,100,0,0,0
2014-03-13 13:39:43,1,1400,0,0,0,0,0,0,0,0,0,0,0,1400
