TimeInterval,TradeCount,Volume,Chicago,NASDAQ OMX,BATS,NASDAQ OMX BX,Direct Edge X,NASDAQ OMX PSX,National,NYSE Arca SM,Direct Edge A,BATS Y,NYSE 
2014-03-13 13:19:53,1,100,0,0,0,0,100,0,0,0,0,0,0
2014-03-13 13:20:03,5,700,0,600,0,0,0,0,0,100,0,0,0
2014-03-13 13:20:05,1,100,0,0,0,0,0,0,0,0,0,0,100
2014-03-13 13:20:06,6,700,0,300,0,0,0,0,0,100,0,200,100
2014-03-13 13:20:09,3,200,0,200,0,0,0,0,0,0,0,0,0
2014-03-13 13:20:12,13,1924,0,824,0,100,0,0,0,0,0,0,1000
2014-03-13 13:20:23,17,1711,0,364,303,0,200,0,0,100,100,0,644
2014-03-13 13:20:26,8,841,0,441,0,0,0,0,0,0,0,0,400
2014-03-13 13:20:27,1,100,0,0,0,0,0,0,0,0,0,0,100
2014-03-13 13:20:28,2,200,0,100,0,0,100,0,0,0,0,0,0
2014-03-13 13:20:30,2,200,0,200,0,0,0,0,0,0,0,0,0
2014-03-13 13:20:32,1,100,0,0,0,0,0,0,0,0,0,0,100
2014-03-13 13:20:34,1,100,0,0,0,0,0,0,0,0,0,0,100
2014-03-13 13:20:36,5,362,0,200,0,0,23,0,0,0,0,0,139
2014-03-13 13:20:42,8,2200,0,2000,0,0,200,0,0,0,0,0,0
2014-03-13 13:20:49,10,1000,0,700,100,0,100,0,0,0,0,0,100
2014-03-13 13:20:53,1,100,0,0,0,0,0,0,0,0,0,0,100
2014-03-13 13:20:56,9,1156,0,456,100,0,0,0,0,0,0,100,500
2014-03-13 13:21:02,2,200,0,100,0,0,0,0,0,100,0,0,0
2014-03-13 13:21:09,4,700,0,200,0,200,0,0,0,0,0,0,300
2014-03-13 13:21:15,2,300,0,0,100,0,0,0,0,0,200,0,0
2014-03-13 13:21:28,1,200,0,0,0,0,0,0,0,0,0,0,200
2014-03-13 13:21:29,3,700,0,100,0,0,0,0,0,0,100,0,500
2014-03-13 13:21:30,1,2,0,2,0,0,0,0,0,0,0,0,0
2014-03-13 13:21:55,5,700,0,0,100,200,0,0,0,0,100,0,300
2014-03-13 13:21:56,4,496,0,200,0,0,196,0,0,100,0,0,0
2014-03-13 13:22:01,7,900,0,800,100,0,0,0,0,0,0,0,0
2014-03-13 13:22:02,3,200,0,100,0,0,0,0,0,0,100,0,0
2014-03-13 13:22:17,1,100,0,0,0,0,0,0,0,100,0,0,0
2014-03-13 13:22:18,1,100,0,100,0,0,0,0,0,0,0,0,0
2014-03-13 13:22:20,1,100,0,0,0,0,0,0,0,0,0,0,100
2014-03-13 13:22:25,7,923,0,300,300,0,200,0,0,100,0,0,23
2014-03-13 13:22:34,8,900,0,400,0,0,100,0,0,0,0,0,400
2014-03-13 13:22:40,2,200,0,100,100,0,0,0,0,0,0,0,0
2014-03-13 13:22:42,1,13,0,13,0,0,0,0,0,0,0,0,0
2014-03-13 13:23:03,9,1100,0,500,0,0,100,0,0,200,0,0,300
2014-03-13 13:23:18,6,754,0,0,0,177,77,0,0,200,100,0,200
2014-03-13 13:23:20,1,100,0,100,0,0,0,0,0,0,0,0,0
2014-03-13 13:23:23,8,2123,0,1523,0,100,0,0,0,300,100,0,100
2014-03-13 13:23:44,6,737,0,37,0,0,0,0,0,300,0,0,400
2014-03-13 13:24:02,9,978,0,900,0,0,0,0,0,78,0,0,0
2014-03-13 13:24:05,14,1356,0,500,56,0,200,0,0,0,0,100,500
2014-03-13 13:24:14,19,1800,0,500,100,0,0,0,0,500,200,100,400
2014-03-13 13:24:17,2,100,0,0,0,0,0,0,0,0,0,100,0
2014-03-13 13:24:24,2,200,0,100,0,0,0,0,0,0,0,0,100
2014-03-13 13:24:27,1,100,0,100,0,0,0,0,0,0,0,0,0
2014-03-13 13:24:31,3,300,0,300,0,0,0,0,0,0,0,0,0
2014-03-13 13:24:44,1,100,0,100,0,0,0,0,0,0,0,0,0
2014-03-13 13:24:45,3,300,0,0,100,0,0,0,0,100,0,0,100
2014-03-13 13:24:49,3,300,0,300,0,0,0,0,0,0,0,0,0
2014-03-13 13:24:52,5,400,0,200,0,0,0,0,0,25,100,0,75
2014-03-13 13:24:53,1,100,0,100,0,0,0,0,0,0,0,0,0
2014-03-13 13:24:54,3,743,0,100,0,0,0,0,0,100,0,0,543
2014-03-13 13:24:59,1,100,0,100,0,0,0,0,0,0,0,0,0
2014-03-13 13:25:13,1,100,0,0,0,0,0,0,0,0,0,0,100
2014-03-13 13:25:17,1,100,0,0,0,0,0,0,0,0,0,0,100
2014-03-13 13:25:23,10,822,0,401,0,0,100,0,0,200,0,21,100
2014-03-13 13:25:24,1,100,0,0,0,0,0,0,0,0,0,0,100
2014-03-13 13:25:25,1,100,0,0,0,0,0,0,0,0,0,0,100
2014-03-13 13:25:26,1,49,0,0,0,0,0,0,0,0,0,49,0
2014-03-13 13:25:37,1,50,0,0,0,0,0,0,0,0,0,0,50
2014-03-13 13:25:40,4,600,0,100,0,0,100,0,0,100,0,0,300
2014-03-13 13:25:59,7,639,0,39,100,0,100,0,0,200,0,0,200
2014-03-13 13:26:08,1,100,0,0,0,100,0,0,0,0,0,0,0
2014-03-13 13:26:16,11,1723,0,500,300,0,200,0,0,100,100,0,523
2014-03-13 13:26:18,3,300,0,200,0,0,100,0,0,0,0,0,0
2014-03-13 13:26:21,1,100,0,0,0,100,0,0,0,0,0,0,0
2014-03-13 13:26:41,1,100,0,0,0,0,0,0,0,0,0,0,100
2014-03-13 13:26:42,1,100,0,0,0,0,0,0,0,0,0,0,100
2014-03-13 13:26:45,2,200,0,100,0,0,0,0,0,0,100,0,0
2014-03-13 13:26:48,1,100,0,100,0,0,0,0,0,0,0,0,0
2014-03-13 13:26:50,2,200,0,100,0,0,0,0,0,0,0,100,0
2014-03-13 13:27:01,1,100,0,0,0,0,0,0,0,0,0,0,100
2014-03-13 13:27:09,1,100,0,0,0,0,0,0,0,0,0,0,100
2014-03-13 13:27:11,1,95,0,95,0,0,0,0,0,0,0,0,0
2014-03-13 13:27:13,1,100,0,0,100,0,0,0,0,0,0,0,0
2014-03-13 13:27:19,8,1302,0,102,200,0,100,0,0,300,0,0,600
2014-03-13 13:27:23,3,236,0,136,0,0,0,0,0,0,0,0,100
2014-03-13 13:27:33,3,336,0,136,0,0,0,0,0,0,0,0,200
2014-03-13 13:27:37,1,100,0,0,0,0,100,0,0,0,0,0,0
2014-03-13 13:27:41,1,5,0,0,0,0,0,0,0,0,0,0,5
2014-03-13 13:27:52,4,500,0,200,0,0,0,0,0,100,0,0,200
2014-03-13 13:27:56,1,200,0,0,0,0,0,0,0,0,0,0,200
2014-03-13 13:28:01,6,600,0,100,100,0,200,0,0,200,0,0,0
2014-03-13 13:28:03,8,1000,0,700,100,0,0,0,0,200,0,0,0
2014-03-13 13:28:11,1,100,0,0,0,0,0,0,0,0,0,100,0
2014-03-13 13:28:18,2,200,0,200,0,0,0,0,0,0,0,0,0
2014-03-13 13:28:21,20,2739,0,739,300,100,100,0,0,400,0,0,1100
2014-03-13 13:28:24,8,1000,0,300,0,0,100,0,0,200,100,0,300
2014-03-13 13:28:28,1,100,0,0,0,0,0,0,0,100,0,0,0
2014-03-13 13:28:31,5,419,0,319,0,0,0,0,0,0,0,0,100
2014-03-13 13:28:37,1,100,0,0,0,0,0,0,0,0,100,0,0
2014-03-13 13:28:39,12,1400,0,400,300,0,600,0,0,0,0,0,100
2014-03-13 13:28:40,2,200,0,0,100,0,0,0,0,0,0,0,100
2014-03-13 13:28:45,45,5029,0,1403,105,200,615,0,0,506,0,100,2100
2014-03-13 13:28:46,1,100,0,0,0,0,0,0,0,0,0,0,100
2014-03-13 13:28:47,1,100,0,0,0,0,100,0,0,0,0,0,0
2014-03-13 13:28:49,3,205,0,5,0,0,0,0,0,100,0,0,100
2014-03-13 13:28:55,1,100,0,0,0,0,0,0,0,0,0,0,100
2014-03-13 13:28:57,2,100,0,0,0,0,0,0,0,0,100,0,0
2014-03-13 13:28:58,4,660,0,100,0,0,60,0,0,0,0,0,500
2014-03-13 13:29:00,3,300,0,300,0,0,0,0,0,0,0,0,0
2014-03-13 13:29:03,1,100,0,0,0,0,0,0,0,0,100,0,0
2014-03-13 13:29:06,1,100,0,0,0,0,0,0,0,100,0,0,0
2014-03-13 13:29:08,12,1400,0,400,200,0,200,0,0,200,0,0,400
2014-03-13 13:29:09,1,100,0,0,100,0,0,0,0,0,0,0,0
2014-03-13 13:29:12,6,587,0,287,0,0,0,0,0,0,0,0,300
2014-03-13 13:29:22,18,3000,0,600,300,0,100,0,0,400,300,0,1300
2014-03-13 13:29:23,12,943,0,843,0,0,0,0,0,0,0,0,100
2014-03-13 13:29:24,2,200,0,200,0,0,0,0,0,0,0,0,0
2014-03-13 13:29:25,2,500,0,0,0,0,0,0,0,0,0,0,500
2014-03-13 13:29:34,4,400,0,100,100,0,0,0,0,0,100,0,100
2014-03-13 13:29:38,3,201,0,101,0,0,0,0,0,0,100,0,0
2014-03-13 13:29:40,7,1000,0,500,0,0,0,0,0,100,0,0,400
2014-03-13 13:29:44,1,100,0,0,0,0,0,0,0,0,0,0,100
2014-03-13 13:29:56,3,200,0,100,0,0,0,0,0,0,0,0,100
2014-03-13 13:29:59,35,3700,0,2600,500,0,0,0,0,200,100,0,300
2014-03-13 13:30:02,5,401,0,1,100,0,0,0,0,100,0,0,200
2014-03-13 13:30:05,6,622,0,199,0,0,0,0,0,0,0,0,423
2014-03-13 13:30:08,2,200,0,100,0,0,0,0,0,0,0,0,100
2014-03-13 13:30:11,1,200,0,0,0,0,0,0,0,0,0,0,200
2014-03-13 13:30:15,4,400,0,200,0,0,200,0,0,0,0,0,0
2014-03-13 13:30:16,1,100,0,100,0,0,0,0,0,0,0,0,0
2014-03-13 13:30:17,1,100,0,100,0,0,0,0,0,0,0,0,0
2014-03-13 13:30:19,2,200,0,200,0,0,0,0,0,0,0,0,0
2014-03-13 13:30:21,3,300,0,100,0,0,0,0,0,0,0,0,200
2014-03-13 13:30:23,2,400,0,0,0,0,0,0,0,0,0,0,400
2014-03-13 13:30:31,10,1000,0,300,0,0,0,0,0,500,100,0,100
2014-03-13 13:30:32,13,1138,0,757,100,81,0,0,0,200,0,0,0
2014-03-13 13:30:33,3,500,0,0,0,0,0,0,0,0,0,0,500
2014-03-13 13:30:34,1,200,0,0,0,0,0,0,0,0,0,0,200
2014-03-13 13:30:40,10,1800,0,500,300,0,0,0,0,200,0,0,800
2014-03-13 13:30:41,2,307,0,0,0,0,0,0,0,0,0,0,307
2014-03-13 13:30:42,8,709,0,509,0,100,100,0,0,0,0,0,0
2014-03-13 13:30:43,2,200,0,200,0,0,0,0,0,0,0,0,0
2014-03-13 13:30:44,8,1600,0,600,0,0,0,0,0,0,100,0,900
2014-03-13 13:30:46,1,507,0,0,0,0,0,0,0,0,0,0,507
2014-03-13 13:30:47,3,293,0,200,0,0,0,0,0,0,0,0,93
2014-03-13 13:30:48,1,100,0,0,0,0,0,0,0,0,0,0,100
2014-03-13 13:30:51,4,300,0,200,0,0,100,0,0,0,0,0,0
2014-03-13 13:30:58,1,100,0,0,100,0,0,0,0,0,0,0,0
2014-03-13 13:31:03,1,100,0,100,0,0,0,0,0,0,0,0,0
2014-03-13 13:31:08,2,200,0,0,0,0,0,0,0,0,200,0,0
2014-03-13 13:31:19,1,30,0,0,0,0,0,0,0,0,30,0,0
2014-03-13 13:31:43,24,2056,0,1156,100,0,100,0,0,400,0,0,300
2014-03-13 13:31:55,1,100,0,0,0,0,0,0,0,0,100,0,0
2014-03-13 13:32:02,12,1500,0,600,300,0,200,0,0,200,0,0,200
2014-03-13 13:32:13,1,100,0,0,100,0,0,0,0,0,0,0,0
2014-03-13 13:32:29,1,100,0,0,0,0,0,0,0,0,0,0,100
2014-03-13 13:32:33,12,1200,0,700,100,0,100,0,0,300,0,0,0
2014-03-13 13:32:34,4,400,0,200,200,0,0,0,0,0,0,0,0
2014-03-13 13:32:42,11,1345,0,645,0,0,0,0,0,100,0,0,600
2014-03-13 13:32:46,1,300,0,0,0,0,0,0,0,0,0,0,300
2014-03-13 13:32:53,1,100,0,100,0,0,0,0,0,0,0,0,0
2014-03-13 13:32:54,1,100,0,100,0,0,0,0,0,0,0,0,0
2014-03-13 13:32:59,1,100,0,0,0,0,0,0,0,0,0,0,100
2014-03-13 13:33:16,1,100,0,0,0,0,0,0,0,0,0,0,100
2014-03-13 13:33:17,5,600,0,400,0,0,200,0,0,0,0,0,0
2014-03-13 13:33:30,1,100,0,0,100,0,0,0,0,0,0,0,0
2014-03-13 13:33:46,1,100,0,0,0,100,0,0,0,0,0,0,0
2014-03-13 13:33:58,13,1204,0,700,100,0,104,0,0,0,100,100,100
2014-03-13 13:34:02,4,400,0,200,0,0,0,0,0,0,0,100,100
2014-03-13 13:34:05,2,200,0,100,0,0,100,0,0,0,0,0,0
2014-03-13 13:34:10,7,636,0,536,0,0,0,0,0,0,0,0,100
2014-03-13 13:34:15,10,1100,0,700,0,0,0,0,0,200,200,0,0
2014-03-13 13:34:16,1,100,0,100,0,0,0,0,0,0,0,0,0
2014-03-13 13:34:22,1,100,0,0,0,0,0,0,0,0,0,0,100
2014-03-13 13:34:24,2,200,0,0,0,0,0,0,0,100,0,0,100
2014-03-13 13:34:33,5,400,0,400,0,0,0,0,0,0,0,0,0
2014-03-13 13:34:37,1,100,0,0,0,0,0,0,0,0,0,0,100
2014-03-13 13:34:44,6,700,0,400,0,0,200,0,0,100,0,0,0
2014-03-13 13:34:51,1,100,0,0,0,0,0,0,0,0,0,0,100
2014-03-13 13:34:53,5,600,0,400,0,0,0,0,0,0,0,0,200
2014-03-13 13:34:54,3,300,0,100,0,0,100,0,0,100,0,0,0
2014-03-13 13:34:56,4,206,0,0,0,206,0,0,0,0,0,0,0
2014-03-13 13:34:57,14,978,0,600,0,0,137,0,0,0,100,0,141
2014-03-13 13:34:58,1,384,0,0,0,0,0,0,0,0,0,0,384
2014-03-13 13:35:12,9,1066,0,566,200,200,0,0,0,0,0,0,100
2014-03-13 13:35:13,6,600,0,200,0,0,100,0,0,0,0,0,300
2014-03-13 13:35:15,5,500,0,400,0,0,0,0,0,0,0,0,100
2014-03-13 13:35:21,2,200,0,0,0,0,100,0,0,0,0,0,100
2014-03-13 13:35:23,1,26,0,0,0,0,0,0,0,0,0,0,26
2014-03-13 13:35:28,5,600,0,100,0,0,100,0,0,200,0,0,200
2014-03-13 13:35:44,1,100,0,0,0,0,0,0,0,0,0,100,0
2014-03-13 13:36:00,1,100,0,0,0,0,0,0,0,0,0,0,100
2014-03-13 13:36:09,1,100,0,0,0,0,0,0,100,0,0,0,0
2014-03-13 13:36:15,12,1143,0,700,100,0,119,0,0,100,0,0,124
2014-03-13 13:36:16,1,100,0,100,0,0,0,0,0,0,0,0,0
2014-03-13 13:36:17,1,100,0,100,0,0,0,0,0,0,0,0,0
2014-03-13 13:36:18,1,100,0,0,0,0,0,0,0,0,0,100,0
2014-03-13 13:36:21,1,100,0,0,0,0,0,0,0,0,0,0,100
2014-03-13 13:36:27,1,7,0,0,0,0,0,0,0,0,0,0,7
2014-03-13 13:36:28,4,400,0,200,0,0,0,0,0,200,0,0,0
2014-03-13 13:36:34,5,500,0,100,100,0,100,0,0,200,0,0,0
2014-03-13 13:36:58,1,100,0,0,0,0,0,0,0,0,0,0,100
2014-03-13 13:37:13,1,100,0,0,0,0,0,0,0,0,0,0,100
2014-03-13 13:37:46,1,100,0,0,0,0,0,0,0,0,0,0,100
2014-03-13 13:37:51,16,2100,0,200,200,0,700,100,0,500,0,0,400
2014-03-13 13:37:55,5,500,0,0,0,0,300,0,0,100,0,0,100
2014-03-13 13:38:00,1,200,0,0,0,200,0,0,0,0,0,0,0
2014-03-13 13:38:02,1,100,0,0,0,0,0,0,0,100,0,0,0
2014-03-13 13:38:05,15,1656,0,600,200,0,200,0,0,400,56,0,200
2014-03-13 13:38:16,1,100,0,0,100,0,0,0,0,0,0,0,0
2014-03-13 13:38:17,13,1152,0,410,200,0,0,0,0,200,0,0,342
2014-03-13 13:38:19,1,100,0,0,0,100,0,0,0,0,0,0,0
2014-03-13 13:38:26,2,300,0,0,0,300,0,0,0,0,0,0,0
2014-03-13 13:38:27,14,1506,0,500,200,0,100,0,0,206,0,0,500
2014-03-13 13:38:29,1,100,0,0,0,0,0,0,0,100,0,0,0
2014-03-13 13:38:31,2,200,0,200,0,0,0,0,0,0,0,0,0
2014-03-13 13:38:33,1,100,0,100,0,0,0,0,0,0,0,0,0
2014-03-13 13:38:36,1,35,0,0,0,35,0,0,0,0,0,0,0
2014-03-13 13:38:40,1,100,0,0,0,0,100,0,0,0,0,0,0
2014-03-13 13:38:46,5,500,0,400,0,0,100,0,0,0,0,0,0
2014-03-13 13:38:47,3,300,0,100,0,0,0,0,0,100,0,0,100
2014-03-13 13:38:49,1,200,0,0,0,0,0,0,0,0,0,0,200
2014-03-13 13:38:57,10,1516,0,100,100,100,200,0,0,316,0,0,700
2014-03-13 13:38:59,2,200,0,200,0,0,0,0,0,0,0,0,0
2014-03-13 13:39:00,2,200,0,0,200,0,0,0,0,0,0,0,0
2014-03-13 13:39:04,1,100,0,0,0,100,0,0,0,0,0,0,0
2014-03-13 13:39:21,7,656,0,400,50,200,0,0,0,6,0,0,0
2014-03-13 13:39:25,2,106,0,6,0,0,0,0,0,100,0,0,0
2014-03-13 13:39:32,27,2150,0,1097,103,100,100,0,0,0,0,200,550
2014-03-13 13:39:33,5,500,0,200,0,0,0,0,0,100,0,0,200
2014-03-13 13:39:34,9,1000,0,100,0,100,0,0,100,0,100,600,0
2014-03-13 13:40:00,2,200,0,100,0,0,0,0,0,100,0,0,0
2014-03-13 13:40:05,2,200,0,100,0,0,0,0,0,0,0,0,100
2014-03-13 13:40:07,4,500,0,200,0,0,300,0,0,0,0,0,0
2014-03-13 13:40:09,1,100,0,0,0,0,0,0,0,0,0,0,100
2014-03-13 13:40:12,2,200,0,200,0,0,0,0,0,0,0,0,0
2014-03-13 13:40:15,3,222,0,91,0,0,0,0,0,0,0,0,131
2014-03-13 13:40:20,16,1332,0,232,400,0,200,0,0,400,0,0,100
2014-03-13 13:40:36,1,200,0,0,0,0,0,0,0,0,0,0,200
2014-03-13 13:40:39,3,500,0,0,200,0,0,0,0,0,0,0,300
2014-03-13 13:40:42,4,400,0,100,0,0,0,0,0,0,100,100,100
2014-03-13 13:40:43,4,400,0,200,200,0,0,0,0,0,0,0,0
2014-03-13 13:40:44,2,200,0,200,0,0,0,0,0,0,0,0,0
2014-03-13 13:40:46,1,100,0,100,0,0,0,0,0,0,0,0,0
2014-03-13 13:40:47,7,300,0,0,0,0,0,0,0,0,100,0,200
2014-03-13 13:40:48,1,100,0,0,0,0,0,0,0,0,0,0,100
2014-03-13 13:40:50,5,600,0,300,0,0,100,0,0,0,0,0,200
2014-03-13 13:40:52,1,100,0,0,0,0,0,0,0,0,0,0,100
2014-03-13 13:40:56,1,100,0,0,0,0,0,0,0,0,0,0,100
2014-03-13 13:40:59,3,400,0,0,0,0,0,0,0,200,0,0,200
2014-03-13 13:41:00,28,3400,0,1900,0,100,0,0,100,0,100,0,1200
2014-03-13 13:41:01,4,413,0,102,0,0,0,0,0,0,0,11,300
2014-03-13 13:41:02,3,300,0,0,0,0,100,0,0,200,0,0,0
2014-03-13 13:41:03,3,200,0,100,0,0,0,0,0,0,0,0,100
2014-03-13 13:41:06,2,200,0,0,0,0,0,0,0,0,0,0,200
2014-03-13 13:41:12,3,700,0,0,100,0,0,0,0,0,0,0,600
2014-03-13 13:41:15,2,100,0,0,0,100,0,0,0,0,0,0,0
2014-03-13 13:41:18,1,100,0,100,0,0,0,0,0,0,0,0,0
2014-03-13 13:41:21,2,200,0,100,0,0,0,0,0,100,0,0,0
2014-03-13 13:41:25,2,200,0,0,0,0,100,0,0,0,100,0,0
2014-03-13 13:41:26,1,100,0,0,0,0,0,0,0,0,0,0,100
2014-03-13 13:41:32,2,300,0,300,0,0,0,0,0,0,0,0,0
2014-03-13 13:41:37,9,510,0,200,100,0,100,0,0,100,0,0,10
2014-03-13 13:41:44,7,900,0,500,0,0,300,0,0,0,0,0,100
2014-03-13 13:41:46,2,200,0,0,0,0,0,0,0,200,0,0,0
2014-03-13 13:41:47,1,100,0,0,0,0,0,0,0,100,0,0,0
2014-03-13 13:41:54,3,300,0,100,0,0,100,0,0,100,0,0,0
2014-03-13 13:41:56,1,100,0,0,0,0,0,0,0,100,0,0,0
2014-03-13 13:41:58,3,400,0,100,0,0,100,0,0,0,0,0,200
2014-03-13 13:42:00,4,449,0,0,0,0,100,0,0,0,0,0,349
2014-03-13 13:42:02,3,400,0,0,0,0,100,0,0,0,0,0,300
2014-03-13 13:42:03,3,400,0,0,0,0,0,0,0,400,0,0,0
2014-03-13 13:42:10,5,405,0,405,0,0,0,0,0,0,0,0,0
2014-03-13 13:42:11,10,718,0,418,0,0,0,0,0,100,0,0,200
2014-03-13 13:42:12,11,2317,0,1917,100,0,0,0,0,0,0,0,300
2014-03-13 13:42:13,1,100,0,0,0,0,0,0,0,0,0,0,100
2014-03-13 13:42:14,1,100,0,100,0,0,0,0,0,0,0,0,0
2014-03-13 13:42:17,2,130,0,100,0,0,0,0,0,0,30,0,0
2014-03-13 13:42:25,3,300,0,0,100,0,200,0,0,0,0,0,0
2014-03-13 13:42:37,2,200,0,100,0,0,0,0,0,100,0,0,0
2014-03-13 13:42:49,9,900,0,200,200,0,0,0,0,400,0,0,100
2014-03-13 13:42:54,3,400,0,200,0,0,0,0,0,200,0,0,0
2014-03-13 13:42:55,1,200,0,0,0,0,0,0,0,0,0,0,200
2014-03-13 13:43:02,1,100,0,0,0,0,0,0,0,0,0,0,100
2014-03-13 13:43:03,1,50,0,0,0,0,0,0,0,0,0,0,50
2014-03-13 13:43:25,3,200,0,200,0,0,0,0,0,0,0,0,0
2014-03-13 13:43:27,11,802,0,102,100,0,500,0,0,100,0,0,0
2014-03-13 13:43:29,11,1299,0,100,100,0,199,0,0,100,100,0,700
2014-03-13 13:43:48,4,400,0,200,100,0,0,0,0,0,0,0,100
2014-03-13 13:43:49,1,100,0,0,0,0,0,0,0,0,0,0,100
2014-03-13 13:43:52,1,100,0,0,0,0,0,0,0,0,0,0,100
2014-03-13 13:44:44,1,100,0,0,0,0,0,0,0,0,0,0,100
2014-03-13 13:44:55,1,100,0,0,0,0,0,0,0,0,0,0,100
2014-03-13 13:44:58,1,100,0,100,0,0,0,0,0,0,0,0,0
2014-03-13 13:45:05,20,2300,0,700,100,0,700,0,0,200,0,0,600
2014-03-13 13:45:06,3,1400,0,1300,0,0,0,0,0,100,0,0,0
2014-03-13 13:45:08,2,200,0,100,0,0,0,0,0,0,0,0,100
2014-03-13 13:45:09,6,700,0,200,0,0,200,0,0,100,0,0,200
2014-03-13 13:45:10,1,100,0,0,0,0,0,0,0,0,0,0,100
2014-03-13 13:45:11,1,100,0,100,0,0,0,0,0,0,0,0,0
2014-03-13 13:45:13,1,100,0,100,0,0,0,0,0,0,0,0,0
2014-03-13 13:45:14,1,100,0,0,0,0,0,0,0,100,0,0,0
2014-03-13 13:45:15,3,300,0,200,0,0,0,0,0,0,0,0,100
2014-03-13 13:45:21,1,100,0,0,0,0,100,0,0,0,0,0,0
2014-03-13 13:45:23,1,100,0,0,0,0,100,0,0,0,0,0,0
2014-03-13 13:45:25,5,670,0,270,0,0,0,0,0,100,0,0,300
2014-03-13 13:45:36,1,96,0,0,0,0,96,0,0,0,0,0,0
2014-03-13 13:46:08,1,100,0,0,0,0,0,0,0,100,0,0,0
2014-03-13 13:46:09,1,100,0,0,0,0,0,0,0,0,0,0,100
2014-03-13 13:46:11,1,100,0,0,0,0,0,0,0,0,0,0,100
2014-03-13 13:46:16,16,1745,0,1107,3,0,204,0,0,0,0,0,431
2014-03-13 13:46:20,1,100,0,0,100,0,0,0,0,0,0,0,0
2014-03-13 13:46:23,2,200,0,100,0,0,0,0,0,100,0,0,0
2014-03-13 13:46:24,16,1403,0,403,500,100,100,0,0,200,0,0,100
2014-03-13 13:46:27,1,100,0,0,100,0,0,0,0,0,0,0,0
2014-03-13 13:46:30,6,600,0,300,100,0,0,0,0,200,0,0,0
2014-03-13 13:46:31,2,200,0,200,0,0,0,0,0,0,0,0,0
2014-03-13 13:46:33,1,300,0,0,0,0,300,0,0,0,0,0,0
2014-03-13 13:46:37,1,100,0,0,100,0,0,0,0,0,0,0,0
2014-03-13 13:46:41,10,1300,0,200,700,0,100,0,0,100,0,0,200
2014-03-13 13:46:43,1,65,0,0,0,0,65,0,0,0,0,0,0
2014-03-13 13:47:03,2,73,0,3,0,0,70,0,0,0,0,0,0
2014-03-13 13:47:04,1,31,0,31,0,0,0,0,0,0,0,0,0
2014-03-13 13:47:08,1,100,0,0,0,0,0,0,0,100,0,0,0
2014-03-13 13:47:09,7,531,0,166,100,0,65,0,0,100,0,0,100
2014-03-13 13:47:10,2,200,0,200,0,0,0,0,0,0,0,0,0
2014-03-13 13:47:12,3,300,0,0,0,0,0,0,0,100,0,100,100
2014-03-13 13:47:15,16,1476,0,802,100,0,0,100,0,0,0,0,474
2014-03-13 13:47:18,1,10,0,0,0,10,0,0,0,0,0,0,0
2014-03-13 13:47:29,8,1406,0,306,100,0,0,0,0,0,0,0,1000
2014-03-13 13:47:30,1,100,0,0,0,0,0,0,0,0,0,100,0
2014-03-13 13:47:31,4,400,0,100,0,0,0,0,0,0,200,0,100
2014-03-13 13:47:32,1,100,0,0,0,0,0,0,0,0,0,0,100
2014-03-13 13:47:37,7,1203,0,0,203,0,0,0,0,0,200,100,700
2014-03-13 13:47:51,2,300,0,0,0,0,300,0,0,0,0,0,0
2014-03-13 13:48:05,1,100,0,0,0,100,0,0,0,0,0,0,0
2014-03-13 13:48:13,6,600,0,100,100,0,300,0,0,100,0,0,0
2014-03-13 13:48:14,1,100,0,100,0,0,0,0,0,0,0,0,0
2014-03-13 13:48:35,1,200,0,0,0,0,0,0,0,0,0,0,200
2014-03-13 13:48:52,11,1300,0,300,200,0,300,0,0,200,0,0,300
2014-03-13 13:49:00,1,100,0,0,0,0,0,0,0,0,0,0,100
2014-03-13 13:49:05,1,200,0,0,0,0,0,0,0,0,0,0,200
2014-03-13 13:49:14,6,704,0,200,60,0,0,0,0,100,100,0,244
2014-03-13 13:49:21,1,100,0,0,0,0,100,0,0,0,0,0,0
2014-03-13 13:49:33,1,100,0,0,0,0,100,0,0,0,0,0,0
2014-03-13 13:49:40,2,200,0,0,0,0,0,0,0,0,0,0,200
2014-03-13 13:49:50,1,100,0,0,0,0,0,0,0,0,0,0,100
2014-03-13 13:49:55,9,1100,0,400,0,0,0,0,0,300,100,0,300
2014-03-13 13:50:05,7,800,0,200,0,0,200,0,0,300,0,0,100
2014-03-13 13:50:08,1,100,0,0,100,0,0,0,0,0,0,0,0
2014-03-13 13:50:11,7,800,0,400,200,0,0,0,0,0,0,0,200
2014-03-13 13:50:12,7,611,0,311,100,0,0,0,0,0,0,0,200
2014-03-13 13:50:20,1,300,0,0,0,0,0,0,0,0,0,0,300
2014-03-13 13:50:25,1,200,0,0,0,0,0,0,0,0,0,0,200
2014-03-13 13:50:30,2,200,0,0,0,0,0,0,0,0,0,100,100
2014-03-13 13:50:31,7,700,0,500,100,0,0,0,0,0,0,0,100
2014-03-13 13:50:33,4,400,0,400,0,0,0,0,0,0,0,0,0
2014-03-13 13:50:44,3,400,0,0,0,100,0,0,0,0,100,0,200
2014-03-13 13:50:50,1,200,0,0,0,0,0,0,0,0,0,0,200
2014-03-13 13:50:51,5,405,0,105,0,0,100,0,0,200,0,0,0
2014-03-13 13:50:55,1,200,0,0,0,0,0,0,0,0,0,0,200
