NASDAQ PSX,NSX,endTime,BATS BYX,startTime,BATS EDGX,BATS BZX,BATS EDGA,totalVolume,NASDAQ,NYSE Arca,CBSX,NASDAQ BX,CHX 
0.0,0.0,2014-03-03 11:08:21,0.0,2014-03-03 11:08:16,1.0,0.0,0.0,15,0.0,0.0,0.0,0.0,0.0
0.0,0.0,2014-03-03 11:08:26,0.0010080645161290322,2014-03-03 11:08:21,0.11895161290322581,0.006048387096774193,0.0,992,0.7661290322580645,0.10685483870967742,0.0,0.0010080645161290322,0.0
0.0,0.0,2014-03-03 11:08:31,0.006993006993006993,2014-03-03 11:08:26,0.055944055944055944,0.04195804195804196,0.0,143,0.8531468531468531,0.04195804195804196,0.0,0.0,0.0
0.0,0.0,2014-03-03 11:08:36,0.0,2014-03-03 11:08:31,0.06542056074766354,0.18691588785046728,0.0,535,0.37383177570093457,0.37383177570093457,0.0,0.0,0.0
0.0,0.0,2014-03-03 11:08:41,0.0,2014-03-03 11:08:36,0.0,0.0,0.0,100,0.0,0.0,0.0,1.0,0.0
0.0,0.40431266846361186,2014-03-03 11:08:46,0.0,2014-03-03 11:08:41,0.0,0.0,0.0,742,0.4609164420485175,0.1347708894878706,0.0,0.0,0.0
0.0,0.0,2014-03-03 11:08:51,0.0,2014-03-03 11:08:46,1.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0
0.0,0.0,2014-03-03 11:09:31,0.0,2014-03-03 11:09:26,0.038461538461538464,0.7692307692307693,0.0,52,0.0,0.0,0.0,0.19230769230769232,0.0
0.0,0.0,2014-03-03 11:09:41,0.0,2014-03-03 11:09:36,0.0,0.0,0.0,100,1.0,0.0,0.0,0.0,0.0
0.0,0.746268656716418,2014-03-03 11:09:56,0.0,2014-03-03 11:09:51,0.004975124378109453,0.0,0.0,402,0.24875621890547264,0.0,0.0,0.0,0.0
0.0,0.0,2014-03-03 11:10:01,0.0,2014-03-03 11:09:56,0.0,0.0,0.0,150,1.0,0.0,0.0,0.0,0.0
0.0,0.0,2014-03-03 11:10:06,0.0,2014-03-03 11:10:01,0.0,0.0,0.0,307,1.0,0.0,0.0,0.0,0.0
0.0,0.2482929857231533,2014-03-03 11:10:16,0.06207324643078833,2014-03-03 11:10:11,0.2482929857231533,0.0,0.0,1611,0.1930477963997517,0.186219739292365,0.0,0.06207324643078833,0.0
0.0,0.0,2014-03-03 11:10:21,0.0,2014-03-03 11:10:16,0.0,0.0,0.0,115,1.0,0.0,0.0,0.0,0.0
0.0,0.0,2014-03-03 11:10:26,0.0,2014-03-03 11:10:21,0.4072948328267477,0.10131712259371833,0.0,987,0.49138804457953394,0.0,0.0,0.0,0.0
0.0,0.0,2014-03-03 11:10:31,0.0,2014-03-03 11:10:26,1.0,0.0,0.0,10,0.0,0.0,0.0,0.0,0.0
0.0,0.0,2014-03-03 11:10:41,0.0,2014-03-03 11:10:36,0.0,0.0,0.0,150,0.0,1.0,0.0,0.0,0.0
0.0,0.0,2014-03-03 11:10:51,0.023255813953488372,2014-03-03 11:10:46,0.9767441860465116,0.0,0.0,43,0.0,0.0,0.0,0.0,0.0
0.0,0.0,2014-03-03 11:11:06,0.12252475247524752,2014-03-03 11:11:01,0.5,0.0,0.0,808,0.3712871287128713,0.006188118811881188,0.0,0.0,0.0
0.0,0.819672131147541,2014-03-03 11:11:16,0.0,2014-03-03 11:11:11,0.18032786885245902,0.0,0.0,61,0.0,0.0,0.0,0.0,0.0
0.0,0.0,2014-03-03 11:11:21,0.0,2014-03-03 11:11:16,0.6464646464646465,0.008417508417508417,0.0,594,0.3367003367003367,0.008417508417508417,0.0,0.0,0.0
0.0,0.0,2014-03-03 11:11:26,0.0,2014-03-03 11:11:21,0.0,0.0,0.0,120,0.8333333333333334,0.16666666666666666,0.0,0.0,0.0
0.0,0.0,2014-03-03 11:11:31,0.0,2014-03-03 11:11:26,0.0,0.0,0.0,14,1.0,0.0,0.0,0.0,0.0
0.0,0.0,2014-03-03 11:11:41,0.0,2014-03-03 11:11:36,0.0,0.0,0.0,2,1.0,0.0,0.0,0.0,0.0
0.0,0.0,2014-03-03 11:11:46,0.0,2014-03-03 11:11:41,0.07462686567164178,0.0,0.0,134,0.8880597014925373,0.03731343283582089,0.0,0.0,0.0
0.0,0.0,2014-03-03 11:11:51,0.0,2014-03-03 11:11:46,0.0,0.0,0.0,20,1.0,0.0,0.0,0.0,0.0
0.0,0.0,2014-03-03 11:12:06,1.0,2014-03-03 11:12:01,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,0.0
0.0,0.0,2014-03-03 11:12:11,0.0,2014-03-03 11:12:06,0.0,0.0,0.0,10,0.0,0.0,0.0,1.0,0.0
0.0,0.0,2014-03-03 11:12:41,0.0,2014-03-03 11:12:36,0.0,0.0,1.0,27,0.0,0.0,0.0,0.0,0.0
0.0,0.0,2014-03-03 11:12:46,0.007194244604316547,2014-03-03 11:12:41,0.0,0.2589928057553957,0.0,139,0.7194244604316546,0.007194244604316547,0.0,0.007194244604316547,0.0
0.0,0.0,2014-03-03 11:12:56,0.2,2014-03-03 11:12:51,0.0,0.8,0.0,100,0.0,0.0,0.0,0.0,0.0
0.0,0.24115755627009647,2014-03-03 11:13:01,0.08038585209003216,2014-03-03 11:12:56,0.11334405144694534,0.0,0.0,1244,0.23311897106109325,0.24437299035369775,0.0,0.08762057877813505,0.0
0.0,0.0,2014-03-03 11:13:06,0.0,2014-03-03 11:13:01,0.8467153284671532,0.0,0.0,137,0.15328467153284672,0.0,0.0,0.0,0.0
0.0,0.0,2014-03-03 11:13:16,0.0,2014-03-03 11:13:11,0.0,0.9280742459396751,0.0,431,0.0,0.07192575406032482,0.0,0.0,0.0
0.0,1.0,2014-03-03 11:13:21,0.0,2014-03-03 11:13:16,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0
0.0,0.0,2014-03-03 11:13:26,0.0,2014-03-03 11:13:21,0.0,0.044585987261146494,0.0,314,0.6369426751592356,0.0,0.0,0.3184713375796178,0.0
0.0,0.0,2014-03-03 11:13:41,0.1310615989515072,2014-03-03 11:13:36,0.00655307994757536,0.00655307994757536,0.2621231979030144,763,0.32503276539973786,0.13761467889908258,0.0,0.1310615989515072,0.0
0.0,0.0,2014-03-03 11:13:46,0.0,2014-03-03 11:13:41,0.0,0.0,0.0,3,0.0,0.0,0.0,1.0,0.0
0.0,0.0,2014-03-03 11:14:01,0.0,2014-03-03 11:13:56,0.0,0.0,0.0,100,1.0,0.0,0.0,0.0,0.0
0.0,0.0,2014-03-03 11:14:06,0.0,2014-03-03 11:14:01,0.0,0.002652519893899204,0.0,377,0.753315649867374,0.2413793103448276,0.0,0.002652519893899204,0.0
0.0,0.0,2014-03-03 11:14:11,0.0,2014-03-03 11:14:06,0.0,0.0,0.0,2,1.0,0.0,0.0,0.0,0.0
0.0,0.0,2014-03-03 11:14:21,0.0,2014-03-03 11:14:16,0.0,0.0,0.0,440,0.7727272727272727,0.22727272727272727,0.0,0.0,0.0
0.0,0.0,2014-03-03 11:14:26,0.0,2014-03-03 11:14:21,0.006024096385542169,0.0,0.0,332,0.9939759036144579,0.0,0.0,0.0,0.0
0.0,0.0,2014-03-03 11:14:41,0.0,2014-03-03 11:14:36,0.0,0.0,0.0,100,1.0,0.0,0.0,0.0,0.0
0.0,0.0,2014-03-03 11:14:46,0.0,2014-03-03 11:14:41,0.0,0.0,0.0,100,0.0,1.0,0.0,0.0,0.0
0.0,0.0,2014-03-03 11:15:01,0.0,2014-03-03 11:14:56,0.0,0.0,0.0,120,0.8333333333333334,0.16666666666666666,0.0,0.0,0.0
0.0,0.0,2014-03-03 11:15:06,0.0,2014-03-03 11:15:01,0.0,0.0,0.0,398,0.8366834170854272,0.16331658291457288,0.0,0.0,0.0
0.0,0.0,2014-03-03 11:15:16,0.0,2014-03-03 11:15:11,0.0,0.0,0.0,105,1.0,0.0,0.0,0.0,0.0
0.0,0.0,2014-03-03 11:15:26,0.0,2014-03-03 11:15:21,0.0,0.0,0.0,7,0.0,0.0,0.0,1.0,0.0
0.0,0.6842105263157895,2014-03-03 11:15:31,0.0,2014-03-03 11:15:26,0.0,0.0,0.0,19,0.0,0.0,0.0,0.3157894736842105,0.0
0.0,0.0,2014-03-03 11:15:36,0.0,2014-03-03 11:15:31,0.0,0.25,0.0,20,0.75,0.0,0.0,0.0,0.0
0.0,0.0,2014-03-03 11:15:41,0.0,2014-03-03 11:15:36,0.0024937655860349127,0.0,0.0,401,0.49875311720698257,0.49875311720698257,0.0,0.0,0.0
0.0,0.0,2014-03-03 11:15:46,0.0,2014-03-03 11:15:41,0.0,0.0,0.0,20,0.0,0.0,0.0,1.0,0.0
0.0,0.0,2014-03-03 11:16:01,0.0,2014-03-03 11:15:56,0.0,0.0,0.0,648,0.5925925925925926,0.25308641975308643,0.0,0.15432098765432098,0.0
0.0,0.3333333333333333,2014-03-03 11:16:06,0.0,2014-03-03 11:16:01,0.3333333333333333,0.0,0.0,300,0.3333333333333333,0.0,0.0,0.0,0.0
0.0,0.0,2014-03-03 11:16:16,0.0,2014-03-03 11:16:11,0.2857142857142857,0.0,0.0,350,0.5714285714285714,0.14285714285714285,0.0,0.0,0.0
0.0,0.0,2014-03-03 11:16:21,0.0,2014-03-03 11:16:16,0.0,0.0,0.0,250,1.0,0.0,0.0,0.0,0.0
0.0,0.5769230769230769,2014-03-03 11:16:26,0.19230769230769232,2014-03-03 11:16:21,0.0,0.009615384615384616,0.0,520,0.0019230769230769232,0.21923076923076923,0.0,0.0,0.0
0.0,0.0,2014-03-03 11:17:01,0.0053475935828877,2014-03-03 11:16:56,0.0053475935828877,0.0053475935828877,0.0053475935828877,187,0.9732620320855615,0.0,0.0,0.0053475935828877,0.0
0.0,0.0,2014-03-03 11:17:11,0.0,2014-03-03 11:17:06,0.0,0.0,0.0,72,0.0,1.0,0.0,0.0,0.0
0.0,0.0,2014-03-03 11:17:21,0.0,2014-03-03 11:17:16,0.0,0.0,0.0,100,1.0,0.0,0.0,0.0,0.0
0.0,0.0,2014-03-03 11:17:26,0.0,2014-03-03 11:17:21,0.008678881388621022,0.017357762777242044,0.0,1037,0.863066538090646,0.11089681774349083,0.0,0.0,0.0
0.0,0.0,2014-03-03 11:17:31,0.0,2014-03-03 11:17:26,0.09237875288683603,0.05542725173210162,0.0,433,0.7829099307159353,0.06928406466512702,0.0,0.0,0.0
0.0,0.0,2014-03-03 11:17:41,0.0,2014-03-03 11:17:36,0.0,0.0,0.0,94,0.0,1.0,0.0,0.0,0.0
0.0,0.0,2014-03-03 11:17:46,0.0,2014-03-03 11:17:41,0.0,0.0,0.0,6,0.16666666666666666,0.0,0.0,0.8333333333333334,0.0
0.0,0.0,2014-03-03 11:17:51,0.0,2014-03-03 11:17:46,0.21454545454545454,0.01818181818181818,0.0,275,0.3018181818181818,0.46545454545454545,0.0,0.0,0.0
0.0,0.412573673870334,2014-03-03 11:18:11,0.0,2014-03-03 11:18:06,0.0,0.19646365422396855,0.0,509,0.39096267190569745,0.0,0.0,0.0,0.0
0.0,0.0,2014-03-03 11:18:16,0.0,2014-03-03 11:18:11,0.0,0.004796163069544364,0.0,417,0.8633093525179856,0.12470023980815348,0.0,0.007194244604316547,0.0
0.0,0.0,2014-03-03 11:18:21,0.0,2014-03-03 11:18:16,0.31746031746031744,0.0,0.0,315,0.6825396825396826,0.0,0.0,0.0,0.0
0.0,0.0,2014-03-03 11:18:41,0.0,2014-03-03 11:18:36,0.0,0.0,0.0,167,1.0,0.0,0.0,0.0,0.0
0.0,0.0,2014-03-03 11:19:06,0.0,2014-03-03 11:19:01,0.0,0.0,0.0,10,1.0,0.0,0.0,0.0,0.0
0.0,0.0,2014-03-03 11:19:16,0.0,2014-03-03 11:19:11,0.0,0.0,0.0,103,1.0,0.0,0.0,0.0,0.0
0.0,0.0,2014-03-03 11:19:21,0.0,2014-03-03 11:19:16,0.0,0.0,0.0,10,0.0,1.0,0.0,0.0,0.0
0.0,0.0,2014-03-03 11:19:26,0.25,2014-03-03 11:19:21,0.75,0.0,0.0,28,0.0,0.0,0.0,0.0,0.0
0.0,0.0,2014-03-03 11:19:31,0.0,2014-03-03 11:19:26,0.0,0.0,0.0,200,1.0,0.0,0.0,0.0,0.0
0.0,0.0,2014-03-03 11:19:41,0.06481481481481481,2014-03-03 11:19:36,0.009259259259259259,0.0,0.0,108,0.9259259259259259,0.0,0.0,0.0,0.0
0.0,0.0,2014-03-03 11:19:51,0.0,2014-03-03 11:19:46,0.0,0.0,0.0,196,0.0,1.0,0.0,0.0,0.0
0.0,0.0,2014-03-03 11:19:56,0.25,2014-03-03 11:19:51,0.0,0.0,0.25,400,0.0,0.0,0.0,0.5,0.0
0.0,0.0,2014-03-03 11:20:01,0.0,2014-03-03 11:19:56,0.0,0.0,0.0,5,1.0,0.0,0.0,0.0,0.0
0.0,0.0,2014-03-03 11:20:06,0.0,2014-03-03 11:20:01,0.0,0.0,0.0,10,0.0,1.0,0.0,0.0,0.0
0.0,0.0,2014-03-03 11:20:21,0.0,2014-03-03 11:20:16,0.3851091142490372,0.0,0.0,779,0.6148908857509627,0.0,0.0,0.0,0.0
0.0,0.0,2014-03-03 11:20:36,0.0,2014-03-03 11:20:31,0.0,0.0,1.0,2,0.0,0.0,0.0,0.0,0.0
0.0,0.0,2014-03-03 11:20:46,0.0,2014-03-03 11:20:41,1.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0
0.0,0.02903225806451613,2014-03-03 11:20:56,0.0,2014-03-03 11:20:51,0.3225806451612903,0.3225806451612903,0.0,310,0.3258064516129032,0.0,0.0,0.0,0.0
0.0,0.0,2014-03-03 11:21:01,0.0,2014-03-03 11:20:56,0.0,0.0,0.0,4,1.0,0.0,0.0,0.0,0.0
0.0,0.0,2014-03-03 11:21:06,0.0,2014-03-03 11:21:01,0.0,0.0,0.0,10,0.0,0.0,0.0,1.0,0.0
0.0,0.0,2014-03-03 11:21:16,0.0010869565217391304,2014-03-03 11:21:11,0.0,0.0010869565217391304,0.0,920,0.8869565217391304,0.10978260869565218,0.0,0.0010869565217391304,0.0
0.0,0.0,2014-03-03 11:21:31,0.0,2014-03-03 11:21:26,0.0,0.0,0.0,5,0.0,1.0,0.0,0.0,0.0
0.0,0.0,2014-03-03 11:21:36,0.0,2014-03-03 11:21:31,0.0,0.0,0.0,5,1.0,0.0,0.0,0.0,0.0
0.0,0.0,2014-03-03 11:21:41,0.0,2014-03-03 11:21:36,0.0,0.14285714285714285,0.0,7,0.5714285714285714,0.14285714285714285,0.0,0.14285714285714285,0.0
0.0,0.0,2014-03-03 11:21:46,0.0,2014-03-03 11:21:41,0.08823529411764706,0.0,0.0,34,0.9117647058823529,0.0,0.0,0.0,0.0
0.0,0.0,2014-03-03 11:21:51,0.0,2014-03-03 11:21:46,0.8,0.0,0.0,125,0.0,0.2,0.0,0.0,0.0
0.0,0.0,2014-03-03 11:22:01,0.0,2014-03-03 11:21:56,0.273224043715847,0.0,0.0,366,0.319672131147541,0.13387978142076504,0.0,0.273224043715847,0.0
0.0,0.0,2014-03-03 11:22:11,0.0,2014-03-03 11:22:06,0.10589874593590339,0.0,0.0,2153,0.7872735717603344,0.10682768230376219,0.0,0.0,0.0
0.0,0.0,2014-03-03 11:22:16,0.0,2014-03-03 11:22:11,0.0,0.0,0.0,12,0.0,0.0,0.0,1.0,0.0
0.0,0.0,2014-03-03 11:22:26,0.0,2014-03-03 11:22:21,0.0,0.0,0.0,195,0.48717948717948717,0.0,0.0,0.5128205128205128,0.0
0.0,0.0,2014-03-03 11:22:31,0.0,2014-03-03 11:22:26,0.0,0.0,0.0,100,0.0,1.0,0.0,0.0,0.0
0.0,0.0,2014-03-03 11:22:36,0.006472491909385114,2014-03-03 11:22:31,0.0,0.019417475728155338,0.0,309,0.6084142394822006,0.36245954692556637,0.0,0.003236245954692557,0.0
0.0,0.0,2014-03-03 11:22:51,1.0,2014-03-03 11:22:46,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,0.0
0.0,0.0,2014-03-03 11:23:11,0.0,2014-03-03 11:23:06,0.0,0.08620689655172414,0.0,58,0.8275862068965517,0.08620689655172414,0.0,0.0,0.0
0.0,0.0,2014-03-03 11:23:21,0.0,2014-03-03 11:23:16,0.0,0.0,0.0,20,0.0,1.0,0.0,0.0,0.0
0.0,0.0,2014-03-03 11:23:26,0.0,2014-03-03 11:23:21,0.0,1.0,0.0,24,0.0,0.0,0.0,0.0,0.0
0.0,0.0,2014-03-03 11:23:36,0.0,2014-03-03 11:23:31,0.0,0.0,0.0,42,0.0,1.0,0.0,0.0,0.0
0.0,0.0,2014-03-03 11:23:46,0.0,2014-03-03 11:23:41,0.0,0.2753623188405797,0.0,276,0.7246376811594203,0.0,0.0,0.0,0.0
0.0,0.0,2014-03-03 11:23:56,0.0,2014-03-03 11:23:51,1.0,0.0,0.0,7,0.0,0.0,0.0,0.0,0.0
0.0,0.0,2014-03-03 11:24:06,0.0,2014-03-03 11:24:01,0.0,0.0,0.0,80,1.0,0.0,0.0,0.0,0.0
0.0,0.0,2014-03-03 11:24:16,0.2017067494181536,2014-03-03 11:24:11,0.0015515903801396431,0.08688906128782002,0.0,1289,0.3630721489526765,0.18386346004654772,0.0,0.16291698991466252,0.0
0.0,0.0,2014-03-03 11:24:21,0.0,2014-03-03 11:24:16,0.0,0.23809523809523808,0.0,420,0.7619047619047619,0.0,0.0,0.0,0.0
0.0,0.0,2014-03-03 11:24:26,0.0,2014-03-03 11:24:21,0.0,0.44642857142857145,0.0,224,0.5535714285714286,0.0,0.0,0.0,0.0
0.0,0.0,2014-03-03 11:24:31,0.0,2014-03-03 11:24:26,0.0,0.3048780487804878,0.0,328,0.6951219512195121,0.0,0.0,0.0,0.0
0.0,0.0,2014-03-03 11:24:36,0.0,2014-03-03 11:24:31,0.0,0.0,0.0,2,0.0,1.0,0.0,0.0,0.0
0.0,0.0,2014-03-03 11:24:46,0.0,2014-03-03 11:24:41,1.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0
0.0,0.0,2014-03-03 11:24:56,0.0,2014-03-03 11:24:51,0.0,0.0,0.0,619,1.0,0.0,0.0,0.0,0.0
0.0,0.0,2014-03-03 11:25:06,0.0,2014-03-03 11:25:01,0.0,0.0,0.0,14,0.0,0.0,0.0,1.0,0.0
0.0,0.0,2014-03-03 11:25:11,0.0,2014-03-03 11:25:06,0.0,0.0,0.0,10,0.0,0.0,0.0,1.0,0.0
0.0,0.0,2014-03-03 11:25:21,0.0,2014-03-03 11:25:16,0.0,0.0,0.0,113,0.061946902654867256,0.26548672566371684,0.0,0.672566371681416,0.0
0.0,0.0,2014-03-03 11:25:26,0.0,2014-03-03 11:25:21,0.0,0.0,0.0,411,0.48905109489051096,0.24330900243309003,0.0,0.26763990267639903,0.0
0.0,0.0,2014-03-03 11:25:31,0.0,2014-03-03 11:25:26,0.0,1.0,0.0,20,0.0,0.0,0.0,0.0,0.0
0.0,0.0,2014-03-03 11:25:36,0.0,2014-03-03 11:25:31,0.0,0.0,0.0,117,0.11965811965811966,0.8803418803418803,0.0,0.0,0.0
0.0,0.0,2014-03-03 11:25:41,0.0,2014-03-03 11:25:36,0.0,0.0,0.0,50,0.0,1.0,0.0,0.0,0.0
0.0,0.0,2014-03-03 11:26:51,0.0,2014-03-03 11:26:46,0.0,0.0,0.0,50,1.0,0.0,0.0,0.0,0.0
0.0,0.0,2014-03-03 11:27:06,0.0,2014-03-03 11:27:01,0.0,0.0,0.0,50,1.0,0.0,0.0,0.0,0.0
0.0,0.0,2014-03-03 11:27:11,0.0,2014-03-03 11:27:06,0.0,1.0,0.0,100,0.0,0.0,0.0,0.0,0.0
0.0,0.0,2014-03-03 11:27:16,0.0,2014-03-03 11:27:11,0.0,0.6007604562737643,0.0,526,0.019011406844106463,0.38022813688212925,0.0,0.0,0.0
0.0,0.0,2014-03-03 11:27:31,0.0,2014-03-03 11:27:26,0.0,0.0,0.0,100,1.0,0.0,0.0,0.0,0.0
0.0,0.0,2014-03-03 11:27:36,0.0,2014-03-03 11:27:31,1.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0
0.0,0.0,2014-03-03 11:28:01,0.0,2014-03-03 11:27:56,0.0,0.0,0.0,356,0.29775280898876405,0.702247191011236,0.0,0.0,0.0
0.0,0.0,2014-03-03 11:28:11,0.0,2014-03-03 11:28:06,0.0,0.0,0.0,28,0.0,0.0,0.0,1.0,0.0
0.0,0.0,2014-03-03 11:28:16,0.8032128514056225,2014-03-03 11:28:11,0.06827309236947791,0.0,0.0,249,0.1285140562248996,0.0,0.0,0.0,0.0
0.0,0.8,2014-03-03 11:28:21,0.0,2014-03-03 11:28:16,0.0,0.0,0.0,125,0.08,0.12,0.0,0.0,0.0
0.0,0.0,2014-03-03 11:28:26,0.0,2014-03-03 11:28:21,0.6869158878504673,0.0,0.0,214,0.3130841121495327,0.0,0.0,0.0,0.0
0.0,0.0,2014-03-03 11:28:41,0.0,2014-03-03 11:28:36,0.0,0.5714285714285714,0.0,175,0.14285714285714285,0.2857142857142857,0.0,0.0,0.0
0.0,0.0,2014-03-03 11:28:46,0.0,2014-03-03 11:28:41,0.46511627906976744,0.0,0.0,473,0.37209302325581395,0.16279069767441862,0.0,0.0,0.0
0.0,0.0,2014-03-03 11:28:56,0.0,2014-03-03 11:28:51,0.0,0.0,0.0,2,1.0,0.0,0.0,0.0,0.0
0.0,0.0,2014-03-03 11:29:31,0.0,2014-03-03 11:29:26,0.0,0.0,0.0,600,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0
0.0,0.0,2014-03-03 11:29:36,0.0,2014-03-03 11:29:31,0.9900990099009901,0.0,0.0,101,0.009900990099009901,0.0,0.0,0.0,0.0
0.0,0.0,2014-03-03 11:29:46,0.0,2014-03-03 11:29:41,1.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0
0.0,0.0,2014-03-03 11:29:56,0.0,2014-03-03 11:29:51,0.8571428571428571,0.0,0.0,140,0.14285714285714285,0.0,0.0,0.0,0.0
0.0,0.0,2014-03-03 11:30:11,0.0,2014-03-03 11:30:06,0.0,0.0,0.0,70,0.0,1.0,0.0,0.0,0.0
0.0,0.0,2014-03-03 11:30:16,0.0,2014-03-03 11:30:11,0.0,0.0,0.0,200,0.0,0.0,0.0,1.0,0.0
0.0,0.0,2014-03-03 11:30:41,0.0,2014-03-03 11:30:36,0.0,0.0,0.0,219,1.0,0.0,0.0,0.0,0.0
0.0,0.0,2014-03-03 11:30:46,0.0,2014-03-03 11:30:41,0.0,0.0,0.0,2,1.0,0.0,0.0,0.0,0.0
0.0,0.0,2014-03-03 11:30:51,0.0,2014-03-03 11:30:46,0.0,0.0,0.0,218,0.9541284403669725,0.045871559633027525,0.0,0.0,0.0
0.0,0.0,2014-03-03 11:30:56,0.0,2014-03-03 11:30:51,0.0,0.0,0.0,301,1.0,0.0,0.0,0.0,0.0
0.0,0.0,2014-03-03 11:31:01,0.002717391304347826,2014-03-03 11:30:56,0.18478260869565216,0.002717391304347826,0.0,368,0.483695652173913,0.3233695652173913,0.0,0.002717391304347826,0.0
0.0,0.0,2014-03-03 11:31:06,0.0,2014-03-03 11:31:01,1.0,0.0,0.0,9,0.0,0.0,0.0,0.0,0.0
0.0,0.0,2014-03-03 11:31:21,0.0,2014-03-03 11:31:16,0.7194244604316546,0.0035971223021582736,0.0,278,0.21942446043165467,0.0035971223021582736,0.0,0.0539568345323741,0.0
0.0,0.0,2014-03-03 11:31:31,0.0,2014-03-03 11:31:26,0.0,0.0,0.0,100,0.0,1.0,0.0,0.0,0.0
0.0,0.0,2014-03-03 11:31:36,0.0,2014-03-03 11:31:31,0.0,0.0,0.0,3,0.0,0.0,0.0,1.0,0.0
0.09242144177449169,0.0,2014-03-03 11:31:56,0.0018484288354898336,2014-03-03 11:31:51,0.018484288354898338,0.22181146025878004,0.031423290203327174,541,0.4953789279112754,0.13123844731977818,0.0,0.0073937153419593345,0.0
0.0,0.0,2014-03-03 11:32:01,0.0,2014-03-03 11:31:56,0.421455938697318,0.0,0.0,261,0.3831417624521073,0.0,0.0,0.19540229885057472,0.0
0.0,0.0,2014-03-03 11:32:11,0.0,2014-03-03 11:32:06,0.2583148558758315,0.0011086474501108647,0.0,902,0.4490022172949002,0.11197339246119734,0.0,0.17960088691796008,0.0
0.0,0.0,2014-03-03 11:32:16,0.0,2014-03-03 11:32:11,1.0,0.0,0.0,15,0.0,0.0,0.0,0.0,0.0
0.0,0.0,2014-03-03 11:32:36,0.0,2014-03-03 11:32:31,0.0,0.0,0.0,17,0.0,1.0,0.0,0.0,0.0
0.0,0.0,2014-03-03 11:32:46,0.0,2014-03-03 11:32:41,0.0,0.0,0.0,117,1.0,0.0,0.0,0.0,0.0
0.0,0.0,2014-03-03 11:32:51,0.0015936254980079682,2014-03-03 11:32:46,0.23904382470119523,0.005577689243027889,0.0,1255,0.7521912350597609,0.0007968127490039841,0.0,0.0007968127490039841,0.0
0.0,0.0,2014-03-03 11:33:01,0.0,2014-03-03 11:32:56,0.24757281553398058,0.0,0.0,206,0.4368932038834951,0.3155339805825243,0.0,0.0,0.0
0.0,0.0,2014-03-03 11:33:06,0.0,2014-03-03 11:33:01,0.0,0.0,0.0,16,0.0,0.0,0.0,1.0,0.0
0.0,0.0,2014-03-03 11:33:11,0.0,2014-03-03 11:33:06,0.013986013986013986,0.0,0.0,143,0.916083916083916,0.0,0.0,0.06993006993006994,0.0
0.0,0.0,2014-03-03 11:33:16,0.0,2014-03-03 11:33:11,0.0,0.035211267605633804,0.0,142,0.9295774647887324,0.035211267605633804,0.0,0.0,0.0
0.0,0.0,2014-03-03 11:33:21,0.0,2014-03-03 11:33:16,0.0,0.0,0.0,13,1.0,0.0,0.0,0.0,0.0
0.0,0.3150684931506849,2014-03-03 11:33:36,0.1643835616438356,2014-03-03 11:33:31,0.0,0.136986301369863,0.0,730,0.3424657534246575,0.0410958904109589,0.0,0.0,0.0
0.0,0.0,2014-03-03 11:33:41,0.0,2014-03-03 11:33:36,0.0,0.0,0.0,206,0.49029126213592233,0.5097087378640777,0.0,0.0,0.0
0.0,0.0,2014-03-03 11:33:46,0.0,2014-03-03 11:33:41,0.0,0.0,0.0,10,0.0,0.0,0.0,1.0,0.0
0.0,0.0,2014-03-03 11:33:51,0.0,2014-03-03 11:33:46,0.38461538461538464,0.0,0.0,13,0.6153846153846154,0.0,0.0,0.0,0.0
0.0,0.6530612244897959,2014-03-03 11:34:01,0.0,2014-03-03 11:33:56,0.0,0.0,0.0,49,0.3469387755102041,0.0,0.0,0.0,0.0
0.0,0.0,2014-03-03 11:34:06,0.0,2014-03-03 11:34:01,1.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0
0.0,0.0,2014-03-03 11:34:16,0.0,2014-03-03 11:34:11,0.0,0.00980392156862745,0.0,102,0.21568627450980393,0.3333333333333333,0.0,0.4411764705882353,0.0
0.0,0.0,2014-03-03 11:34:36,0.0,2014-03-03 11:34:31,0.0,0.0,0.0,5,0.0,0.0,0.0,1.0,0.0
0.0,0.0,2014-03-03 11:34:46,0.0,2014-03-03 11:34:41,0.0,0.0,0.0,104,0.9615384615384616,0.0,0.0,0.038461538461538464,0.0
0.0,0.0,2014-03-03 11:34:51,0.006666666666666667,2014-03-03 11:34:46,0.0,0.056666666666666664,0.0,300,0.5266666666666666,0.07,0.0,0.34,0.0
0.0,0.0,2014-03-03 11:34:56,0.0,2014-03-03 11:34:51,0.0,0.0,0.0,129,0.5968992248062015,0.40310077519379844,0.0,0.0,0.0
0.0,0.0,2014-03-03 11:35:06,0.0,2014-03-03 11:35:01,0.0,0.0,0.0,50,1.0,0.0,0.0,0.0,0.0
