CHX,NASDAQ,totalVolume,endTime,NSX,NYSE Arca,BATS BZX,CBSX,NASDAQ PSX,BATS EDGA,BATS EDGX,startTime,BATS BYX,NASDAQ BX 
0.0,0.3724584103512015,1082,2014-03-13 11:06:11,0.0,0.18484288354898337,0.0,0.0,0.0,0.0,0.44269870609981515,2014-03-13 11:06:06,0.0,0.0
0.0,0.9454545454545454,220,2014-03-13 11:06:16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-03-13 11:06:11,0.0,0.05454545454545454
0.0,0.007936507936507936,504,2014-03-13 11:06:26,0.0,0.1984126984126984,0.0,0.0,0.0,0.0,0.5952380952380952,2014-03-13 11:06:21,0.0,0.1984126984126984
0.0,0.5908419497784343,677,2014-03-13 11:06:36,0.0,0.008862629246676515,0.0,0.0,0.0,0.0,0.40029542097488924,2014-03-13 11:06:31,0.0,0.0
0.0,0.9751243781094527,201,2014-03-13 11:06:41,0.0,0.024875621890547265,0.0,0.0,0.0,0.0,0.0,2014-03-13 11:06:36,0.0,0.0
0.0,0.0,38,2014-03-13 11:06:46,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2014-03-13 11:06:41,0.0,0.0
0.0,0.0,106,2014-03-13 11:06:51,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2014-03-13 11:06:46,0.0,0.0
0.0,0.6289381563593932,857,2014-03-13 11:06:56,0.0,0.2543757292882147,0.11668611435239207,0.0,0.0,0.0,0.0,2014-03-13 11:06:51,0.0,0.0
0.0,0.3333333333333333,300,2014-03-13 11:07:01,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,2014-03-13 11:06:56,0.0,0.0
0.0,0.45709281961471104,571,2014-03-13 11:07:06,0.0,0.19264448336252188,0.0,0.0,0.0,0.0,0.17513134851138354,2014-03-13 11:07:01,0.17513134851138354,0.0
0.0,0.7975778546712803,578,2014-03-13 11:07:11,0.0,0.0,0.17301038062283736,0.0,0.0,0.0,0.029411764705882353,2014-03-13 11:07:06,0.0,0.0
0.0,1.0,100,2014-03-13 11:07:16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-03-13 11:07:11,0.0,0.0
0.0,0.3428943937418514,767,2014-03-13 11:07:21,0.0,0.1303780964797914,0.5215123859191656,0.0,0.0,0.0,0.005215123859191656,2014-03-13 11:07:16,0.0,0.0
0.0,0.5,300,2014-03-13 11:07:26,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,2014-03-13 11:07:21,0.0,0.3333333333333333
0.0,0.8333333333333334,120,2014-03-13 11:07:31,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,2014-03-13 11:07:26,0.0,0.0
0.0,0.8333333333333334,120,2014-03-13 11:07:41,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,2014-03-13 11:07:36,0.0,0.0
0.0,0.5254237288135594,295,2014-03-13 11:07:56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-03-13 11:07:51,0.0,0.4745762711864407
0.0,0.403068340306834,717,2014-03-13 11:08:01,0.0,0.0,0.45746164574616455,0.0,0.0,0.0,0.1394700139470014,2014-03-13 11:07:56,0.0,0.0
0.0,0.4793926247288503,461,2014-03-13 11:08:06,0.0,0.08676789587852494,0.0,0.0,0.0,0.0,0.43383947939262474,2014-03-13 11:08:01,0.0,0.0
0.0,1.0,25,2014-03-13 11:08:11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-03-13 11:08:06,0.0,0.0
0.0,0.0,50,2014-03-13 11:08:16,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2014-03-13 11:08:11,0.0,0.0
0.0,0.6683673469387755,392,2014-03-13 11:08:26,0.0,0.05102040816326531,0.0,0.0,0.0,0.0,0.025510204081632654,2014-03-13 11:08:21,0.0,0.25510204081632654
0.0,1.0,185,2014-03-13 11:08:31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-03-13 11:08:26,0.0,0.0
0.0,0.7696737044145874,521,2014-03-13 11:08:36,0.0,0.23032629558541268,0.0,0.0,0.0,0.0,0.0,2014-03-13 11:08:31,0.0,0.0
0.0,0.3367003367003367,594,2014-03-13 11:08:41,0.0,0.49158249158249157,0.0,0.0,0.0,0.0,0.1717171717171717,2014-03-13 11:08:36,0.0,0.0
0.0,0.2631578947368421,190,2014-03-13 11:08:46,0.0,0.3157894736842105,0.0,0.0,0.0,0.0,0.0,2014-03-13 11:08:41,0.0,0.42105263157894735
0.0,0.0,314,2014-03-13 11:08:51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-03-13 11:08:46,0.1592356687898089,0.8407643312101911
0.0,0.43977591036414565,357,2014-03-13 11:08:56,0.0,0.0,0.5602240896358543,0.0,0.0,0.0,0.0,2014-03-13 11:08:51,0.0,0.0
0.0,0.19298245614035087,285,2014-03-13 11:09:01,0.0,0.8070175438596491,0.0,0.0,0.0,0.0,0.0,2014-03-13 11:08:56,0.0,0.0
0.0,0.2973856209150327,1530,2014-03-13 11:09:06,0.0,0.0,0.19607843137254902,0.0,0.0,0.0,0.4411764705882353,2014-03-13 11:09:01,0.06535947712418301,0.0
0.0,0.15078769692423105,1333,2014-03-13 11:09:11,0.0,0.0,0.15003750937734434,0.0,0.0,0.07501875468867217,0.0,2014-03-13 11:09:06,0.2250562640660165,0.39909977494373594
0.0,0.6629955947136564,454,2014-03-13 11:09:16,0.0,0.0,0.0,0.0,0.0,0.0,0.3370044052863436,2014-03-13 11:09:11,0.0,0.0
0.0,0.0,100,2014-03-13 11:09:21,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2014-03-13 11:09:16,0.0,0.0
0.0,0.0,50,2014-03-13 11:09:26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-03-13 11:09:21,0.0,1.0
0.0,1.0,121,2014-03-13 11:09:31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-03-13 11:09:26,0.0,0.0
0.0,0.4807692307692308,416,2014-03-13 11:09:36,0.0,0.2403846153846154,0.038461538461538464,0.0,0.0,0.0,0.2403846153846154,2014-03-13 11:09:31,0.0,0.0
0.0,0.0,100,2014-03-13 11:09:41,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2014-03-13 11:09:36,0.0,0.0
0.0,0.5,200,2014-03-13 11:09:46,0.0,0.0,0.0,0.0,0.0,0.0,0.5,2014-03-13 11:09:41,0.0,0.0
0.0,0.10512129380053908,371,2014-03-13 11:09:51,0.0,0.6765498652291105,0.0,0.0,0.0,0.0,0.2183288409703504,2014-03-13 11:09:46,0.0,0.0
0.0,0.5976470588235294,1700,2014-03-13 11:09:56,0.0,0.11764705882352941,0.04941176470588235,0.0,0.0,0.0,0.17647058823529413,2014-03-13 11:09:51,0.0,0.058823529411764705
0.0,0.3839031339031339,7020,2014-03-13 11:10:01,0.0,0.37735042735042734,0.05783475783475783,0.0,0.0,0.014245014245014245,0.042735042735042736,2014-03-13 11:09:56,0.042735042735042736,0.0811965811965812
0.0,0.9211267605633803,355,2014-03-13 11:10:06,0.0,0.0,0.07887323943661972,0.0,0.0,0.0,0.0,2014-03-13 11:10:01,0.0,0.0
0.0,1.0,25,2014-03-13 11:10:26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-03-13 11:10:21,0.0,0.0
0.0,0.40594059405940597,505,2014-03-13 11:10:36,0.0,0.594059405940594,0.0,0.0,0.0,0.0,0.0,2014-03-13 11:10:31,0.0,0.0
0.0,0.33962264150943394,2438,2014-03-13 11:10:41,0.0,0.660377358490566,0.0,0.0,0.0,0.0,0.0,2014-03-13 11:10:36,0.0,0.0
0.0,0.4594594594594595,481,2014-03-13 11:10:46,0.0,0.008316008316008316,0.2910602910602911,0.0,0.0,0.0,0.0,2014-03-13 11:10:41,0.033264033264033266,0.2079002079002079
0.0,0.6211812627291242,491,2014-03-13 11:10:51,0.0,0.20773930753564154,0.0,0.0,0.0,0.0,0.0,2014-03-13 11:10:46,0.1710794297352342,0.0
0.0,0.970873786407767,103,2014-03-13 11:10:56,0.0,0.02912621359223301,0.0,0.0,0.0,0.0,0.0,2014-03-13 11:10:51,0.0,0.0
0.0,0.22566371681415928,904,2014-03-13 11:11:01,0.0,0.6637168141592921,0.11061946902654868,0.0,0.0,0.0,0.0,2014-03-13 11:10:56,0.0,0.0
0.0,0.11551528878822197,883,2014-03-13 11:11:11,0.0,0.5662514156285391,0.0,0.0,0.0,0.0,0.11325028312570781,2014-03-13 11:11:06,0.0,0.20498301245753114
0.0,0.0,29,2014-03-13 11:11:21,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2014-03-13 11:11:16,0.0,0.0
0.0,0.4627659574468085,376,2014-03-13 11:11:26,0.0,0.26595744680851063,0.0,0.0,0.0,0.0026595744680851063,0.0026595744680851063,2014-03-13 11:11:21,0.26595744680851063,0.0
0.0,0.2857142857142857,35,2014-03-13 11:11:31,0.0,0.0,0.0,0.0,0.0,0.7142857142857143,0.0,2014-03-13 11:11:26,0.0,0.0
0.0,0.2305159165751921,911,2014-03-13 11:11:36,0.0,0.43578485181119647,0.0,0.0,0.0,0.10976948408342481,0.2239297475301866,2014-03-13 11:11:31,0.0,0.0
0.0,0.22052631578947368,1900,2014-03-13 11:11:41,0.0,0.10526315789473684,0.15789473684210525,0.0,0.0,0.0,0.4636842105263158,2014-03-13 11:11:36,0.05263157894736842,0.0
0.0,0.701980305161779,9241,2014-03-13 11:11:46,0.0,0.06254734336110811,0.010821339681852614,0.0,0.0,0.0265122822205389,0.19813872957472134,2014-03-13 11:11:41,0.0,0.0
0.0,0.03536977491961415,311,2014-03-13 11:11:51,0.0,0.0,0.0,0.0,0.0,0.6430868167202572,0.0,2014-03-13 11:11:46,0.0,0.3215434083601286
0.0,1.0,200,2014-03-13 11:11:56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-03-13 11:11:51,0.0,0.0
0.0,0.42857142857142855,175,2014-03-13 11:12:06,0.0,0.0,0.5714285714285714,0.0,0.0,0.0,0.0,2014-03-13 11:12:01,0.0,0.0
0.0,0.5012531328320802,399,2014-03-13 11:12:16,0.0,0.24812030075187969,0.0,0.0,0.0,0.2506265664160401,0.0,2014-03-13 11:12:11,0.0,0.0
0.0,0.49566294919454773,2421,2014-03-13 11:12:31,0.0,0.049979347377116894,0.16522098306484923,0.0,0.0,0.0,0.08261049153242461,2014-03-13 11:12:26,0.16522098306484923,0.041305245766212306
0.0,0.0,200,2014-03-13 11:12:36,0.0,0.0,0.5,0.0,0.0,0.0,0.0,2014-03-13 11:12:31,0.0,0.5
0.0,0.25,4,2014-03-13 11:12:41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-03-13 11:12:36,0.0,0.75
0.0,0.005,200,2014-03-13 11:12:46,0.0,0.495,0.5,0.0,0.0,0.0,0.0,2014-03-13 11:12:41,0.0,0.0
0.0,0.0,12,2014-03-13 11:12:51,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2014-03-13 11:12:46,0.0,0.0
0.0,0.2764182424916574,1798,2014-03-13 11:12:56,0.0,0.11123470522803114,0.11123470522803114,0.0,0.0,0.0,0.3342602892102336,2014-03-13 11:12:51,0.11123470522803114,0.05561735261401557
0.0,0.0,100,2014-03-13 11:13:01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-03-13 11:12:56,0.0,1.0
0.0,0.6060606060606061,33,2014-03-13 11:13:06,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,2014-03-13 11:13:01,0.0,0.30303030303030304
0.0,0.35714285714285715,28,2014-03-13 11:13:11,0.0,0.0,0.0,0.0,0.6428571428571429,0.0,0.0,2014-03-13 11:13:06,0.0,0.0
0.0,1.0,175,2014-03-13 11:13:16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-03-13 11:13:11,0.0,0.0
0.0,0.0,120,2014-03-13 11:13:31,0.0,0.16666666666666666,0.8333333333333334,0.0,0.0,0.0,0.0,2014-03-13 11:13:26,0.0,0.0
0.0,0.5901639344262295,122,2014-03-13 11:13:46,0.0,0.4098360655737705,0.0,0.0,0.0,0.0,0.0,2014-03-13 11:13:41,0.0,0.0
0.0,0.19617224880382775,1045,2014-03-13 11:13:51,0.0,0.10334928229665072,0.09569377990430622,0.0,0.0,0.0,0.4133971291866029,2014-03-13 11:13:46,0.09569377990430622,0.09569377990430622
0.0,1.0,200,2014-03-13 11:14:11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-03-13 11:14:06,0.0,0.0
0.0,1.0,301,2014-03-13 11:14:16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-03-13 11:14:11,0.0,0.0
0.0,0.0,100,2014-03-13 11:14:21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-03-13 11:14:16,1.0,0.0
0.0,1.0,10,2014-03-13 11:14:26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-03-13 11:14:21,0.0,0.0
0.0,1.0,200,2014-03-13 11:14:31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-03-13 11:14:26,0.0,0.0
0.0,0.4691358024691358,810,2014-03-13 11:14:36,0.0,0.25925925925925924,0.024691358024691357,0.0,0.0,0.0,0.12345679012345678,2014-03-13 11:14:31,0.12345679012345678,0.0
0.0,0.7487562189054726,402,2014-03-13 11:14:46,0.0,0.2512437810945274,0.0,0.0,0.0,0.0,0.0,2014-03-13 11:14:41,0.0,0.0
0.0,0.0,11,2014-03-13 11:14:51,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2014-03-13 11:14:46,0.0,0.0
0.0,0.0,15,2014-03-13 11:14:56,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2014-03-13 11:14:51,0.0,0.0
0.0,0.6784565916398714,622,2014-03-13 11:15:01,0.0,0.1607717041800643,0.0,0.0,0.0,0.0,0.1607717041800643,2014-03-13 11:14:56,0.0,0.0
0.0,0.0,300,2014-03-13 11:15:06,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.6666666666666666,2014-03-13 11:15:01,0.0,0.0
0.0,0.4649122807017544,228,2014-03-13 11:15:11,0.0,0.008771929824561403,0.08771929824561403,0.0,0.0,0.0,0.43859649122807015,2014-03-13 11:15:06,0.0,0.0
0.0,0.0,914,2014-03-13 11:15:21,0.0,0.0,0.12472647702407003,0.0,0.0,0.3282275711159737,0.10940919037199125,2014-03-13 11:15:16,0.3282275711159737,0.10940919037199125
0.0,1.0,100,2014-03-13 11:15:26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-03-13 11:15:21,0.0,0.0
0.0,0.5009187798603455,2721,2014-03-13 11:15:31,0.0,0.22418228592429254,0.04593899301727306,0.0,0.0,0.0,0.2205071664829107,2014-03-13 11:15:26,0.008452774715178243,0.0
0.0,0.09695817490494296,1052,2014-03-13 11:15:36,0.0,0.19011406844106463,0.22813688212927757,0.0,0.0,0.0,0.10456273764258556,2014-03-13 11:15:31,0.19011406844106463,0.19011406844106463
0.0,0.0,21,2014-03-13 11:15:41,0.0,0.9523809523809523,0.0,0.0,0.0,0.047619047619047616,0.0,2014-03-13 11:15:36,0.0,0.0
0.0,0.5055138950154389,4534,2014-03-13 11:15:56,0.0,0.33083370092633435,0.06837229819144243,0.0,0.0,0.0,0.06616674018526687,2014-03-13 11:15:51,0.0,0.029113365681517425
0.0,0.38661661920786955,7726,2014-03-13 11:16:01,0.0,0.3418327724566399,0.16308568470100956,0.0,0.0,0.0,0.05177323323841574,2014-03-13 11:15:56,0.004918457157649495,0.05177323323841574
0.0,0.8571428571428571,70,2014-03-13 11:16:06,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,2014-03-13 11:16:01,0.0,0.0
0.0,0.5284552845528455,1230,2014-03-13 11:16:11,0.0,0.21951219512195122,0.16260162601626016,0.0,0.0,0.0,0.08130081300813008,2014-03-13 11:16:06,0.0,0.008130081300813009
0.0,0.4444444444444444,360,2014-03-13 11:16:16,0.0,0.0,0.0,0.0,0.5555555555555556,0.0,0.0,2014-03-13 11:16:11,0.0,0.0
0.0,0.35751173708920186,4260,2014-03-13 11:16:21,0.0,0.501643192488263,0.023474178403755867,0.0,0.0,0.0,0.09389671361502347,2014-03-13 11:16:16,0.0,0.023474178403755867
0.0,0.7894736842105263,950,2014-03-13 11:16:26,0.0,0.0,0.021052631578947368,0.0,0.0,0.18947368421052632,0.0,2014-03-13 11:16:21,0.0,0.0
0.0,1.0,200,2014-03-13 11:16:31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-03-13 11:16:26,0.0,0.0
0.0,0.5348004094165814,1954,2014-03-13 11:16:41,0.0,0.2047082906857728,0.0511770726714432,0.0,0.0,0.0010235414534288639,0.1571136131013306,2014-03-13 11:16:36,0.0511770726714432,0.0
0.0,1.0,20,2014-03-13 11:16:46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-03-13 11:16:41,0.0,0.0
0.0,0.6023391812865497,855,2014-03-13 11:16:51,0.0,0.11695906432748537,0.011695906432748537,0.0,0.0,0.0,0.03508771929824561,2014-03-13 11:16:46,0.23391812865497075,0.0
0.0,0.47184684684684686,3552,2014-03-13 11:16:56,0.0,0.4715653153153153,0.028434684684684686,0.0,0.028153153153153154,0.0,0.0,2014-03-13 11:16:51,0.0,0.0
0.0,0.30360205831903947,1166,2014-03-13 11:17:01,0.0,0.5145797598627787,0.1423670668953688,0.0,0.0,0.0,0.03945111492281304,2014-03-13 11:16:56,0.0,0.0
0.0,0.3929273084479371,509,2014-03-13 11:17:06,0.0,0.19646365422396855,0.0,0.0,0.0,0.19646365422396855,0.21414538310412573,2014-03-13 11:17:01,0.0,0.0
0.0,0.0,100,2014-03-13 11:17:16,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2014-03-13 11:17:11,0.0,0.0
0.0,0.5776930409914204,1049,2014-03-13 11:17:21,0.0,0.2583412774070543,0.0,0.0,0.0,0.16396568160152525,0.0,2014-03-13 11:17:16,0.0,0.0
0.0,0.43478260869565216,230,2014-03-13 11:17:26,0.0,0.13043478260869565,0.43478260869565216,0.0,0.0,0.0,0.0,2014-03-13 11:17:21,0.0,0.0
0.0,1.0,25,2014-03-13 11:17:31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-03-13 11:17:26,0.0,0.0
0.0,0.0,200,2014-03-13 11:17:36,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2014-03-13 11:17:31,0.0,0.0
0.0,0.36900369003690037,1084,2014-03-13 11:17:41,0.0,0.18450184501845018,0.16974169741697417,0.0,0.0,0.0,0.2767527675276753,2014-03-13 11:17:36,0.0,0.0
0.0,0.27884615384615385,416,2014-03-13 11:17:46,0.0,0.4807692307692308,0.2403846153846154,0.0,0.0,0.0,0.0,2014-03-13 11:17:41,0.0,0.0
0.0,0.21301020408163265,2352,2014-03-13 11:17:51,0.0,0.25552721088435376,0.36139455782312924,0.0,0.0,0.0,0.08503401360544217,2014-03-13 11:17:46,0.0,0.08503401360544217
0.0,0.2471042471042471,518,2014-03-13 11:18:06,0.0,0.752895752895753,0.0,0.0,0.0,0.0,0.0,2014-03-13 11:18:01,0.0,0.0
0.0,0.0,63,2014-03-13 11:18:11,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2014-03-13 11:18:06,0.0,0.0
0.0,0.14104193138500634,1574,2014-03-13 11:18:16,0.0,0.06480304955527319,0.6353240152477764,0.0,0.0,0.0,0.1588310038119441,2014-03-13 11:18:11,0.0,0.0
0.0,0.3843766166580445,1933,2014-03-13 11:18:21,0.0,0.1950336264873254,0.21210553543714433,0.0,0.0,0.0,0.20848422141748577,2014-03-13 11:18:16,0.0,0.0
0.0,0.15441176470588236,272,2014-03-13 11:18:26,0.0,0.40441176470588236,0.0,0.0,0.0,0.0,0.36764705882352944,2014-03-13 11:18:21,0.07352941176470588,0.0
0.0,0.7297297297297297,370,2014-03-13 11:18:31,0.0,0.0,0.2702702702702703,0.0,0.0,0.0,0.0,2014-03-13 11:18:26,0.0,0.0
0.0,0.14782608695652175,1150,2014-03-13 11:18:36,0.0,0.14782608695652175,0.0,0.0,0.0,0.0,0.6956521739130435,2014-03-13 11:18:31,0.0,0.008695652173913044
0.0,0.3947232281427832,1933,2014-03-13 11:18:41,0.0,0.5483704086911536,0.005173305742369374,0.0,0.0,0.0,0.0,2014-03-13 11:18:36,0.05173305742369374,0.0
0.0,0.5948905109489051,822,2014-03-13 11:18:46,0.0,0.24330900243309003,0.0,0.0,0.0,0.0,0.16180048661800486,2014-03-13 11:18:41,0.0,0.0
0.0,0.5274177467597209,1003,2014-03-13 11:18:51,0.0,0.049850448654037885,0.049850448654037885,0.0,0.0,0.0,0.17347956131605186,2014-03-13 11:18:46,0.0,0.19940179461615154
0.0,0.36200716845878134,837,2014-03-13 11:18:56,0.0,0.23894862604540024,0.23894862604540024,0.0,0.0,0.0,0.04062126642771804,2014-03-13 11:18:51,0.0,0.11947431302270012
0.0,0.0,405,2014-03-13 11:19:01,0.0,0.0,0.9876543209876543,0.0,0.0,0.0,0.0,2014-03-13 11:18:56,0.012345679012345678,0.0
0.0,0.3830703012912482,1394,2014-03-13 11:19:06,0.0,0.14347202295552366,0.14347202295552366,0.0,0.0,0.0,0.3299856527977044,2014-03-13 11:19:01,0.0,0.0
0.0,0.36431784107946025,2001,2014-03-13 11:19:11,0.0,0.3028485757121439,0.04997501249375312,0.0,0.0,0.0,0.09995002498750624,2014-03-13 11:19:06,0.04997501249375312,0.1329335332333833
0.0,0.31141439205955335,1612,2014-03-13 11:19:16,0.0,0.19851116625310175,0.12406947890818859,0.0,0.0,0.1054590570719603,0.0967741935483871,2014-03-13 11:19:11,0.0,0.16377171215880892
0.0,0.7352941176470589,34,2014-03-13 11:19:21,0.0,0.2647058823529412,0.0,0.0,0.0,0.0,0.0,2014-03-13 11:19:16,0.0,0.0
0.0,0.7134670487106017,349,2014-03-13 11:19:26,0.0,0.0,0.0,0.0,0.0,0.0,0.28653295128939826,2014-03-13 11:19:21,0.0,0.0
0.0,0.0,100,2014-03-13 11:19:31,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2014-03-13 11:19:26,0.0,0.0
0.0,0.2992874109263658,842,2014-03-13 11:19:36,0.0,0.1187648456057007,0.2375296912114014,0.0,0.0,0.22565320665083136,0.0,2014-03-13 11:19:31,0.0,0.1187648456057007
0.0,0.0,77,2014-03-13 11:19:46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-03-13 11:19:41,0.7792207792207793,0.22077922077922077
0.0,0.9315589353612167,263,2014-03-13 11:19:56,0.0,0.06844106463878327,0.0,0.0,0.0,0.0,0.0,2014-03-13 11:19:51,0.0,0.0
0.0,0.0196078431372549,306,2014-03-13 11:20:06,0.0,0.32679738562091504,0.32679738562091504,0.32679738562091504,0.0,0.0,0.0,2014-03-13 11:20:01,0.0,0.0
0.0,0.2654370489174018,1247,2014-03-13 11:20:11,0.0,0.41379310344827586,0.08019246190858059,0.0,0.0,0.0,0.08019246190858059,2014-03-13 11:20:06,0.08019246190858059,0.08019246190858059
0.0,0.8823529411764706,340,2014-03-13 11:20:16,0.0,0.11764705882352941,0.0,0.0,0.0,0.0,0.0,2014-03-13 11:20:11,0.0,0.0
0.0,0.14574314574314573,693,2014-03-13 11:20:21,0.0,0.2886002886002886,0.1443001443001443,0.0,0.0,0.0,0.21645021645021645,2014-03-13 11:20:16,0.2049062049062049,0.0
0.0,0.003215434083601286,311,2014-03-13 11:20:26,0.0,0.0,0.6752411575562701,0.3215434083601286,0.0,0.0,0.0,2014-03-13 11:20:21,0.0,0.0
0.0,0.3514228987425546,3022,2014-03-13 11:20:36,0.0,0.4632693580410324,0.08603573792190602,0.0,0.0,0.0,0.03309066843150232,2014-03-13 11:20:31,0.0,0.06618133686300463
0.0,0.30303030303030304,990,2014-03-13 11:20:51,0.0,0.494949494949495,0.0,0.0,0.0,0.0,0.10101010101010101,2014-03-13 11:20:46,0.0,0.10101010101010101
0.0,0.3026052104208417,998,2014-03-13 11:20:56,0.0,0.40380761523046094,0.15030060120240482,0.0,0.050100200400801605,0.09318637274549098,0.0,2014-03-13 11:20:51,0.0,0.0
0.0,0.044270833333333336,384,2014-03-13 11:21:01,0.0,0.8776041666666666,0.0,0.0,0.0,0.0,0.078125,2014-03-13 11:20:56,0.0,0.0
0.0,0.4024144869215292,497,2014-03-13 11:21:21,0.0,0.5935613682092555,0.004024144869215292,0.0,0.0,0.0,0.0,2014-03-13 11:21:16,0.0,0.0
0.0,0.0,300,2014-03-13 11:21:26,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,2014-03-13 11:21:21,0.0,0.3333333333333333
0.0,0.4520725388601036,1544,2014-03-13 11:21:41,0.0,0.0939119170984456,0.1949481865284974,0.0,0.0,0.0,0.19430051813471502,2014-03-13 11:21:36,0.0,0.06476683937823834
0.0,0.5263157894736842,190,2014-03-13 11:21:46,0.0,0.2631578947368421,0.21052631578947367,0.0,0.0,0.0,0.0,2014-03-13 11:21:41,0.0,0.0
0.0,0.48242811501597443,1252,2014-03-13 11:21:56,0.0,0.1597444089456869,0.1757188498402556,0.0,0.0,0.0,0.0,2014-03-13 11:21:51,0.18210862619808307,0.0
0.0,0.0,102,2014-03-13 11:22:01,0.0,0.17647058823529413,0.8235294117647058,0.0,0.0,0.0,0.0,2014-03-13 11:21:56,0.0,0.0
0.0,1.0,22,2014-03-13 11:22:06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-03-13 11:22:01,0.0,0.0
0.0,1.0,11,2014-03-13 11:22:26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-03-13 11:22:21,0.0,0.0
0.0,1.0,10,2014-03-13 11:22:51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-03-13 11:22:46,0.0,0.0
0.0,0.0,123,2014-03-13 11:22:56,0.0,0.18699186991869918,0.0,0.0,0.0,0.0,0.0,2014-03-13 11:22:51,0.0,0.8130081300813008
0.0,0.2950108459869848,461,2014-03-13 11:23:26,0.0,0.03470715835140998,0.0,0.0,0.0,0.0,0.43383947939262474,2014-03-13 11:23:21,0.23644251626898047,0.0
0.0,1.0,5,2014-03-13 11:23:36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-03-13 11:23:31,0.0,0.0
0.0,1.0,82,2014-03-13 11:24:01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-03-13 11:23:56,0.0,0.0
0.0,1.0,4,2014-03-13 11:24:06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-03-13 11:24:01,0.0,0.0
0.0,0.0,11,2014-03-13 11:24:11,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2014-03-13 11:24:06,0.0,0.0
0.0,0.5,200,2014-03-13 11:24:16,0.0,0.5,0.0,0.0,0.0,0.0,0.0,2014-03-13 11:24:11,0.0,0.0
0.0,0.07673932517169305,3349,2014-03-13 11:24:21,0.0,0.6760226933412959,0.08957897879964169,0.0,0.0,0.0,0.09793968348760825,2014-03-13 11:24:16,0.0,0.059719319199761124
0.0,0.0,544,2014-03-13 11:24:26,0.0,0.8161764705882353,0.0,0.0,0.0,0.0,0.18382352941176472,2014-03-13 11:24:21,0.0,0.0
0.0,0.0014245014245014246,702,2014-03-13 11:24:31,0.0,0.5698005698005698,0.0,0.0,0.0,0.14245014245014245,0.2863247863247863,2014-03-13 11:24:26,0.0,0.0
0.0,0.11926605504587157,981,2014-03-13 11:24:36,0.0,0.8807339449541285,0.0,0.0,0.0,0.0,0.0,2014-03-13 11:24:31,0.0,0.0
0.0,0.23378141437755698,1711,2014-03-13 11:24:41,0.0,0.4097019286966686,0.05786090005844535,0.0,0.0,0.11689070718877849,0.17533606078316774,2014-03-13 11:24:36,0.0,0.006428988895382817
