TimeInterval,TradeCount,Volume,Direct Edge X,BATS,Direct Edge A,BATS Y,NASDAQ,NASDAQ OMX PSX,NYSE Arca SM,NASDAQ OMX BX,CBOE
2014-03-13 11:12:34,3,27,0,0,0,0,27,0,0,0,0
2014-03-13 11:12:41,5,50,0,0,0,0,50,0,0,0,0
2014-03-13 11:12:43,5,274,60,0,0,0,214,0,0,0,0
2014-03-13 11:12:47,6,50,0,0,0,0,50,0,0,0,0
2014-03-13 11:12:53,2,100,0,0,0,0,100,0,0,0,0
2014-03-13 11:12:54,1,30,0,0,0,0,0,0,30,0,0
2014-03-13 11:12:55,12,771,0,100,0,10,364,0,297,0,0
2014-03-13 11:13:04,1,3,0,3,0,0,0,0,0,0,0
2014-03-13 11:13:06,1,100,0,0,0,0,100,0,0,0,0
2014-03-13 11:13:18,1,100,0,0,0,0,0,0,0,0,100
2014-03-13 11:13:32,2,116,0,0,0,0,16,0,100,0,0
2014-03-13 11:13:42,1,20,0,0,0,0,20,0,0,0,0
2014-03-13 11:13:44,1,100,0,0,0,0,100,0,0,0,0
2014-03-13 11:13:58,1,25,0,0,0,0,25,0,0,0,0
2014-03-13 11:14:00,1,100,0,0,0,0,0,0,0,0,100
2014-03-13 11:14:14,1,100,0,0,0,0,0,0,100,0,0
2014-03-13 11:14:23,1,100,0,0,0,0,0,0,0,0,100
2014-03-13 11:14:29,2,20,0,0,0,0,10,0,10,0,0
2014-03-13 11:14:31,1,200,0,0,0,0,200,0,0,0,0
2014-03-13 11:14:40,8,286,54,0,0,0,132,0,100,0,0
2014-03-13 11:14:43,5,151,16,0,0,0,35,0,100,0,0
2014-03-13 11:14:58,1,100,0,0,0,0,0,0,100,0,0
2014-03-13 11:15:11,1,3,0,0,0,0,3,0,0,0,0
2014-03-13 11:15:14,2,102,0,0,0,0,2,0,100,0,0
2014-03-13 11:15:46,2,100,0,0,0,0,100,0,0,0,0
2014-03-13 11:16:03,2,100,0,0,0,0,100,0,0,0,0
2014-03-13 11:16:21,2,100,0,0,0,0,0,0,100,0,0
2014-03-13 11:16:40,1,100,0,0,0,0,0,0,0,0,100
2014-03-13 11:16:59,3,100,0,0,0,0,0,0,100,0,0
2014-03-13 11:17:17,5,50,38,0,0,0,12,0,0,0,0
2014-03-13 11:17:18,2,2,0,0,0,0,2,0,0,0,0
2014-03-13 11:17:20,2,10,0,10,0,0,0,0,0,0,0
2014-03-13 11:17:21,1,100,0,0,0,0,0,0,100,0,0
2014-03-13 11:17:39,7,400,0,0,0,0,400,0,0,0,0
2014-03-13 11:17:50,1,5,5,0,0,0,0,0,0,0,0
2014-03-13 11:18:08,2,111,11,100,0,0,0,0,0,0,0
2014-03-13 11:18:10,1,25,0,0,0,0,25,0,0,0,0
2014-03-13 11:18:23,8,520,0,0,0,0,100,0,420,0,0
2014-03-13 11:18:26,8,88,4,8,0,3,65,0,8,0,0
2014-03-13 11:18:30,2,300,300,0,0,0,0,0,0,0,0
2014-03-13 11:18:31,1,100,0,0,0,0,0,0,100,0,0
2014-03-13 11:18:39,1,84,84,0,0,0,0,0,0,0,0
2014-03-13 11:18:42,9,287,38,0,0,0,109,0,40,100,0
2014-03-13 11:18:46,6,203,0,0,0,24,179,0,0,0,0
2014-03-13 11:19:20,1,100,100,0,0,0,0,0,0,0,0
2014-03-13 11:19:33,1,61,0,0,0,0,61,0,0,0,0
2014-03-13 11:19:36,1,100,0,0,0,0,100,0,0,0,0
2014-03-13 11:19:38,7,250,0,40,0,0,210,0,0,0,0
2014-03-13 11:19:40,1,10,0,0,0,0,10,0,0,0,0
2014-03-13 11:19:47,1,100,0,0,0,0,0,0,100,0,0
2014-03-13 11:19:51,1,20,0,0,0,0,20,0,0,0,0
2014-03-13 11:20:11,1,10,0,0,0,0,10,0,0,0,0
2014-03-13 11:20:14,5,235,0,0,0,0,135,0,100,0,0
2014-03-13 11:20:27,1,30,0,0,0,0,30,0,0,0,0
2014-03-13 11:20:37,1,100,0,0,0,100,0,0,0,0,0
2014-03-13 11:20:42,4,120,0,0,0,0,20,0,100,0,0
2014-03-13 11:20:44,2,100,0,0,0,0,100,0,0,0,0
2014-03-13 11:20:57,2,200,200,0,0,0,0,0,0,0,0
2014-03-13 11:21:12,1,100,0,0,0,0,0,0,0,0,100
2014-03-13 11:21:14,1,9,0,0,0,0,9,0,0,0,0
2014-03-13 11:21:39,1,100,100,0,0,0,0,0,0,0,0
2014-03-13 11:21:43,6,360,100,0,0,0,100,0,150,10,0
2014-03-13 11:21:53,4,129,0,0,0,0,129,0,0,0,0
2014-03-13 11:21:58,8,446,25,163,0,0,133,0,125,0,0
2014-03-13 11:22:00,2,37,0,37,0,0,0,0,0,0,0
2014-03-13 11:22:14,1,20,0,0,0,0,0,0,20,0,0
2014-03-13 11:22:16,1,10,0,0,0,0,0,0,10,0,0
2014-03-13 11:22:19,1,7,0,0,0,0,0,0,7,0,0
2014-03-13 11:22:21,1,100,100,0,0,0,0,0,0,0,0
2014-03-13 11:22:24,10,471,321,0,0,0,50,0,100,0,0
2014-03-13 11:22:49,2,20,0,0,0,0,20,0,0,0,0
2014-03-13 11:22:57,1,100,0,0,0,0,100,0,0,0,0
2014-03-13 11:23:19,1,10,0,0,0,0,10,0,0,0,0
2014-03-13 11:23:34,1,100,100,0,0,0,0,0,0,0,0
2014-03-13 11:23:37,1,8,0,0,0,8,0,0,0,0,0
2014-03-13 11:24:02,3,220,20,100,0,0,0,0,100,0,0
2014-03-13 11:24:04,1,100,100,0,0,0,0,0,0,0,0
2014-03-13 11:24:19,1,100,0,0,0,0,100,0,0,0,0
2014-03-13 11:24:20,2,45,25,0,0,0,20,0,0,0,0
2014-03-13 11:24:21,2,100,0,0,0,0,100,0,0,0,0
2014-03-13 11:24:35,1,3,0,0,0,0,0,0,3,0,0
2014-03-13 11:24:36,1,6,0,0,0,0,0,0,6,0,0
2014-03-13 11:24:47,1,1,0,0,0,0,0,0,0,1,0
2014-03-13 11:25:20,3,58,0,0,0,0,58,0,0,0,0
2014-03-13 11:25:33,2,100,0,0,0,0,100,0,0,0,0
2014-03-13 11:25:43,1,100,0,0,0,0,0,0,0,100,0
2014-03-13 11:25:52,1,9,0,0,0,0,9,0,0,0,0
2014-03-13 11:26:00,3,100,100,0,0,0,0,0,0,0,0
2014-03-13 11:26:40,1,2,0,0,0,0,2,0,0,0,0
2014-03-13 11:26:41,20,1343,254,200,0,0,789,0,0,100,0
2014-03-13 11:26:49,1,100,0,0,0,0,100,0,0,0,0
2014-03-13 11:26:53,1,100,0,0,0,0,0,0,100,0,0
2014-03-13 11:27:32,1,100,0,0,0,0,100,0,0,0,0
2014-03-13 11:27:43,15,1287,0,0,0,0,587,0,700,0,0
2014-03-13 11:27:44,4,154,0,0,0,0,54,0,100,0,0
2014-03-13 11:27:55,1,100,0,0,0,0,0,0,0,0,100
2014-03-13 11:28:12,4,253,0,0,53,0,200,0,0,0,0
2014-03-13 11:28:17,1,18,0,0,18,0,0,0,0,0,0
2014-03-13 11:28:18,3,207,0,0,100,0,107,0,0,0,0
2014-03-13 11:28:19,2,108,8,0,0,0,0,0,100,0,0
2014-03-13 11:28:26,2,100,100,0,0,0,0,0,0,0,0
2014-03-13 11:28:28,7,152,0,0,0,0,100,0,52,0,0
2014-03-13 11:28:30,1,100,0,0,100,0,0,0,0,0,0
2014-03-13 11:28:31,2,42,0,0,0,0,42,0,0,0,0
2014-03-13 11:28:36,2,100,0,0,0,0,100,0,0,0,0
2014-03-13 11:28:39,11,552,0,0,150,0,402,0,0,0,0
2014-03-13 11:28:42,2,100,0,0,0,0,100,0,0,0,0
2014-03-13 11:28:50,2,100,0,0,0,0,100,0,0,0,0
2014-03-13 11:28:55,2,100,0,0,0,0,100,0,0,0,0
2014-03-13 11:29:07,2,100,0,0,0,0,100,0,0,0,0
2014-03-13 11:29:20,1,100,0,0,0,0,100,0,0,0,0
2014-03-13 11:29:24,1,20,0,0,0,0,20,0,0,0,0
2014-03-13 11:29:33,1,100,0,0,100,0,0,0,0,0,0
2014-03-13 11:29:46,3,110,0,0,0,0,10,0,100,0,0
2014-03-13 11:30:00,2,100,0,0,0,0,0,0,100,0,0
2014-03-13 11:30:11,1,100,0,0,0,0,0,0,100,0,0
2014-03-13 11:30:12,5,250,0,0,0,0,200,0,0,50,0
2014-03-13 11:30:21,1,6,0,0,0,0,0,0,6,0,0
2014-03-13 11:30:24,3,100,0,0,0,0,100,0,0,0,0
2014-03-13 11:30:36,2,100,0,0,0,0,0,0,100,0,0
2014-03-13 11:30:46,3,71,0,11,0,0,10,0,50,0,0
2014-03-13 11:30:48,5,125,0,0,0,0,125,0,0,0,0
2014-03-13 11:31:36,2,109,9,0,0,0,0,0,100,0,0
2014-03-13 11:31:59,1,100,0,100,0,0,0,0,0,0,0
2014-03-13 11:32:13,2,100,0,0,0,0,0,0,100,0,0
2014-03-13 11:32:32,3,200,0,0,0,0,0,0,200,0,0
2014-03-13 11:32:34,1,100,0,0,0,0,0,0,0,0,100
2014-03-13 11:32:55,1,100,0,100,0,0,0,0,0,0,0
2014-03-13 11:33:03,1,100,0,0,0,0,100,0,0,0,0
2014-03-13 11:33:15,6,600,0,0,100,0,424,0,76,0,0
2014-03-13 11:33:16,4,224,0,100,0,0,100,0,24,0,0
2014-03-13 11:33:40,1,100,0,0,0,0,100,0,0,0,0
2014-03-13 11:33:56,8,752,0,0,0,0,452,0,300,0,0
2014-03-13 11:34:03,3,210,0,0,0,0,100,0,10,100,0
2014-03-13 11:34:05,1,40,40,0,0,0,0,0,0,0,0
2014-03-13 11:34:20,3,153,0,0,0,0,150,0,3,0,0
2014-03-13 11:34:21,1,100,0,0,0,0,100,0,0,0,0
2014-03-13 11:34:32,1,100,0,0,0,0,100,0,0,0,0
2014-03-13 11:34:54,3,203,100,0,0,0,0,0,103,0,0
2014-03-13 11:35:09,5,397,0,0,0,0,200,0,197,0,0
2014-03-13 11:35:20,1,3,0,0,0,0,0,0,3,0,0
2014-03-13 11:35:26,13,427,0,100,0,0,227,0,100,0,0
2014-03-13 11:35:29,1,40,0,0,0,0,0,0,40,0,0
2014-03-13 11:35:31,15,650,50,160,0,0,200,0,240,0,0
2014-03-13 11:35:32,5,200,0,0,0,0,100,0,100,0,0
2014-03-13 11:35:33,2,106,0,0,0,0,6,0,100,0,0
2014-03-13 11:35:37,2,125,25,0,0,0,0,0,100,0,0
2014-03-13 11:35:44,1,25,0,0,0,0,0,0,25,0,0
2014-03-13 11:35:56,7,35,0,0,0,0,35,0,0,0,0
2014-03-13 11:35:59,2,90,0,0,0,0,90,0,0,0,0
2014-03-13 11:36:01,12,490,0,200,0,0,210,0,80,0,0
2014-03-13 11:36:12,4,136,0,0,0,0,136,0,0,0,0
2014-03-13 11:36:13,6,100,0,0,0,0,100,0,0,0,0
2014-03-13 11:36:15,1,13,0,0,0,0,0,0,13,0,0
2014-03-13 11:36:17,1,100,0,0,100,0,0,0,0,0,0
2014-03-13 11:36:19,1,30,30,0,0,0,0,0,0,0,0
2014-03-13 11:36:24,9,500,190,300,0,0,10,0,0,0,0
2014-03-13 11:36:48,14,629,0,0,0,0,472,0,157,0,0
2014-03-13 11:37:05,9,117,0,0,0,0,117,0,0,0,0
2014-03-13 11:37:09,5,201,0,0,0,0,201,0,0,0,0
2014-03-13 11:37:11,4,100,0,0,0,0,100,0,0,0,0
2014-03-13 11:37:29,4,300,0,100,0,0,200,0,0,0,0
2014-03-13 11:38:13,1,40,0,40,0,0,0,0,0,0,0
2014-03-13 11:38:19,7,14,0,0,0,0,12,0,0,2,0
2014-03-13 11:38:51,1,10,0,0,0,0,0,0,0,10,0
2014-03-13 11:39:24,13,181,0,0,0,25,56,0,100,0,0
2014-03-13 11:39:39,2,179,0,0,0,0,179,0,0,0,0
2014-03-13 11:39:53,1,100,0,0,0,0,0,0,100,0,0
2014-03-13 11:40:04,1,10,0,0,0,10,0,0,0,0,0
2014-03-13 11:40:28,2,15,0,0,0,0,5,0,10,0,0
2014-03-13 11:40:51,16,643,100,0,0,0,140,0,303,100,0
2014-03-13 11:40:54,1,1,0,0,0,0,0,0,1,0,0
2014-03-13 11:40:58,1,30,0,0,0,0,0,0,0,30,0
2014-03-13 11:41:01,1,121,0,121,0,0,0,0,0,0,0
2014-03-13 11:41:23,3,200,0,0,0,0,0,0,200,0,0
2014-03-13 11:41:39,1,50,0,0,0,0,0,0,50,0,0
2014-03-13 11:41:44,6,741,0,0,100,0,100,0,541,0,0
2014-03-13 11:41:45,2,165,0,165,0,0,0,0,0,0,0
2014-03-13 11:41:46,3,265,165,0,0,0,100,0,0,0,0
2014-03-13 11:42:03,1,25,0,0,0,0,25,0,0,0,0
2014-03-13 11:42:37,5,427,0,300,0,0,127,0,0,0,0
2014-03-13 11:42:56,31,1841,237,0,100,0,544,0,860,100,0
2014-03-13 11:43:13,11,343,43,0,0,0,300,0,0,0,0
2014-03-13 11:43:35,1,50,0,0,0,0,0,0,50,0,0
2014-03-13 11:43:36,5,300,0,300,0,0,0,0,0,0,0
2014-03-13 11:43:37,2,100,0,0,0,0,49,0,51,0,0
2014-03-13 11:43:48,1,100,0,100,0,0,0,0,0,0,0
2014-03-13 11:43:57,1,100,0,0,0,0,100,0,0,0,0
2014-03-13 11:43:58,2,100,0,0,0,0,100,0,0,0,0
2014-03-13 11:43:59,2,100,0,0,0,0,100,0,0,0,0
2014-03-13 11:44:09,1,10,0,0,0,0,0,0,10,0,0
2014-03-13 11:44:10,1,100,0,0,0,0,100,0,0,0,0
2014-03-13 11:44:22,1,100,0,0,0,0,100,0,0,0,0
2014-03-13 11:44:34,3,104,0,0,0,0,104,0,0,0,0
2014-03-13 11:44:46,3,300,0,100,0,0,100,0,100,0,0
2014-03-13 11:44:58,2,100,0,0,0,0,0,0,100,0,0
2014-03-13 11:45:10,4,200,0,0,0,0,100,0,100,0,0
2014-03-13 11:45:22,2,100,0,0,0,0,0,0,100,0,0
2014-03-13 11:45:34,9,370,40,126,0,0,24,0,180,0,0
2014-03-13 11:45:44,1,52,0,0,0,0,0,0,52,0,0
2014-03-13 11:45:45,10,293,0,40,0,0,33,0,220,0,0
2014-03-13 11:45:46,1,100,0,100,0,0,0,0,0,0,0
2014-03-13 11:45:59,1,100,0,0,0,0,100,0,0,0,0
2014-03-13 11:46:12,1,15,0,0,0,0,15,0,0,0,0
2014-03-13 11:46:13,1,100,0,0,0,0,100,0,0,0,0
2014-03-13 11:46:28,1,100,0,0,0,0,100,0,0,0,0
2014-03-13 11:46:43,3,633,0,0,0,0,633,0,0,0,0
2014-03-13 11:46:57,1,50,0,0,0,0,50,0,0,0,0
2014-03-13 11:46:59,1,100,0,0,0,0,0,0,100,0,0
2014-03-13 11:47:14,2,130,0,0,0,0,30,0,100,0,0
2014-03-13 11:47:25,1,2,0,0,0,0,2,0,0,0,0
2014-03-13 11:47:30,1,100,0,0,0,0,0,0,100,0,0
2014-03-13 11:47:37,1,50,0,0,0,0,0,0,0,50,0
2014-03-13 11:47:45,1,100,0,0,0,0,0,0,100,0,0
2014-03-13 11:48:02,1,100,0,0,0,0,0,0,100,0,0
2014-03-13 11:48:20,1,100,0,0,0,0,0,0,100,0,0
2014-03-13 11:48:39,3,240,0,0,0,0,0,0,240,0,0
2014-03-13 11:48:41,1,10,0,10,0,0,0,0,0,0,0
2014-03-13 11:48:43,4,183,0,0,0,0,0,0,183,0,0
2014-03-13 11:48:48,1,1,0,1,0,0,0,0,0,0,0
2014-03-13 11:48:58,1,100,0,0,0,0,0,0,100,0,0
2014-03-13 11:49:16,2,190,0,90,0,0,0,0,0,100,0
2014-03-13 11:49:23,3,102,0,100,0,0,0,0,0,2,0
2014-03-13 11:49:35,2,100,0,0,0,0,0,0,100,0,0
2014-03-13 11:49:50,2,101,0,0,0,0,0,0,13,88,0
2014-03-13 11:49:54,3,100,0,0,0,0,100,0,0,0,0
2014-03-13 11:49:58,1,100,0,0,0,0,100,0,0,0,0
2014-03-13 11:50:04,6,495,0,0,4,0,215,0,276,0,0
2014-03-13 11:50:06,1,15,0,0,0,0,15,0,0,0,0
2014-03-13 11:50:17,1,100,0,0,0,0,0,0,100,0,0
2014-03-13 11:50:19,4,315,0,0,0,0,115,0,100,0,100
2014-03-13 11:50:21,2,32,0,0,0,0,32,0,0,0,0
2014-03-13 11:50:30,2,127,0,0,0,0,100,0,27,0,0
2014-03-13 11:50:32,1,2,0,2,0,0,0,0,0,0,0
2014-03-13 11:50:52,19,1220,172,285,0,0,463,0,300,0,0
2014-03-13 11:50:53,4,367,228,0,0,100,39,0,0,0,0
2014-03-13 11:50:57,1,1,0,0,0,0,1,0,0,0,0
2014-03-13 11:51:19,1,1,0,0,0,0,0,0,0,1,0
2014-03-13 11:51:45,7,504,0,0,0,0,304,0,200,0,0
2014-03-13 11:52:18,1,100,0,0,0,0,0,0,0,0,100
2014-03-13 11:52:21,1,100,0,0,0,0,0,0,100,0,0
2014-03-13 11:52:38,4,111,0,0,0,0,11,0,0,100,0
2014-03-13 11:53:42,1,5,0,0,0,5,0,0,0,0,0
2014-03-13 11:54:17,1,12,0,0,0,0,12,0,0,0,0
2014-03-13 11:55:08,5,255,0,0,0,0,155,0,100,0,0
2014-03-13 11:55:34,1,12,0,0,0,0,12,0,0,0,0
2014-03-13 11:55:39,1,100,0,0,0,100,0,0,0,0,0
2014-03-13 11:55:43,6,133,0,0,0,0,93,0,40,0,0
2014-03-13 11:55:57,1,100,0,0,0,0,100,0,0,0,0
2014-03-13 11:56:03,1,1,0,0,0,0,1,0,0,0,0
2014-03-13 11:56:26,1,20,0,0,0,0,0,0,20,0,0
2014-03-13 11:56:28,1,12,0,0,0,0,0,0,0,12,0
2014-03-13 11:56:34,4,377,0,97,0,0,0,0,280,0,0
2014-03-13 11:56:42,7,601,0,0,0,0,1,0,600,0,0
2014-03-13 11:56:43,3,505,505,0,0,0,0,0,0,0,0
2014-03-13 11:57:06,1,7,0,0,0,0,0,0,7,0,0
2014-03-13 11:57:22,3,199,0,0,0,0,100,0,99,0,0
2014-03-13 11:57:44,1,100,0,0,0,0,100,0,0,0,0
2014-03-13 11:58:26,5,136,0,0,0,0,121,0,0,15,0
2014-03-13 11:59:07,1,100,0,0,0,0,100,0,0,0,0
2014-03-13 11:59:11,1,12,0,0,0,0,12,0,0,0,0
2014-03-13 11:59:46,2,188,0,0,0,0,88,0,100,0,0
2014-03-13 11:59:50,2,10,0,0,0,0,10,0,0,0,0
2014-03-13 12:00:09,1,4,0,0,0,0,4,0,0,0,0
2014-03-13 12:00:24,1,100,0,0,0,0,0,0,100,0,0
2014-03-13 12:00:40,1,10,0,0,0,0,0,0,10,0,0
2014-03-13 12:00:49,2,317,317,0,0,0,0,0,0,0,0
2014-03-13 12:01:03,1,100,0,0,0,0,0,0,100,0,0
2014-03-13 12:01:10,2,145,0,0,0,0,0,0,45,100,0
2014-03-13 12:01:50,1,3,0,0,0,0,3,0,0,0,0
2014-03-13 12:01:56,1,1,0,0,1,0,0,0,0,0,0
2014-03-13 12:02:00,1,1,0,0,0,0,1,0,0,0,0
2014-03-13 12:02:09,1,100,0,0,0,0,0,0,100,0,0
2014-03-13 12:02:48,1,2,0,0,0,0,0,0,2,0,0
2014-03-13 12:03:13,2,198,100,0,0,0,0,0,98,0,0
2014-03-13 12:03:22,1,25,0,0,0,0,25,0,0,0,0
2014-03-13 12:03:27,1,9,0,0,0,0,9,0,0,0,0
2014-03-13 12:04:19,1,20,0,0,0,0,0,0,20,0,0
2014-03-13 12:04:23,1,1,0,0,0,0,0,0,0,1,0
2014-03-13 12:04:38,1,100,0,0,0,0,100,0,0,0,0
2014-03-13 12:04:49,1,3,0,0,0,3,0,0,0,0,0
2014-03-13 12:04:51,2,27,0,0,0,0,27,0,0,0,0
2014-03-13 12:04:55,1,1,0,0,0,0,0,0,0,1,0
2014-03-13 12:05:09,1,5,0,0,0,0,5,0,0,0,0
2014-03-13 12:05:28,1,100,0,0,0,0,100,0,0,0,0
2014-03-13 12:05:33,1,17,0,0,0,0,17,0,0,0,0
2014-03-13 12:05:34,13,510,100,0,0,0,208,0,102,0,100
2014-03-13 12:05:59,9,415,0,0,0,0,111,0,304,0,0
2014-03-13 12:06:09,3,145,0,0,0,0,15,0,30,100,0
2014-03-13 12:06:24,1,1,0,0,0,0,1,0,0,0,0
2014-03-13 12:06:38,1,100,0,0,0,0,100,0,0,0,0
2014-03-13 12:07:12,1,10,0,0,0,0,10,0,0,0,0
2014-03-13 12:07:17,3,135,35,0,0,0,0,0,0,100,0
2014-03-13 12:07:30,1,100,0,0,0,0,0,0,100,0,0
2014-03-13 12:07:37,1,10,0,0,0,0,10,0,0,0,0
2014-03-13 12:07:40,11,851,0,400,0,0,51,0,100,300,0
2014-03-13 12:07:42,12,669,0,100,0,100,318,0,51,100,0
2014-03-13 12:07:44,1,58,0,0,0,0,58,0,0,0,0
2014-03-13 12:07:49,1,100,0,0,0,0,0,0,0,0,100
2014-03-13 12:08:07,1,100,0,0,0,0,0,0,100,0,0
2014-03-13 12:08:08,1,100,0,0,0,0,100,0,0,0,0
2014-03-13 12:08:22,5,200,0,0,0,0,100,0,100,0,0
2014-03-13 12:08:36,1,100,0,0,0,0,0,0,100,0,0
2014-03-13 12:08:51,2,120,0,20,0,0,0,0,100,0,0
2014-03-13 12:08:57,1,100,0,100,0,0,0,0,0,0,0
2014-03-13 12:09:06,3,150,0,0,0,100,44,0,6,0,0
2014-03-13 12:09:10,4,240,0,0,0,0,156,0,84,0,0
2014-03-13 12:09:35,4,253,0,50,0,0,103,0,100,0,0
2014-03-13 12:09:41,3,150,0,50,0,0,0,0,100,0,0
2014-03-13 12:09:51,1,100,0,0,0,0,0,0,0,0,100
2014-03-13 12:10:06,1,100,100,0,0,0,0,0,0,0,0
2014-03-13 12:10:20,1,100,0,0,0,0,0,0,100,0,0
2014-03-13 12:10:21,3,160,0,0,0,0,0,0,160,0,0
2014-03-13 12:10:34,3,121,60,0,0,0,4,0,57,0,0
2014-03-13 12:10:35,2,100,100,0,0,0,0,0,0,0,0
2014-03-13 12:10:36,1,6,6,0,0,0,0,0,0,0,0
2014-03-13 12:10:51,1,100,0,0,0,0,100,0,0,0,0
2014-03-13 12:10:56,1,1,0,0,0,0,0,0,1,0,0
2014-03-13 12:11:07,1,100,0,0,0,0,0,0,100,0,0
2014-03-13 12:11:25,3,109,0,0,9,0,0,0,100,0,0
2014-03-13 12:11:36,1,5,0,0,0,0,0,0,5,0,0
2014-03-13 12:11:38,1,75,0,0,0,0,0,0,0,75,0
2014-03-13 12:11:43,2,100,0,0,0,0,0,0,100,0,0
2014-03-13 12:12:01,1,100,0,0,0,0,0,0,100,0,0
2014-03-13 12:12:02,5,169,34,0,0,0,35,0,100,0,0
2014-03-13 12:12:20,2,100,0,100,0,0,0,0,0,0,0
2014-03-13 12:12:25,1,91,0,0,0,0,91,0,0,0,0
2014-03-13 12:12:33,1,100,0,0,0,0,0,0,100,0,0
2014-03-13 12:12:40,1,100,0,0,0,0,0,0,100,0,0
2014-03-13 12:12:57,6,600,0,0,0,200,400,0,0,0,0
2014-03-13 12:13:22,1,100,0,100,0,0,0,0,0,0,0
2014-03-13 12:13:44,11,773,0,100,0,0,373,0,300,0,0
2014-03-13 12:13:50,7,324,30,100,0,0,194,0,0,0,0
2014-03-13 12:13:59,14,775,450,0,0,0,325,0,0,0,0
2014-03-13 12:14:00,15,360,0,0,105,0,155,0,100,0,0
2014-03-13 12:14:01,2,200,0,0,100,100,0,0,0,0,0
2014-03-13 12:14:03,1,100,0,0,0,0,0,0,100,0,0
2014-03-13 12:14:04,1,20,0,0,0,0,0,0,20,0,0
2014-03-13 12:14:08,1,100,0,0,0,0,100,0,0,0,0
2014-03-13 12:14:16,1,100,0,100,0,0,0,0,0,0,0
2014-03-13 12:14:17,2,200,0,100,0,0,100,0,0,0,0
2014-03-13 12:14:18,3,220,0,0,0,0,0,0,220,0,0
2014-03-13 12:14:25,2,100,0,0,0,0,100,0,0,0,0
2014-03-13 12:14:32,1,100,0,0,0,0,100,0,0,0,0
2014-03-13 12:14:36,2,100,0,0,0,0,100,0,0,0,0
2014-03-13 12:14:41,3,203,5,0,0,0,40,0,158,0,0
2014-03-13 12:14:42,2,200,0,0,100,100,0,0,0,0,0
2014-03-13 12:14:53,3,234,0,0,0,0,84,0,50,100,0
2014-03-13 12:14:58,1,100,0,0,0,0,0,0,0,100,0
2014-03-13 12:15:00,2,304,0,0,0,4,0,0,300,0,0
2014-03-13 12:15:22,1,100,0,0,0,0,0,0,100,0,0
2014-03-13 12:15:24,7,511,0,0,100,100,110,0,101,100,0
2014-03-13 12:15:26,7,546,0,0,246,200,0,0,100,0,0
2014-03-13 12:15:27,36,2152,855,330,0,0,566,0,300,101,0
2014-03-13 12:15:28,3,155,0,0,0,0,105,0,50,0,0
2014-03-13 12:15:29,9,925,0,0,41,400,94,0,290,100,0
2014-03-13 12:15:42,4,329,0,0,0,0,319,0,10,0,0
2014-03-13 12:15:44,1,200,0,0,0,0,200,0,0,0,0
2014-03-13 12:15:46,1,100,0,0,0,0,100,0,0,0,0
2014-03-13 12:15:47,1,4,0,0,0,0,4,0,0,0,0
2014-03-13 12:15:48,1,400,0,0,0,0,400,0,0,0,0
2014-03-13 12:16:00,1,60,0,0,0,0,60,0,0,0,0
2014-03-13 12:16:15,3,200,0,0,0,0,100,0,0,100,0
2014-03-13 12:16:40,3,100,0,0,0,0,0,0,100,0,0
2014-03-13 12:17:14,1,10,0,0,0,0,0,0,10,0,0
2014-03-13 12:17:17,6,463,0,64,0,0,100,0,100,199,0
2014-03-13 12:17:35,1,18,0,0,0,0,0,0,18,0,0
2014-03-13 12:17:37,1,5,0,0,0,0,5,0,0,0,0
2014-03-13 12:17:57,5,305,200,0,0,0,105,0,0,0,0
2014-03-13 12:18:01,3,295,100,0,0,0,195,0,0,0,0
2014-03-13 12:18:14,1,100,0,0,0,0,0,0,100,0,0
2014-03-13 12:18:20,7,100,0,0,0,0,79,0,0,21,0
2014-03-13 12:18:41,7,269,200,0,0,0,40,0,2,27,0
2014-03-13 12:18:47,1,100,0,0,0,0,0,0,100,0,0
2014-03-13 12:18:50,1,10,0,0,0,0,10,0,0,0,0
2014-03-13 12:19:22,2,100,0,0,0,0,0,0,0,100,0
2014-03-13 12:19:24,1,6,0,0,0,0,6,0,0,0,0
2014-03-13 12:19:37,3,3,0,0,0,0,3,0,0,0,0
2014-03-13 12:19:42,4,201,0,0,0,0,101,0,0,100,0
2014-03-13 12:19:44,1,5,0,0,0,0,0,0,0,5,0
2014-03-13 12:19:58,1,20,0,0,0,0,20,0,0,0,0
2014-03-13 12:20:09,1,5,0,0,0,0,5,0,0,0,0
2014-03-13 12:20:15,2,10,0,0,0,0,10,0,0,0,0
2014-03-13 12:20:39,2,126,0,0,0,0,126,0,0,0,0
2014-03-13 12:21:18,1,100,0,0,0,0,0,0,100,0,0
2014-03-13 12:21:51,1,6,0,6,0,0,0,0,0,0,0
2014-03-13 12:21:59,1,100,0,0,0,0,0,0,100,0,0
2014-03-13 12:22:02,8,485,215,0,0,0,270,0,0,0,0
2014-03-13 12:22:40,1,100,0,0,0,0,100,0,0,0,0
2014-03-13 12:22:41,2,150,0,0,0,0,0,0,150,0,0
2014-03-13 12:22:51,1,5,0,0,0,0,5,0,0,0,0
2014-03-13 12:23:12,1,100,0,0,0,0,0,0,100,0,0
2014-03-13 12:23:24,1,100,0,0,0,0,0,0,100,0,0
2014-03-13 12:23:44,3,4,0,0,0,0,4,0,0,0,0
2014-03-13 12:24:11,1,100,0,0,0,0,100,0,0,0,0
2014-03-13 12:24:27,2,100,0,0,0,0,100,0,0,0,0
2014-03-13 12:24:31,2,102,0,0,0,0,102,0,0,0,0
